Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
101160216140997,I-Por vintage ประมูลเสื้อมือสอง,Artid Lai-Ngor,656,2
111122188630484,Pukkamon Nunarnan - ภคมน ลิซ่า หนุนอนันต์,Lidear Nunarnan,652,6
108721158816364,วรวีร์  การมิตรี,วรวีร์  การมิตรี,649,3
101902816002499,พี่โยชน์ FC,These ads ran without a disclaimer,641,1
115915941396979,อุ้ม อัชญา จุลชาต,These ads ran without a disclaimer,638,3
106664485191987,EDGE Invest,These ads ran without a disclaimer,632,2
107013832345299,วิรัตน์ ปัตโต เขต 5 ขอนแก่น,วิรัตน์ ปัตโต,620,1
2295635617326627,เอ็กซ์ ณชพล พลอาสา,เอ็กซ์ ณชพล พลอาสา,619,1
106492485566151,วิชิต วราศิริกุล เพื่อทุ่งครุ-ราษฎร์บูรณะ เราทำได้,Nattagid Manasermwong,613,19
280916030375617,สุรพจน์ มงคลเจริญสกุล - ผู้อำนวยการพรรคพลังสยาม,สุรพจน์ มงคลเจริญสกุล - ผู้อำนวยการพรรคพลังสยาม,612,2
109108048018668,ดี ดำเนิน บรรจุภัณฑ์,These ads ran without a disclaimer,612,3
105159369188048,Hotelex Shanghai,These ads ran without a disclaimer,609,1
2507414109273791,จุฬาลักษณ์ ขันสุธรรม - ทนายหญิง เบอร์ 2 ก้าวไกลเชียงรายเขต 6,Trin Khumsap,607,2
103142738729408,เฉลิมพล ศักดิ์คำ,เฉลิมพล ศักดิ์คำ,607,1
194884740536733,พิมพ์ภัทรา วิชัยกุล,พิมพ์ภัทรา วิชัยกุล,607,4
118926511456194,Ready Energy,These ads ran without a disclaimer,605,1
100448948851525,คนใต้ขายผ้า เสื้อยืดมือสอง คลองหลวง -RS,These ads ran without a disclaimer,600,1
100690702820149,ณัฐจกานต์ เพ็ชศรี - Natjakan Phetsri,Natjakan Phetsri,600,6
105679325428130,มด ดิเรก ขันฑพร Direk Kunthaporn,Direk Kunthporn,597,3
103663422636034,"กำจัดขนเชียงใหม่ เลเซอร์กำจัดขน ""Queenly""",These ads ran without a disclaimer,593,1
932183796986158,เนวินธุ์ ช่อชัยทิพฐ์,เนวินธุ์ ช่อชัยทิพฐ์,590,3
102518978082919,EXiM SMEs Plus,These ads ran without a disclaimer,589,5
177733592242938,Trinity Securities,These ads ran without a disclaimer,588,1
114477518202896,เบียร์ อัยรดา บำรุงรักษ์  - รทสช.บางนา พระโขนง,These ads ran without a disclaimer,584,1
106963371877819,The Structure,These ads ran without a disclaimer,564,2
411654959176225,7D Revolution,These ads ran without a disclaimer,552,1
379725072797606,พลังประชารัฐภูเก็ต ส.ส.นัทธี ถิ่นสาคู,พลังประชารัฐภูเก็ต ส.ส.นัทธี ถิ่นสาคู,537,2
103965069206567,ไชยยงค์ รัตนวัน,These ads ran without a disclaimer,534,2
623357777676090,ดร.อนุรักษ์ ตั้งปณิธานนท์,These ads ran without a disclaimer,531,1
107632911935734,วรวงศ์ วรปัญญา,วรวงศ์ วรปัญญา,521,1
277087083005135,Kokular�,These ads ran without a disclaimer,521,1
115546958084699,Eden wellness วิตามินชะลอวัย สเต็มเซลล์ รักษาฝ้าด้วย exosome ด้วยเซลล์บำบัด,These ads ran without a disclaimer,520,1
105309689540966,Photos to Cartoons,These ads ran without a disclaimer,508,1
101135838389062,Sina Deinert’s Project,These ads ran without a disclaimer,508,2
103153566090402,โปร-ปัง-ป๊ะ,These ads ran without a disclaimer,503,3
1632492300342371,สยามนิวส์,These ads ran without a disclaimer,500,3
107709625342417,ป้ายชื่อข้าราชการพิษณุโลก,These ads ran without a disclaimer,500,1
422295821271416,Grand Coffee Boy,These ads ran without a disclaimer,500,1
104296532670808,ณัฐชัย ถาวรยุติการต์-Page,ณัฐชัย ถาวรยุติการต์,500,1
186566861956617,"""เกลือจืด"" นายกดิษ ลดต้นทุนการผลิต คืนชีวิตให้แผ่นดิน",These ads ran without a disclaimer,496,2
115968991450725,Piyasak Dechtongtip - ปิยะศักดิ์ เดชทองทิพย์,Chetsada Paochanthuek,489,2
678389529273575,ร้านซ่อมมือถือ เซ็นทรัลพลาซ่า พิษณุโลก - AbsoluteMac Mobile.,These ads ran without a disclaimer,476,2
100337482330481,เจ่เจ้ สินค้านำเข้าทุกชนิด,These ads ran without a disclaimer,468,1
111330961896227,"มาช่วยกันเปลี่ยน""เขาวง""กับ ดร.อิสระ เบอร์ 2",These ads ran without a disclaimer,468,1
102575216109563,สยาม หัตถสงเคราะห์,Pichamon Insai,467,1
104537351494521,ไกรฤกษ์ เสียนขุนทด - อาจารย์น้อย,ไกรฤกษ์ เสียนขุนทด,465,1
113705587638009,น้องหมอขอตอบ,Phunna Songprasert,464,2
102472856883043,Rinbee Thailand,These ads ran without a disclaimer,455,1
101789669033812,วันชัย สุทธิอารีกุล,วันชัย สุทธิอารีกุล,450,4
106935795199481,แฉแต่เช้า,These ads ran without a disclaimer,447,1
101098908282882,ผีเสื้อ หนังสือมือสอง,These ads ran without a disclaimer,446,1
420739021280266,Asita eco Resort,These ads ran without a disclaimer,441,2
291155517564228,Queen Sirikit Museum of Textiles,These ads ran without a disclaimer,438,2
572592940087101,คณพลคนกันเอง,Kanapon Senabunyaritthi,437,6
108126938696174,"ธีระศักดิ์ ปางวิรุฬห์รักข์ ""โกซาน"" เบอร์4 ชุมพร เขต3 พลังประชารัฐ",These ads ran without a disclaimer,433,2
101673076131930,พรรคเปลี่ยน,These ads ran without a disclaimer,419,1
100531976019005,ปลาไหลไฟฟ้าส่วนภูมิภาค,ปลาไหลไฟฟ้าส่วนภูมิภาค,417,5
104858104310851,Kapao Der กระเป๋าหนังแท้ Handmade,These ads ran without a disclaimer,413,1
103857331950008,Annsiri Walaikanok - แอนศิริ วลัยกนก,These ads ran without a disclaimer,412,1
1424359984288813,พงศ์พิชาญ ดามาพงศ์,These ads ran without a disclaimer,405,1
104260558755451,suban_nakrit,These ads ran without a disclaimer,401,1
116685610180416,วาสนาอาภรณ์,These ads ran without a disclaimer,400,2
114504164871276,The Track,The Media Track,400,1
1782458952011705,HERO ต้านโกง,HERO ต้านโกง,400,1
2366103343483991,Eva Amulet พระเครื่องยอดนิยมทุกสาย,These ads ran without a disclaimer,400,1
459885567478222,เดลิมิเร่อร์,เดลิมิเร่อร์,400,1
102248308926692,hatbrand2.cnx,These ads ran without a disclaimer,400,1
107398781729349,กิติ วงษ์กุหลาบ-หนองค้างพลู บางแคเหนือ บางไผ่,These ads ran without a disclaimer,399,2
106798981482455,ทนายเก่ง ศุภกร สุวรรณหมัด - Supakorn Suwanmad,ทนายเก่ง ศุภกร สุวรรณหมัด - Supakorn Suwanmad,397,3
106013161742929,ลุงเปิดประมูล,These ads ran without a disclaimer,381,1
107461581178009,FLEX SHOP,FLEX SHOP,375,1
108310705018773,เพจ ตุงคะวารีศรีวนาลัย ไตรสิกขาฯ,These ads ran without a disclaimer,372,1
124127007629435,Amari Phuket,These ads ran without a disclaimer,369,1
101539512271260,พุฒิพงศ์ ลุ่ยจิ๋ว - Putthipong Luijiew,พุฒิพงศ์ ลุ่ยจิ๋ว - Putthipong Luijiew,363,2
123120700769997,ร้านอาทิมังกรฟ้า,พงศกร บุบผาทอง,360,2
341679085859218,Tankhun Jittitsara page,Tankhun Jittitsara,356,1
106367289099951,สุธนพจน์ กิจธนาภิทักษ์,These ads ran without a disclaimer,351,1
100298682713615,เสื้อวินเทจ ลายมัน ผ้าดำ,เสื้อวินเทจ ลายมัน ผ้าดำ,350,3
184561668266015,SUKHOTHAI MAGAZINE,SUKHOTHAI MAGAZINE,350,2
100418296100492,Nutri Diabet Gold - นมเบาหวานอันดับ 1 ของประเทศไทย,These ads ran without a disclaimer,349,1
564451176925545,จิระพาณิชย์ จักรยาน,These ads ran without a disclaimer,341,1
601041726623258,โตโยต้า อลีนกิจสยาม,These ads ran without a disclaimer,340,1
117539387953656,หมอน้อย ละลวย สืบสมบัติสกุล,ภูวดล พวงธนะสาร,339,1
111693604612393,นิว ก้าวไกล เพชรบูรณ์ เขต 1 เบอร์ 1,These ads ran without a disclaimer,336,1
106876765669721,เอกภพ สายไหม,These ads ran without a disclaimer,328,1
109404485235732,ศิริวัฒน์ ขจรประศาสน์-ยอด,Supharat Sirisawat,326,2
108450374373502,SIS.Theclothes,These ads ran without a disclaimer,326,2
116015268059097,กรวัฒน์ หันประดิษฐ์-JoeBangpee,These ads ran without a disclaimer,318,5
101718154896555,บัวเขียว เสื้อผ้าพื้นเมือง,These ads ran without a disclaimer,316,1
103321429358475,ดร.วรเวช ศิริประเสริฐศรี มหาสารคาม เขต2,These ads ran without a disclaimer,311,1
106682981614019,ฮาซัน วันนุ เพื่อหนองจอก,These ads ran without a disclaimer,306,1
111139054897234,สุเทพ ร้านซ่อมทีวี Lcd Led อ้อมใหญ่ บางแค หนองแขม,These ads ran without a disclaimer,300,2
103290836047096,พี่เอกจาตุรันต์#เพื่อนกันสมุทรปราการเขต 3,Jathurun Bunbenjarat,300,1
172633574332637,Youth Phitsanulok Forum,Youth Phitsanulok Forum,300,1
100171244922341,FakRee Vintages,These ads ran without a disclaimer,300,1
113713521630422,Nippon Online,These ads ran without a disclaimer,300,1
106779942110654,พิเชฐ เดชอรัญ,พิเชฐ เดชอรัญ,298,4
106994345113142,วาไรตี้ ทีเชิ้ต,These ads ran without a disclaimer,298,1
110334505182188,Cosmic มูสกำจัดขนหมออ้อย 390.- ส่งฟรี,These ads ran without a disclaimer,290,4
100265246398170,สมเกียรติ ปิ่นเจริญ,These ads ran without a disclaimer,290,1
110071068426148,Easy Shop,These ads ran without a disclaimer,289,1
1295058060513854,เต้ ทินภัทร ปัญจมหาลาภ Tinnapat Punjamahalap,Tinnapat Punjamahalap,287,2
110188512077039,Ize shopth,These ads ran without a disclaimer,283,1
120584364308926,Fcรองแก๊ป-ศักดา สมบูรณ์ลักขณา,These ads ran without a disclaimer,279,1
112578758311774,นายกหนึ่ง - บ่อวินเป็นหนึ่ง,These ads ran without a disclaimer,276,1
115009281539131,ทรงศักดิ์ แซ่ลี้ - ดร.บอล,Songsak Saelee,266,2
384162058364812,Healthstation สถานีกลางสุขภาวะ,These ads ran without a disclaimer,266,1
107069795450052,CaseUp,These ads ran without a disclaimer,258,1
232749700930246,วีรินคลินิก ขอนแก่น : Werin Clinic,These ads ran without a disclaimer,254,1
101357612575585,The Arts & Civil Space - TACS,These ads ran without a disclaimer,253,1
1939271039644546,Le Art Studio,These ads ran without a disclaimer,253,1
104018418393229,เบค่อนยูช้อป,These ads ran without a disclaimer,250,2
110767262038153,สิ้นค้าพรรคก้าวไกล,These ads ran without a disclaimer,247,1
107214447409985,Dazzling  Building,These ads ran without a disclaimer,245,1
104260422686404,สมาคมกู้ภัยร่วมใจมุกดาหาร,These ads ran without a disclaimer,243,1
102753139195047,ทาร่า รา ขยาด,These ads ran without a disclaimer,242,2
106359684674462,MTCCD_camp,These ads ran without a disclaimer,239,1
107413610853923,Wongnai Vibes,These ads ran without a disclaimer,239,1
110534671991032,พตอ สมศักดิ์ นารอด -หลุยส์,These ads ran without a disclaimer,238,11
102862692566940,อนัญญา สวัสดิสาร,These ads ran without a disclaimer,232,1
104111829269956,Javalin Thailand,These ads ran without a disclaimer,232,1
111317048481966,คอน ป้ะล่ะ,คอน ป้ะล่ะ,229,3
108994691620840,นักแคมเปญเจอร์ - รับทำการตลาดออนไลน์ สอนพื้นฐานฟรี,These ads ran without a disclaimer,223,5
102099148270519,เเนวข้อสอบราชการออนไลน์,These ads ran without a disclaimer,223,1
103579102549544,แก้วเก็บความเย็นราคาส่ง,These ads ran without a disclaimer,222,2
102907691595016,เชิดศักดิ์ โภคกุลกานนท์ - ตี๋เล็ก,These ads ran without a disclaimer,218,10
100790135659536,Cockpit บุญยาง ฉะเชิงเทรา-เพจใหม่,These ads ran without a disclaimer,215,1
104272382653687,เสื้อโปโล พรรคก้าวไกล,These ads ran without a disclaimer,213,1
101411705944950,ห้างทองรัศมีเยาวราช อุบลราชธานี,These ads ran without a disclaimer,208,1
107921648928918,Wonder Time Tattoo,These ads ran without a disclaimer,207,1
111680588404855,อ่านอดีต History Bookstore,These ads ran without a disclaimer,205,1
112248763465922,The Youngster,The Youngster,203,3
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,These ads ran without a disclaimer,200,2
100676385406756,นพ.ปรีชา มุสิกุล,นพ.ปรีชา มุสิกุล,200,1
264956075391448,Phon Purla-or - พล พูลละออ,Phon Purla-or,200,3
101858356227673,Fluid Centre UMP,These ads ran without a disclaimer,200,2
107046662320915,สมบัติ สุริยันต์,These ads ran without a disclaimer,200,18
101000062569292,ข้าว ศุภกร - Kaw Supakorn,Supakorn Khunchit,199,1
194845861313077,Dr.X,These ads ran without a disclaimer,197,1
1745479962358675,ร้าน พลอย ซาลอน,These ads ran without a disclaimer,195,1
110979531168652,สมบัติ รัตโน เบอร์ 6 - อยู่ในใจเสมอ,These ads ran without a disclaimer,194,1
108804358822037,ถนอมพงศ์ หลีกภัย,These ads ran without a disclaimer,193,2
111254920243268,ไตปลาแห้งคุณเอ๋ เพจหลัก เจ้าของแบรนด์,These ads ran without a disclaimer,191,1
108816197361686,Charcoal Panwa Beach,These ads ran without a disclaimer,190,1
441976339201288,Modec by Furcity,These ads ran without a disclaimer,189,1
104067314308152,เสื้อผ้างานป้ายราคาส่ง,These ads ran without a disclaimer,188,1
100461996374188,top_prioritees,These ads ran without a disclaimer,188,2
266790296879,Bloomberg,These ads ran without a disclaimer,187,1
163621964428348,เด็กเท่ากัน,These ads ran without a disclaimer,186,1
100921419258026,ฤกษ์ อยู่ดี - Rerk Yoodee,These ads ran without a disclaimer,185,1
411131656025835,เล็กพริกขี้หนู,เล็กพริกขี้หนู,185,5
104195539331900,VintagE 94' เสื้อยืดมือสอง,These ads ran without a disclaimer,179,1
101824552695944,Chill Out Bar,These ads ran without a disclaimer,178,1
105058859276450,Collagen คอลลาเจนบำรุงกระดูก By Chonni,These ads ran without a disclaimer,175,1
100477645667021,อัฟฟาน หะยียูโซะ,These ads ran without a disclaimer,174,1
114319934867268,realtyth.thailand,These ads ran without a disclaimer,174,1
116129638108701,พรรคไทยสร้างไทย ยะลา เขต1,These ads ran without a disclaimer,172,1
210937484279429,คลินิกแพทย์แผนไทยประยุกต์หมอโอม กำแพงเพชร,These ads ran without a disclaimer,171,1
101175649431941,GZ ฟิล์มและกระจกกันรอย,These ads ran without a disclaimer,167,1
103482962676438,จิตรา หมีทอง,These ads ran without a disclaimer,167,1
111616236904792,SparklingStill,These ads ran without a disclaimer,165,2
107539654392167,เจริญพุทธา,These ads ran without a disclaimer,164,2
102613288762016,เสื้อผ้ามือสอง งานคัดหัว ราคาถูกๆ,These ads ran without a disclaimer,163,1
108127418329451,วินวินอาณาจักรอาหารทะเล,These ads ran without a disclaimer,163,1
114469791617404,เพื่อนช่วยเพื่อนเพราะเราคือเพื่อนกัน,These ads ran without a disclaimer,163,2
105882245391963,Kenkiko Thailand,These ads ran without a disclaimer,157,5
106611748784439,นัสชัย มูลสาย,These ads ran without a disclaimer,157,2
101635594527831,PRO CleaningService บริการทำความสะอาด เชียงใหม่,These ads ran without a disclaimer,156,1
109125895260119,USA Vintage,These ads ran without a disclaimer,154,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,152,2
734206263939192,The Caf coffee cat cafe and bar,These ads ran without a disclaimer,151,1
104611712609947,MvpSpoet,These ads ran without a disclaimer,150,1
109438392147296,Tony ST,These ads ran without a disclaimer,149,1
106870202388429,รัก สวนหลวง ประเวศ,Thitipun Chaichewanon,149,1
105053578044333,Green Hearts Phuket,These ads ran without a disclaimer,148,1
786528891366195,อมตะ ตำนานผ่านเลนส์,These ads ran without a disclaimer,145,1
228668677145219,ข้าวขาหมูชาญเทคนิคสะพานมหาเจษฏาบดินทร์,These ads ran without a disclaimer,143,1
709262712769255,Chavalit Vichayasuthi - ชวลิต วิชยสุทธิ์,These ads ran without a disclaimer,142,1
417896348271281,PR Kathu Municipality,These ads ran without a disclaimer,142,1
112451764971768,มารุต โมราสุข,Marut Morasuk,135,1
948574408612189,Dr.Kid+ ผู้ชายคิดบวก,These ads ran without a disclaimer,134,1
257455723445,หลวงปู่พุทธะอิสระ (Buddha Isara),These ads ran without a disclaimer,130,1
451166362082885,สมชาย  เพ็ชรจินดา,These ads ran without a disclaimer,130,1
19746387261,Humane Society International,These ads ran without a disclaimer,129,4
108395542035803,สุพรรษา มะเหร็ม-Supunsa Marem พรรคก้าวไกล ตรังเขต 4,สุพรรษา มะเหร็ม-Supunsa Marem พรรคก้าวไกล ตรังเขต 4,129,2
718848178238116,ชานนท์ นิธิเมธาวี,These ads ran without a disclaimer,129,1
103922074311610,ของใช้ในบ้าน ราคาถูก,These ads ran without a disclaimer,129,2
105809794765819,Paradorn Sangsupachok - ภราดร สังข์ศุภโชค,These ads ran without a disclaimer,127,1
371588329591444,Regent Furniture Center รีเจ้นท์ เฟอร์นิเจอร์ เซ็นเตอร์,These ads ran without a disclaimer,125,1
165429985309438,ชีวิตติดส้นสูง,These ads ran without a disclaimer,125,1
596724453707731,Kittikorn Lohsoonthorn กิตติกร โล่ห์สุนทร,These ads ran without a disclaimer,124,3
450223928711988,บังแอ ตำแซ่บ ณ หาดใหญ่ใน,These ads ran without a disclaimer,122,1
102940699470989,กระเป๋าหนังแท้,These ads ran without a disclaimer,121,1
127090236957342,balloonbloom.bkk,These ads ran without a disclaimer,113,1
1720120671617492,การตลาดแบบนักแคมเปญ.เจอร์,These ads ran without a disclaimer,113,1
1476431705973757,Secretaria Municipal de Assistência Social - Ipiranga - Pr,These ads ran without a disclaimer,112,1
874415622626961,มาสด้าน่าน วี กรุ๊ป คาร์,These ads ran without a disclaimer,111,1
154683648535293,Aqua Maris TH,These ads ran without a disclaimer,110,1
427405774267477,Talon Krabi Tour,These ads ran without a disclaimer,110,1
1563454193675899,Doc Club & Pub.,These ads ran without a disclaimer,110,1
106600711188753,อำนวย ยุติธรรม - Amnuay Yuttitham,These ads ran without a disclaimer,107,1
104405965915147,ธีรวิทย์ ภูมิดิษฐ์,These ads ran without a disclaimer,106,1
1736139443288772,PTT Station,These ads ran without a disclaimer,105,2
1659146727665992,ปราณบุรีดีไลท์รีสอร์ท,These ads ran without a disclaimer,104,1
104835402619239,ကိုအောင်လေး,These ads ran without a disclaimer,104,1
111716750661105,怦然星動,These ads ran without a disclaimer,104,1
177859795590470,องค์การบริหารจัดการก๊าซเรือนกระจก - องค์การมหาชน,These ads ran without a disclaimer,103,1
105405824468911,Thari.0811,These ads ran without a disclaimer,102,1
1991958371035326,Ding Bangpu Vintage,These ads ran without a disclaimer,101,1
110193418718499,宇航人沙棘原浆b4,These ads ran without a disclaimer,101,1
102352955404049,บ้านสอบครูปฐมวัย : By ครูเจี๊ยบ,These ads ran without a disclaimer,101,4
114207096976297,สร้างสระว่ายน้ำ ระบบเกลือ น้ำแร่ บ้านสวนสระสวย,These ads ran without a disclaimer,≤100,1
325491710904168,ภคกรณ์เบเกอรี่,These ads ran without a disclaimer,≤100,1
159926697949888,ทันข่าว Today,These ads ran without a disclaimer,≤100,1
105830179076348,HM shop brand,These ads ran without a disclaimer,≤100,1
593590700718457,แพทย์หญิงเพชรดาว โต๊ะมีนา Dr.Pechdau Tohmeena,These ads ran without a disclaimer,≤100,1
1436792866640171,ปอแก้วคิดส์,These ads ran without a disclaimer,≤100,1
107415125072779,Prego Thailand,These ads ran without a disclaimer,≤100,4
113733861652856,อธิวัฒน์  ช่อผูก,These ads ran without a disclaimer,≤100,1
109215875191099,ทนายเสถียร เที่ยงตรง,These ads ran without a disclaimer,≤100,1
832313780304887,สุริยา ขันอาสา นักพัฒนาของแผ่นดิน,These ads ran without a disclaimer,≤100,2
116008831456759,ประสงค์ กานิล ว่าที่ ส.จ.ธาตุพนมคนขยัน,These ads ran without a disclaimer,≤100,1
104088898899457,Aom Gen X,These ads ran without a disclaimer,≤100,1
815492321841490,Twin Traveller,Tanatat Pongpibool,≤100,1
167298140295816,Aumjumma วาไรตี้..ชีวิตป้า,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,3
115626384474662,โลกใบใหญ่ของหมาไซส์เล็ก,These ads ran without a disclaimer,≤100,1
106652419003229,A.Movie,These ads ran without a disclaimer,≤100,1
106628671196260,สื่อส้นตีน,สื่อส้นตีน,≤100,1
102596214679262,ปลัดขิก หลวงพ่ออี๋ วัดสัตหีบ,These ads ran without a disclaimer,≤100,1
103230861676249,โคราชมีดี,These ads ran without a disclaimer,≤100,1
111368353990858,แค่พูดมันออกมา - Just say it,These ads ran without a disclaimer,≤100,1
100183436373015,Mush Santipong,These ads ran without a disclaimer,≤100,1
1949087135179189,คิดปันเต้าหู้โฮมเมด,These ads ran without a disclaimer,≤100,1
1556970317885672,All About Sweet II,These ads ran without a disclaimer,≤100,1
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100,1
105929502780726,VOA Thai,These ads ran without a disclaimer,≤100,5
155655891296007,สยามนิสสันสระแก้ววัฒนา,These ads ran without a disclaimer,≤100,1
129602281218084,Pongwat T. - ผู้สมัคร สส กทม เขต 2 ราชเทวี ปทุมวัน สาทร พรรคเสรีรวมไทย,Pongwat Tunnukul,≤100,1
114143043699426,เสื้อพิมพ์ลาย เสื้อยูนิฟอร์ม เสื้อวิ่ง เสื้อกีฬา ราคาถูก อำนาจเจริญ,These ads ran without a disclaimer,≤100,1
490392054475138,อ่านหนังสือสอบ,These ads ran without a disclaimer,≤100,1
100212526428610,ဥုးနန္ဒစတိယ,These ads ran without a disclaimer,≤100,1
1935439309812378,บ้านสวนโบนัส Baan Suan Bonus,These ads ran without a disclaimer,≤100,1
101744372595387,สถานีเกษตร_สิ่งแวดล้อม,These ads ran without a disclaimer,≤100,1
110667098683960,โซลสเตชั่น สินค้าเกาหลีนำเข้า,These ads ran without a disclaimer,≤100,1
643417929469519,ทางเลือกใหม่,These ads ran without a disclaimer,≤100,1
104373509119819,88 Modernhome Furniture : เฟอร์นิเจอร์ โมเดิร์น ราคาถูก,These ads ran without a disclaimer,≤100,1
101301282856760,แมวเล้า,These ads ran without a disclaimer,≤100,1
106203945128081,GG TIGER,These ads ran without a disclaimer,≤100,2
101521068803311,CoinPro Today,These ads ran without a disclaimer,≤100,2
462909117451519,หนังสือดีบอกต่อ & TONI Bookstore,These ads ran without a disclaimer,≤100,2
100157962939628,Sunti Fendy,These ads ran without a disclaimer,≤100,1
123436600690081,ณัฐวัฒน์ ไชยรบ,These ads ran without a disclaimer,≤100,2
101767399599884,ตาต้น เพชรเกษม,These ads ran without a disclaimer,≤100,1
2356323297757923,พัลลภ เสนาดี,These ads ran without a disclaimer,≤100,1
104116191985705,lms_shirts,These ads ran without a disclaimer,≤100,1
120096157683628,ปอสา สาริศา  แสงจันทร์,These ads ran without a disclaimer,≤100,3
302078810664142,น้องเจ้อ - ดูแลการตลาดออนไลน์ครบวงจร,These ads ran without a disclaimer,≤100,5
507854203077791,มนตรี  ตั้งเจริญถาวร เฮง,These ads ran without a disclaimer,≤100,3
108640528477500,เชฟบุญธรรม ภาคโพธิ์,These ads ran without a disclaimer,≤100,1
109300885463708,เกอเก้อ ฮอทพอท,These ads ran without a disclaimer,≤100,1
119131587827711,พรรคใจในอป.,These ads ran without a disclaimer,≤100,1
1826159054330672,จ่าชู มุมสูง รับถ่ายภาพนิ่งและวีดีโอมุมสูง 0853965797,These ads ran without a disclaimer,≤100,1
114984508253999,อนุสรณ์ พลราชม,These ads ran without a disclaimer,≤100,1
250770735500978,วันเดย์ทัวร์กระบี่ แพ็คเกจเที่ยวกระบี่ โดย ตะลอน กระบี่,These ads ran without a disclaimer,≤100,1
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100,1
107600761673015,jookpookspellcandle,These ads ran without a disclaimer,≤100,1
197900067214197,ร้านอาหารแม่น้ำ,These ads ran without a disclaimer,≤100,1
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,≤100,3
104638872614931,ISUZU by เซลล์แจ็ค สาขาอ่าวลึก,These ads ran without a disclaimer,≤100,1
103563262737765,โรงเรียนวัดบ้านจอม,These ads ran without a disclaimer,≤100,1
119405895873,Huawei,These ads ran without a disclaimer,≤100,1
103411479323440,UTHAI,These ads ran without a disclaimer,≤100,1
101928621340287,Think Curve - คิดไซด์โค้ง,These ads ran without a disclaimer,≤100,1
100327265392825,กำธร บุญสา #เบอร์3  พรรคไทยสร้างไทย จ.ตาก เขต 1,These ads ran without a disclaimer,≤100,1
103664469252359,Fab Cavalry,These ads ran without a disclaimer,≤100,1
103249695629934,มูลนิธิจิบเต็กเซี่ยงตึ๊งสุรินทร์,These ads ran without a disclaimer,≤100,1
774163095969168,ชุมพร ฟ้าใหม่,These ads ran without a disclaimer,≤100,1
100721539679118,ภูมิ พลัง ธรรม,These ads ran without a disclaimer,≤100,1
106499716052338,BMW Millennium Auto,These ads ran without a disclaimer,≤100,1
108646882145011,โปรเจคสร้างรายได้ออนไลน์ กับ ธเนตร วงษา,These ads ran without a disclaimer,≤100,1
104636522642085,รถแห่โฆษณา ประชาสัมพันธ์,These ads ran without a disclaimer,≤100,1
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
845802748927604,NZXT,These ads ran without a disclaimer,≤100,1
109374672107915,อาร์มมี่ พชร ภูมิจิตร,Armyvcd Bhumichitr,≤100,1
108844198798872,ประภา เฮงไพบูลย์,These ads ran without a disclaimer,≤100,1
125659527494022,WonderfulPackage.com เราจะเที่ยวให้ทั่วโลก,These ads ran without a disclaimer,≤100,1
117933025511202,AD ADDICT,These ads ran without a disclaimer,≤100,1
122798967391008,อนุวัตร สัมพันธ์ทรัพย์,These ads ran without a disclaimer,≤100,1
106237555332688,ทนายนพ-ดร.ธนพล คงเจี้ยง,These ads ran without a disclaimer,≤100,1
300398330399684,Marketdown store,These ads ran without a disclaimer,≤100,1
100732259593010,ปวริศฐ์ ปิยศรีขจรศิริ,These ads ran without a disclaimer,≤100,1
103954335895739,เซลป๋าบิน โตโยต้าหาดใหญ่,These ads ran without a disclaimer,≤100,1
109220887672451,เค้ก คุนหมิง : นนทิกา ครองสินทรัพย์ / Cake Kunming : Nontika Khrongsinsab,These ads ran without a disclaimer,≤100,1
199747933489646,ร้านหนังสือเก่าลุงจอห์น,These ads ran without a disclaimer,≤100,1
100133208877053,สุดต๊าช,These ads ran without a disclaimer,≤100,1
2082441155373931,SRK SPEED CAR รถมือสอง,These ads ran without a disclaimer,≤100,1
102609136061853,ฟลุค - ณัฐกานต์ สังขดี,These ads ran without a disclaimer,≤100,1
112426741839668,Wattana Sununta,These ads ran without a disclaimer,≤100,1
111482105269072,Watcharin Sianthong,These ads ran without a disclaimer,≤100,1
120507182677427,คลินิกตาหมอพรภัทรา จ.อำนาจเจริญ,These ads ran without a disclaimer,≤100,1
110212831714477,หนึ่งเมืองนนท์ พระเครื่อง,These ads ran without a disclaimer,≤100,1
131178970391981,ราเมศ รัตนะเชวง โฆษกพรรคประชาธิปัตย์,ราเมศ รัตนะเชวง โฆษกพรรคประชาธิปัตย์,≤100,4
106244682273563,tritruelove_,These ads ran without a disclaimer,≤100,1
108853501297043,We Got This,These ads ran without a disclaimer,≤100,1
123133784382994,ไทยโพสต์,These ads ran without a disclaimer,≤100,1
111676788514854,กระเป๋าคุณภาพ by อุ้ยอ้าย_shop,These ads ran without a disclaimer,≤100,1
103477719337528,จิรวัฒน์ ช่างหมี แสงม่วง,These ads ran without a disclaimer,≤100,1
150793518281117,Covestro,These ads ran without a disclaimer,≤100,1
350715915376567,วรพล บวรลัทธพล - หนุ่ย,These ads ran without a disclaimer,≤100,1
