Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
264106467059692,Włochy,Stowarzyszenie Wolnej Polski,≤100,1
233824154006,Szczecin Floating Garden,These ads ran without a disclaimer,≤100,1
109099048840087,Biuro Rachunkowe Online,These ads ran without a disclaimer,≤100,1
249339145090625,LPP,These ads ran without a disclaimer,≤100,2
105312675606888,Muzeum Książąt Lubomirskich,These ads ran without a disclaimer,≤100,1
106020548514795,Karolina Górnisiewicz,Karolina Górnisiewicz,≤100,1
100215636224803,travelformania,These ads ran without a disclaimer,≤100,1
227407938201299,Dr Anna Saj,These ads ran without a disclaimer,≤100,1
100984705555139,ua.pl,These ads ran without a disclaimer,≤100,2
2079995682059834,ZZTI Flex,Lukas Liedtke,≤100,1
102231229334997,Rada OPZZ Powiatu Tczewskiego,Lukas Liedtke,≤100,1
123113364510536,Biełsat,These ads ran without a disclaimer,≤100,1
110994365156357,ID Logistics Polska,These ads ran without a disclaimer,≤100,1
463405030823913,Samorząd i Administracja,These ads ran without a disclaimer,≤100,3
109133535317321,Memoriał Polska,These ads ran without a disclaimer,≤100,1
122414947519371,MotoParada Wolnosci 2023,These ads ran without a disclaimer,≤100,1
486483878033382,Dominika Kulczyk,These ads ran without a disclaimer,≤100,2
2424238720926407,Nofilter travels with Anna,These ads ran without a disclaimer,≤100,1
107660577423596,Asia Explained,Łukasz Sarek,≤100,1
100563092889359,Marian Adamek,These ads ran without a disclaimer,≤100,1
436513873457037,Adam Musiuk,Adam Musiuk,≤100,1
307978460029741,Burmistrz Iławy Dawid Kopaczewski- Łączy nas Iława,Burmistrz Iławy Dawid Kopaczewski- Łączy nas Iława,≤100,1
512326769238318,Urszula Koszutska - wiceprzewodnicząca Sejmiku Województwa  Śląskiego,Urszula Koszutska - wiceprzewodnicząca Sejmiku Województwa  Śląskiego,≤100,1
1072097372834502,Super Express Rzeszów,Grupa ZPR Media,≤100,1
2223503767936708,Beata  Bala  Radna  Miasta Katowice,Beata  Bala  Radna  Miasta Katowice,≤100,1
547649378747633,Stowarzyszenie Polanda,Stowarzyszenie Polanda,≤100,1
109336342482913,Automatic Systems Engineering,These ads ran without a disclaimer,≤100,2
109903814052889,Prawnieofinansach - Adam Piotrowski,Prawnieofinansach - Adam Piotrowski,≤100,1
1021311128032128,Adrian Mól - Zastępca Prezydenta Torunia,Adrian Mól - Zastępca Prezydenta Torunia,≤100,2
115222511461707,Referendum w sprawie Spalarni w Kraśniku,These ads ran without a disclaimer,≤100,1
106656618640678,Jobs for Ukraine II Робота для України,These ads ran without a disclaimer,≤100,1
100624098605758,Szymon Pogoda - poseł na Sejm RP,Szymon Pogoda - poseł na Sejm RP,≤100,1
162232187157683,Klub ŻAK,These ads ran without a disclaimer,≤100,1
1422484968077021,Nowoczesna Lubelskie,These ads ran without a disclaimer,≤100,1
148768052460799,Fabryka Wody,These ads ran without a disclaimer,≤100,1
1483938021891274,Piotr Soćko - Radny Rady Powiatu w Kętrzynie,Piotr Soćko - Radny Rady Powiatu w Kętrzynie,≤100,2
480255878817317,Jacek Sierpiński,Jacek Sierpiński,≤100,1
1328157130556258,AVIA Stacja Paliw,These ads ran without a disclaimer,≤100,1
100334270059279,Teatr Ósmego Dnia,These ads ran without a disclaimer,≤100,1
103991375852253,Robert Rusinek,These ads ran without a disclaimer,≤100,1
113555155325555,Centrum Historii Zajezdnia,These ads ran without a disclaimer,≤100,1
105356192367131,Wspólnota   Kęty,These ads ran without a disclaimer,≤100,1
113093455107125,Poland News,These ads ran without a disclaimer,≤100,1
121173947633880,Baltic Pipe,These ads ran without a disclaimer,≤100,1
210752339113819,DzielnyTata.pl,These ads ran without a disclaimer,≤100,2
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,≤100,1
234700404056553,Szymon Naglik - kandydat na wójta gminy Gubin,These ads ran without a disclaimer,≤100,2
203320096349360,Teatr Kamila Maćkowiaka,These ads ran without a disclaimer,≤100,1
1935310329931736,Damian Walczak - Radny Miasta Police,Damian Walczak - Radny Miasta Police,≤100,1
210947505729650,Profbud,These ads ran without a disclaimer,≤100,1
216401265163952,ZDROWIT,These ads ran without a disclaimer,≤100,1
156387897793848,Instytucja Filmowa SILESIA FILM,These ads ran without a disclaimer,≤100,1
103161451444130,Energetyczny Projekt,These ads ran without a disclaimer,≤100,1
982932431755819,Prawicowy Blok Samorządowy Skawina,Prawicowy Blok Samorządowy Skawina,≤100,1
436651216671117,Czerwona Skarbonka,These ads ran without a disclaimer,≤100,1
1759040441044970,SmogLab,These ads ran without a disclaimer,≤100,1
1821361227955255,Magazyn Aptekarski,Magazyn Aptekarski,≤100,1
107192867289501,Zbigniew Sosnowski - Wicemarszałek Województwa Kujawsko-Pomorskiego,Zbigniew Sosnowski - Wicemarszałek Województwa Kujawsko-Pomorskiego,≤100,3
133943926656328,Grupa Progres,These ads ran without a disclaimer,≤100,1
234526805634,Politechnika Łódzka,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,2
709399575790119,Bałtycka TV,Bałtycka TV,≤100,1
303179523114795,Euromaidan-Warszawa,These ads ran without a disclaimer,≤100,1
111244082240997,Sortmund.pl,These ads ran without a disclaimer,≤100,1
440766760643,Gratka.pl,These ads ran without a disclaimer,≤100,1
109848252056733,Explore 360,These ads ran without a disclaimer,≤100,1
689502097738508,Oświata w Rzeszowie,"S. P. ""Oświata"" w Rzeszowie",≤100,1
100226546824137,Royal Van Zanten,These ads ran without a disclaimer,≤100,1
122192401175148,CREO,These ads ran without a disclaimer,≤100,1
441296552622958,"Niepubliczne Przedszkole ""Kraina Uśmiechu""",These ads ran without a disclaimer,≤100,1
254264298804398,Webber+,These ads ran without a disclaimer,≤100,1
110876148028220,Izabela Bodnar,Izabela Bodnar,≤100,1
125185964281959,Centrum Edukacji Obywatelskiej (CEO),These ads ran without a disclaimer,≤100,2
1079484748847109,SPIN - Małopolskie Centra Transferu Wiedzy,These ads ran without a disclaimer,≤100,1
167230820138744,Aon Poland Careers,These ads ran without a disclaimer,≤100,1
190536713845,Fundacja JiM,These ads ran without a disclaimer,≤100,1
254696484549513,Senator Wrocław,These ads ran without a disclaimer,≤100,1
100546531975992,"Культурна інституція ""Міжвухами""",These ads ran without a disclaimer,≤100,1
1077245839020802,Grzegorz Zieliński - Koalicja Obywatelska,These ads ran without a disclaimer,≤100,1
105972382220109,FESTIWAL WSZYSCY JESTEŚMY JEDNO,These ads ran without a disclaimer,≤100,2
247194805295271,Helen Doron Global,These ads ran without a disclaimer,≤100,2
362951984352100,Popieram PiS,Popieram PiS,≤100,1
113356018705476,Rzeczpospolita,These ads ran without a disclaimer,≤100,6
978825738971880,Łukasz Krawiec - Radny Dla Mieszkańców,Łukasz Krawiec - Radny Dla Mieszkańców,≤100,1
100322482820024,Opakowanie w sam raz,These ads ran without a disclaimer,≤100,1
109725215092123,RFI Українською,These ads ran without a disclaimer,≤100,1
609966835690123,СНплюс / SNplus,These ads ran without a disclaimer,≤100,2
106331474473738,Esport Mobile,These ads ran without a disclaimer,≤100,1
104665394237521,Piotr Sebastian Kozdrowicki,These ads ran without a disclaimer,≤100,1
106691305566264,Mazurczak Wiktoria,These ads ran without a disclaimer,≤100,1
1531061710520995,Michał Pabich,Michał Pabich,≤100,1
100821218793569,Ursynowskie Centrum Kultury „Alternatywy”,These ads ran without a disclaimer,≤100,1
266989963481692,Kurier Tarnowski,Kurier Tarnowski,≤100,1
102105690607711,Matuszak Kancelaria Księgowo-Kadrowa,These ads ran without a disclaimer,≤100,1
102132132660229,Witryna Domu Wschodniego,These ads ran without a disclaimer,≤100,1
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,These ads ran without a disclaimer,≤100,1
250083171732867,Porcelana Ćmielów,These ads ran without a disclaimer,≤100,1
113180801708783,BioMar - Ochrona Środowiska w Twojej Firmie,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,35
108046038299700,Human Colours at KitKat Club,These ads ran without a disclaimer,≤100,1
436513873457037,Adam Musiuk,These ads ran without a disclaimer,≤100,1
101302719550626,DubaiLove,These ads ran without a disclaimer,≤100,1
125645950827019,Krystian Wilk,These ads ran without a disclaimer,≤100,1
1921347138078050,Wir sind Europa,These ads ran without a disclaimer,≤100,1
100167905289201,Szymon Folp,These ads ran without a disclaimer,≤100,1
933257413364576,Chartowo- Nasz Dom,These ads ran without a disclaimer,≤100,1
813355372354226,Śląska Opinia,Stian Media,≤100,1
109997185688716,Fulbright Ukraine,These ads ran without a disclaimer,≤100,2
506182003078568,VSquare,These ads ran without a disclaimer,≤100,1
115314671559178,Polskie inwestycje,These ads ran without a disclaimer,≤100,2
102668075081968,"Фонд премии ""Генезис""",These ads ran without a disclaimer,≤100,4
1389374211380708,AIR Wro,These ads ran without a disclaimer,≤100,1
107885502268133,realestate_dobrovolska,These ads ran without a disclaimer,≤100,1
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,≤100,2
101616334952782,Wydawnictwo Wielka Niedźwiedzica,These ads ran without a disclaimer,≤100,1
522702021540320,Starostwo Powiatowe w Gryficach/Powiat Gryficki,These ads ran without a disclaimer,≤100,1
1827916037319566,Genderówka,These ads ran without a disclaimer,≤100,1
105305052324022,Supervision_hack,These ads ran without a disclaimer,≤100,1
157573654783318,Vulcan Training & Consultancy,These ads ran without a disclaimer,≤100,1
156868614397646,Galeria Bunkier Sztuki,These ads ran without a disclaimer,≤100,1
349062301862216,Laboratorium Kosmetyczne Joanna,These ads ran without a disclaimer,≤100,1
100806916248860,Katarzyna Groenke,These ads ran without a disclaimer,≤100,2
1318164748279601,Arvato Polska - partner w outsourcingu,These ads ran without a disclaimer,≤100,1
100719472356840,its_bart3k,These ads ran without a disclaimer,≤100,1
958793857468431,Zielona Energia  - Fotowoltaika,These ads ran without a disclaimer,≤100,1
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,4
103610942554357,Frida_ua,These ads ran without a disclaimer,≤100,1
102259404729098,Girls First Finance,These ads ran without a disclaimer,≤100,1
270886766353202,Szkoła Języka Polskiego Together,These ads ran without a disclaimer,≤100,1
1408709026026271,Wolne miejsce,These ads ran without a disclaimer,≤100,1
113616875067754,pierreyvesbaillet,These ads ran without a disclaimer,≤100,1
345822432637153,Consor Energia,These ads ran without a disclaimer,≤100,2
120381887642477,"Marcin Moneta - copywriting, ghostwriting",These ads ran without a disclaimer,≤100,1
104955874710260,Whosome,These ads ran without a disclaimer,≤100,1
572352689575048,Grupa Stonewall,These ads ran without a disclaimer,≤100,1
100795661712728,Videoteka Opole,These ads ran without a disclaimer,≤100,1
108811353007260,FestivALT,These ads ran without a disclaimer,≤100,1
2109245869184175,Energynat Solutions,These ads ran without a disclaimer,≤100,1
108446344068385,Forum G2,These ads ran without a disclaimer,≤100,1
341361012648909,EUROPE DIRECT Kielce,These ads ran without a disclaimer,≤100,1
104037192208492,dawid_koziol_fz,These ads ran without a disclaimer,≤100,1
104880819165085,kinga_kornelia,These ads ran without a disclaimer,≤100,1
107001887453367,Compta - kompleksowa księgowość,These ads ran without a disclaimer,≤100,1
102500518635499,ENTR en,These ads ran without a disclaimer,≤100,1
112472885169389,Green Energy Tricity,These ads ran without a disclaimer,≤100,1
122075350833803,Platforma Obywatelska Halinów,These ads ran without a disclaimer,≤100,1
127374127274559,Wydawnictwo EZOP,These ads ran without a disclaimer,≤100,1
131306084993,Replika,These ads ran without a disclaimer,≤100,1
100967981267379,teczka_logopedy,These ads ran without a disclaimer,≤100,2
113081604358744,Winna Argentyna,These ads ran without a disclaimer,≤100,1
507678159314962,Wrocław Fashion Outlet,These ads ran without a disclaimer,≤100,3
107931667265717,Sztuczne Chwasty,These ads ran without a disclaimer,≤100,1
909896612472207,Agencja Rozwoju Metropolii Szczecińskiej,These ads ran without a disclaimer,≤100,1
552905931586384,BookSale.pl,These ads ran without a disclaimer,≤100,1
104526445434574,Ekokontenery,These ads ran without a disclaimer,≤100,1
1798314653593979,Cieniawa.info,These ads ran without a disclaimer,≤100,1
111346653731747,Soyco Candles,These ads ran without a disclaimer,≤100,1
186628951809630,PETRONAS Urania,These ads ran without a disclaimer,≤100,1
113670638194543,Ogrod24,These ads ran without a disclaimer,≤100,1
268087409923429,Joaquin Rodrigo Olsztyn Guitar Festival,These ads ran without a disclaimer,≤100,1
105843262337680,RGKenergy,These ads ran without a disclaimer,≤100,1
101308292798582,NIE Dla budowy hal w Lędzinach,These ads ran without a disclaimer,≤100,1
108350544421634,How&Why,These ads ran without a disclaimer,≤100,2
101601739295987,Porównywarka CHF,These ads ran without a disclaimer,≤100,1
102224898933734,MindDig,These ads ran without a disclaimer,≤100,3
163493117331764,Biuro Podróży Śródziemnomorze,These ads ran without a disclaimer,≤100,2
142426912487820,Dom Norymberski w Krakowie,These ads ran without a disclaimer,≤100,1
110626671614889,Pomorskie Centrum Równego Traktowania,These ads ran without a disclaimer,≤100,1
111044620802992,Wacław Grabiec,Wacław Grabiec,≤100,1
103471624443349,"Political Cognition Lab, Polish Academy of Sciences",These ads ran without a disclaimer,≤100,1
107711604717052,Stockholm International Music Competition,These ads ran without a disclaimer,≤100,1
111692390335261,Mikołaj Maśliński,These ads ran without a disclaimer,≤100,1
108630325230974,krisenchat_ukrainian,These ads ran without a disclaimer,≤100,1
1500467020194950,Adam Jacek Kołacki Radny Rady Miejskiej w Białogardzie,These ads ran without a disclaimer,≤100,1
114745608611502,IT w Administracji,Presscom,≤100,1
107590839282206,BNP Paribas Bank Polska,These ads ran without a disclaimer,≤100,1
229925377022391,Galeria Wileńska,These ads ran without a disclaimer,≤100,1
246422585907712,Wekeo,These ads ran without a disclaimer,≤100,1
110038557114533,Imagine5,These ads ran without a disclaimer,≤100,1
105411962299479,AEF,These ads ran without a disclaimer,≤100,1
678182372282966,Urban Future.,These ads ran without a disclaimer,≤100,1
101342978147789,Mieszkańcy SM Retkinia Południe Łódź,These ads ran without a disclaimer,≤100,1
1695616287382430,Schneider Electric,These ads ran without a disclaimer,≤100,1
327512570774760,Lady in Red,These ads ran without a disclaimer,≤100,2
107756258911534,her.techshield,These ads ran without a disclaimer,≤100,1
110775468124347,Cuker Academy,These ads ran without a disclaimer,≤100,1
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100,1
115063911579155,CriptNews3,These ads ran without a disclaimer,≤100,1
479285342097950,AeroTime,These ads ran without a disclaimer,≤100,1
226830347447361,NordVPN,These ads ran without a disclaimer,≤100,1
227627093940490,FORBOT,These ads ran without a disclaimer,≤100,1
631198056933523,Konferencja Zieleń Miejska Katowice,These ads ran without a disclaimer,≤100,1
1435413126705308,Wydawnictwo Uniwersytetu Łódzkiego,These ads ran without a disclaimer,≤100,1
185643361605897,Piotr Adamczyk,These ads ran without a disclaimer,≤100,1
104884392877324,Alivia,These ads ran without a disclaimer,≤100,1
100651096303791,Barbara Polna - Radna Dzielnicy IV Prądnik Biały,These ads ran without a disclaimer,≤100,1
131830836838133,Echonet - medialny portal,These ads ran without a disclaimer,≤100,1
110350721983519,Awan Keberuntungan,These ads ran without a disclaimer,≤100,1
176624362436277,ZSP nr 1 Końskie,These ads ran without a disclaimer,≤100,1
1600620436834258,Nowa Nadzieja - Oświęcim,Nowa Nadzieja,≤100,1
107518228525027,Pogromcy Długów,These ads ran without a disclaimer,≤100,2
371151106296886,Księgarnia PWN,These ads ran without a disclaimer,≤100,1
103469167912213,Fundacja Inwestycje w Rozwój Kapitału Ludzkiego,These ads ran without a disclaimer,≤100,1
940200392741835,Monoi - masaż orientalny,These ads ran without a disclaimer,≤100,1
90194404398,Helsińska Fundacja Praw Człowieka,These ads ran without a disclaimer,≤100,1
695045403877568,Competitions.archi,These ads ran without a disclaimer,≤100,4
150815848269628,Piszanin,These ads ran without a disclaimer,≤100,1
106093024989030,PaniPodatkowa.pl,These ads ran without a disclaimer,≤100,1
1261441800538867,AZEnergia,These ads ran without a disclaimer,≤100,1
104419635704589,Kulturalny Poznań,These ads ran without a disclaimer,≤100,1
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,6
111522201867995,Michał Suchora - Zielony Rzecznik,These ads ran without a disclaimer,≤100,2
960239144023823,Tomasz Zieliński Poseł na Sejm RP,These ads ran without a disclaimer,≤100,1
112653511423988,MotoMazury999,These ads ran without a disclaimer,≤100,1
107758735641292,Adam Adam,These ads ran without a disclaimer,≤100,1
1660869544168884,Детектор медіа,These ads ran without a disclaimer,≤100,1
108763187504176,Bogdan Matias,These ads ran without a disclaimer,≤100,1
106489948093801,Szklanki,These ads ran without a disclaimer,≤100,1
1807025362862115,Co się dzieje w Turcji?,These ads ran without a disclaimer,≤100,1
1482206091991577,Primator Czyżew,These ads ran without a disclaimer,≤100,1
448717741841487,Jenox Akumulatory,These ads ran without a disclaimer,≤100,2
104061062331637,Pałac Saski,These ads ran without a disclaimer,≤100,1
279076059297703,Agnieszka Michalak-Pietkiewicz,These ads ran without a disclaimer,≤100,1
199958107242052,KacDoktor,These ads ran without a disclaimer,≤100,1
1877468832544762,Philips - oświetlenie profesjonalne,These ads ran without a disclaimer,≤100,1
106696801686631,Lokomotywa Chechło - Food&Drink Chill&Music ZONE,These ads ran without a disclaimer,≤100,1
107639015549379,Co dalej?,These ads ran without a disclaimer,≤100,1
1519515565005024,Architektura i Biznes,These ads ran without a disclaimer,≤100,1
107237888124833,Vy Oanh Authentic - Túi xách cao cấp uy tín,These ads ran without a disclaimer,≤100,1
173314546198443,Panel badawczy Ariadna,These ads ran without a disclaimer,≤100,1
101093318696109,Polski Alarm Smogowy,These ads ran without a disclaimer,≤100,1
112170231786883,trzeciee.oko,These ads ran without a disclaimer,≤100,1
531957170332616,Mateusz Ryczek Dziennikarz,These ads ran without a disclaimer,≤100,1
147151028776726,Reduta Dobrego Imienia/Polish League Against Defamation,These ads ran without a disclaimer,≤100,3
946445192119512,Krajowy Sztab Ratownictwa SKSR,Społeczna Krajowa Sieć Ratunkowa,≤100,1
104214185642689,Burjeel Holdings,These ads ran without a disclaimer,≤100,1
103626791054136,Notus Finanse Oddział w Elblągu,These ads ran without a disclaimer,≤100,1
1884992301729797,Future Investment Polska,These ads ran without a disclaimer,≤100,1
1150874178348187,Ivan_susanin_crete,These ads ran without a disclaimer,≤100,1
101936465629452,Krośnieński Ruch Miejski,These ads ran without a disclaimer,≤100,1
199430457452110,MyOpiekunki - Praca przy Opiece,These ads ran without a disclaimer,≤100,1
1389403614657474,Wizjoner- Jarosław Krężel,Wizjoner- Jarosław Krężel,≤100,1
1465420300424470,Gremi Personal Вакансии,These ads ran without a disclaimer,≤100,4
123368571688518,Protest Lab Gdansk,These ads ran without a disclaimer,≤100,1
113388621278432,Freedom for Norway,These ads ran without a disclaimer,≤100,1
148266571857929,Domar - Galeria Wnętrz,These ads ran without a disclaimer,≤100,1
100574418344355,Pomoc.pl,These ads ran without a disclaimer,≤100,1
103584579237313,Gmina Spiczyn Wspólna Sprawa,These ads ran without a disclaimer,≤100,1
119085241483513,"I cóż, że ze Szwecji. Ambasada Szwecji w Polsce",These ads ran without a disclaimer,≤100,1
113335692147182,DataArt,These ads ran without a disclaimer,≤100,1
105326115386676,The New Voice of Ukraine,These ads ran without a disclaimer,≤100,1
114374257927870,Schissma,These ads ran without a disclaimer,≤100,1
103772184933,Strategy International,These ads ran without a disclaimer,≤100,2
101668682611759,Благодійний фонд A36,These ads ran without a disclaimer,≤100,2
102252525898596,Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,≤100,1
106946551838693,АВАНТ - Центр підготовки моряків,These ads ran without a disclaimer,≤100,1
110623255132084,Wiceprezydent Wrocławia Jakub Mazur,These ads ran without a disclaimer,≤100,1
447828135241448,Mente Poderosa,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,3
100757545272468,LabFam,These ads ran without a disclaimer,≤100,1
331319510843758,Sylwia Szczerbetka-Szewel,These ads ran without a disclaimer,≤100,1
102902428250197,Monika Skalimowska - Droga do Źródła,These ads ran without a disclaimer,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
176400199722873,Wielka Orkiestra Wyborczej Promocji,These ads ran without a disclaimer,≤100,1
105733391147875,MY WY EKO,These ads ran without a disclaimer,≤100,1
1423637417684031,PCC Poland,These ads ran without a disclaimer,≤100,1
513075715554189,Área de inversión,These ads ran without a disclaimer,≤100,1
116355337718182,Moli lulu,These ads ran without a disclaimer,≤100,8
105577501053009,Trasted - centrum rozliczeń,These ads ran without a disclaimer,≤100,1
104696574822749,YourArtsakh.com,These ads ran without a disclaimer,≤100,1
319972929798,KTOZ Schronisko dla Bezdomnych Zwierząt w Krakowie,These ads ran without a disclaimer,≤100,1
110212855417703,beautifulmom5_travel,These ads ran without a disclaimer,≤100,1
1665525507034508,Compensair,These ads ran without a disclaimer,≤100,4
101261252726516,Michael Kalika's Photography,These ads ran without a disclaimer,≤100,1
1183996195056831,Sentient,These ads ran without a disclaimer,≤100,1
140556749292891,National Library of Israel,These ads ran without a disclaimer,≤100,2
947704582025685,Daze,These ads ran without a disclaimer,≤100,1
2225643357661556,Big Book Cafe,These ads ran without a disclaimer,≤100,1
1337517802971079,Anna Rożek - Radna Miasta Słupska,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,4
367649046908008,Growatt New Energy,These ads ran without a disclaimer,≤100,1
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100,2
1586566871604567,Każda Puszka Cenna,These ads ran without a disclaimer,≤100,3
101304435646725,Элитная недвижимость в Москве,These ads ran without a disclaimer,≤100,3
112077024899370,Comics Stadium,These ads ran without a disclaimer,≤100,8
1490825114573569,Anna Ewa Cicholska,These ads ran without a disclaimer,≤100,1
295419423867010,Miejska Biblioteka Publiczna w Radomiu,These ads ran without a disclaimer,≤100,1
844386315584131,Volvo Construction Equipment,These ads ran without a disclaimer,≤100,1
104592220923357,TenPilot,These ads ran without a disclaimer,≤100,1
100546379278809,U-Concert Europe. Концерти та події в Європі,These ads ran without a disclaimer,≤100,1
743541616061478,"Empatify - Rozumiem, co czuję",These ads ran without a disclaimer,≤100,1
547667108713440,Kazimierz Smoliński,These ads ran without a disclaimer,≤100,1
104130786344750,Poseł KRZYSZTOF LIPIEC,These ads ran without a disclaimer,≤100,1
2290001104351190,Tomasz Papaj - Przewodniczący Rady Miasta Mysłowice,These ads ran without a disclaimer,≤100,1
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100,1
104681325501738,Wygraj w KIO,These ads ran without a disclaimer,≤100,1
602058966612851,"EvoEnergy - fotowoltaika, pompy ciepła, klimatyzacja, rekuperacja",These ads ran without a disclaimer,≤100,1
132819526758532,Siemens Healthineers,These ads ran without a disclaimer,≤100,2
1021311128032128,Adrian Mól - Zastępca Prezydenta Torunia,These ads ran without a disclaimer,≤100,1
196189887094436,Reset DOC Dialogues on Civilizations,These ads ran without a disclaimer,≤100,1
100439179146178,Dary Flory,These ads ran without a disclaimer,≤100,2
107764392117229,Anna Świderska,These ads ran without a disclaimer,≤100,1
761528047280425,Medvoice.,These ads ran without a disclaimer,≤100,1
392401507964099,Blue Store,These ads ran without a disclaimer,≤100,4
107782688814910,Ewelina Degowska - Sekretarz Powiatu Warszawskiego Zachodniego,These ads ran without a disclaimer,≤100,1
104405159011073,Sheba Tel HaShomer Global Division,These ads ran without a disclaimer,≤100,1
114186743283123,Australia Express,These ads ran without a disclaimer,≤100,1
108884095258754,Pregierz.pl,These ads ran without a disclaimer,≤100,1
645579835472059,Urząd Dzielnicy Mokotów m.st. Warszawy,These ads ran without a disclaimer,≤100,1
100532395163585,LKS Zgoda Malec,These ads ran without a disclaimer,≤100,1
105360336252337,Okna Framex - Idealne rozwiązania do Twojego domu,These ads ran without a disclaimer,≤100,3
395567043963021,Osp Łukówiec,These ads ran without a disclaimer,≤100,1
107672048688554,Aproudtee,These ads ran without a disclaimer,≤100,1
220281585028,Zippo,These ads ran without a disclaimer,≤100,1
100691083019005,Green Living Genius,These ads ran without a disclaimer,≤100,1
131089760247886,RFI на русском,These ads ran without a disclaimer,≤100,2
476049609235820,Dariusz Męczykowski - Radny Sejmiku Województwa Pomorskiego,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,3
1777952132237071,Slované v obrazech a poezii / Slavs in pictures and poetry,These ads ran without a disclaimer,≤100,2
107049251103918,Нова Польща,These ads ran without a disclaimer,≤100,1
1734693883425933,Wydawnictwo IPN,These ads ran without a disclaimer,≤100,2
2203931619898135,PrintUp.pl - Drukarnia Online dla Profesjonalistów,These ads ran without a disclaimer,≤100,1
109157008010513,Alveda,These ads ran without a disclaimer,≤100,2
116402227982847,Wiаdоmоśсi-krаjоwе,These ads ran without a disclaimer,≤100,1
968642193225588,HydroSystem bee Maciej Trzmielewski,These ads ran without a disclaimer,≤100,1
111827271834109,iuliia_bldr,These ads ran without a disclaimer,≤100,1
1019698551536802,Chromek - Chodzieski Rower Miejski,Chromek - Chodzieski Rower Miejski,≤100,1
1608898765820336,Vogue Polska,These ads ran without a disclaimer,≤100,1
244192865606024,People in Need,These ads ran without a disclaimer,≤100,1
100912541413695,Más Impulso,These ads ran without a disclaimer,≤100,2
102271355463040,BIM Leaders LTD,These ads ran without a disclaimer,≤100,1
1442626686058386,Tama,These ads ran without a disclaimer,≤100,1
100172476278127,Easy Study,These ads ran without a disclaimer,≤100,1
587634855261725,Better Fish - czas na lepszą rybę,These ads ran without a disclaimer,≤100,2
741887542614697,Lettly,These ads ran without a disclaimer,≤100,1
112804833806701,Issen,These ads ran without a disclaimer,≤100,1
1457915704536726,Advokatfirmaet Magnus Legal,These ads ran without a disclaimer,≤100,1
106033232405215,Virginia Patrizi,These ads ran without a disclaimer,≤100,1
204114440541199,Ânonymous legion,These ads ran without a disclaimer,≤100,1
106882027720933,Ugreen_Us,These ads ran without a disclaimer,≤100,1
50847079398,Carlos Arraiz,These ads ran without a disclaimer,≤100,1
150498365045300,Gruppo Colle S.r.l.,These ads ran without a disclaimer,≤100,1
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100,1
405379246524515,DHL Express,These ads ran without a disclaimer,≤100,2
115070223955943,NEBO on,These ads ran without a disclaimer,≤100,1
104410598893696,Bar Reading,These ads ran without a disclaimer,≤100,1
117818434635419,silasthestylish,These ads ran without a disclaimer,≤100,1
100194566291833,The Andy Warthog,These ads ran without a disclaimer,≤100,1
104819872149191,United4Ukraine,These ads ran without a disclaimer,≤100,1
217065798665069,Bob's Hideout,These ads ran without a disclaimer,≤100,1
1249630708423717,MUNER Motorvehicle University of Emilia-Romagna,These ads ran without a disclaimer,≤100,1
47815171686,Banyan Tree Hotels & Resorts,These ads ran without a disclaimer,≤100,1
116276158090585,Business & Finances,These ads ran without a disclaimer,≤100,1
130221623851701,Mudassar Jackson,These ads ran without a disclaimer,≤100,1
100142349388855,wispamusic,These ads ran without a disclaimer,≤100,1
116373134780373,Emprende con Reparaciones y Mantenimiento,These ads ran without a disclaimer,≤100,1
107134341801432,"New European Bauhaus: beautiful, sustainable, together",These ads ran without a disclaimer,≤100,1
116679401363112,Kelce Jam,These ads ran without a disclaimer,≤100,1
101466184613456,Fuzzy Times,These ads ran without a disclaimer,≤100,2
333293986861604,Jean Richard MusiK,These ads ran without a disclaimer,≤100,1
1449261928703911,Lux & Lush,These ads ran without a disclaimer,≤100,1
198892435401,University of Chicago Booth School of Business,These ads ran without a disclaimer,≤100,1
188872144758,CCTV,These ads ran without a disclaimer,≤100,1
128322628212,Falling Walls,These ads ran without a disclaimer,≤100,1
