Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
2092144300880971,David Cosby Chartered Surveyors & Estate Agents,These ads ran without a disclaimer,≤100,1
348390509662690,TUSC Leicester and Leicestershire,These ads ran without a disclaimer,≤100,1
307842546615,Cambridge University Press - Academic,These ads ran without a disclaimer,≤100,1
105423941136299,Unifytheartist,These ads ran without a disclaimer,≤100,1
1077966599011356,Sentient Media,These ads ran without a disclaimer,≤100,1
103648398093208,EduTourism for Unity,These ads ran without a disclaimer,≤100,1
108006538428853,Cafezinho,These ads ran without a disclaimer,≤100,1
418571758959545,South Holland Independents,These ads ran without a disclaimer,≤100,1
431139693628622,Founders4Schools,These ads ran without a disclaimer,≤100,1
113067177682259,PMD - Dogs is my  world,These ads ran without a disclaimer,≤100,3
106705804357319,Bluetti Global,These ads ran without a disclaimer,≤100,1
1587969654628963,Family Law Advisor,These ads ran without a disclaimer,≤100,1
109997088627862,Lyfecycle,These ads ran without a disclaimer,≤100,2
107573010628454,Workington Constituency Labour Party,These ads ran without a disclaimer,≤100,1
103855418971446,香港勞權監察 Hong Kong Labour Rights Monitor,These ads ran without a disclaimer,≤100,3
107180185615683,Royton Independents,These ads ran without a disclaimer,≤100,1
1754762461497828,TWSS,These ads ran without a disclaimer,≤100,1
102888702345789,African Wildlife Economy Institute - AWEI,These ads ran without a disclaimer,≤100,1
192722341528727,yohey72,These ads ran without a disclaimer,≤100,1
100486698765192,Money & Investing,These ads ran without a disclaimer,≤100,7
120613924682133,Business Gateways International LLC,These ads ran without a disclaimer,≤100,4
101125488417682,trineryttertravels,These ads ran without a disclaimer,≤100,1
146481695371146,"มูลนิธิเพื่อสุนัขในซอย, ประเทศไทย (Soi Dog - in Thai)",These ads ran without a disclaimer,≤100,2
102653078508535,The Owl Hoot,These ads ran without a disclaimer,≤100,1
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,≤100,3
104486655940904,zerowastezen1,These ads ran without a disclaimer,≤100,2
318118341668964,Let The Quran Speak,These ads ran without a disclaimer,≤100,1
42940254353,Human Rights Watch,These ads ran without a disclaimer,≤100,1
108481505568205,Larry Guido,These ads ran without a disclaimer,≤100,1
107514105652766,META VOCUS,These ads ran without a disclaimer,≤100,2
973652482662490,Standish with Langtree Labour Branch,These ads ran without a disclaimer,≤100,1
102182421564803,SoSo Swim,These ads ran without a disclaimer,≤100,1
104504185693577,maps.of.ashfort,These ads ran without a disclaimer,≤100,1
100696586305964,Fine Art Photography Prints by Rico X.,These ads ran without a disclaimer,≤100,2
104571188687767,Chill Read,These ads ran without a disclaimer,≤100,1
105826097732259,Friends & Co PR and Communications,These ads ran without a disclaimer,≤100,1
238605284495,Dumfries & Galloway Arts Festival,These ads ran without a disclaimer,≤100,1
105040692554545,Malcolm Eastwood for Henfield,These ads ran without a disclaimer,≤100,1
286094071469577,VINCI Energies,These ads ran without a disclaimer,≤100,2
63306224439,Trip.com,These ads ran without a disclaimer,≤100,2
1803279899993382,"Ni Una Palmadita, Fernanda Restrepo",These ads ran without a disclaimer,≤100,3
1377970722265106,Simply Move,These ads ran without a disclaimer,≤100,1
344629179474463,Crimestoppers Northern Ireland,These ads ran without a disclaimer,≤100,2
1492296351022011,Walking and Writing on the World,These ads ran without a disclaimer,≤100,1
1723558861262935,Masjid Al Falaah,These ads ran without a disclaimer,≤100,1
109634780453506,Lauren.K Photography,These ads ran without a disclaimer,≤100,1
742544412480598,Premier Windows,These ads ran without a disclaimer,≤100,1
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,4
520171088019503,Liforme,These ads ran without a disclaimer,≤100,1
1954799894783761,Moratory,These ads ran without a disclaimer,≤100,2
435272526866135,North American Kurdish Alliance - NAKA,These ads ran without a disclaimer,≤100,1
194886144517585,Solid English School,These ads ran without a disclaimer,≤100,1
252306578207075,MSC in the UK - Certified Sustainable Seafood,These ads ran without a disclaimer,≤100,2
116906894669602,Jane Yates for Shirebrook South,These ads ran without a disclaimer,≤100,1
138806306196603,Savills,These ads ran without a disclaimer,≤100,1
73052419727,Faronics,These ads ran without a disclaimer,≤100,1
682512998549956,Blagreaves Liberal Democrats,These ads ran without a disclaimer,≤100,1
100582266255364,International Molecular Plant Protection Congress,These ads ran without a disclaimer,≤100,2
105559305713150,PlanetPlay Global,These ads ran without a disclaimer,≤100,1
109140168636588,Blissful Clothings,These ads ran without a disclaimer,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,1
103065351174455,Boldwood Books,These ads ran without a disclaimer,≤100,4
106892895068657,Reykjavik Science City,These ads ran without a disclaimer,≤100,1
102518076069869,BG Property,These ads ran without a disclaimer,≤100,1
100564649672646,social.beveganism,These ads ran without a disclaimer,≤100,1
1070573839626601,Buzz-Hut,These ads ran without a disclaimer,≤100,2
126739647374777,Herbert Mensah,These ads ran without a disclaimer,≤100,1
112054440619763,ILY2,These ads ran without a disclaimer,≤100,1
106933965668760,MoYah,These ads ran without a disclaimer,≤100,1
233022620980830,Ebrahim Sheik,These ads ran without a disclaimer,≤100,2
335862026511394,Buckinghamshire Business First,These ads ran without a disclaimer,≤100,1
192644221164187,Tadley Liberal Democrats,These ads ran without a disclaimer,≤100,1
101117681875213,Mike Raybone,These ads ran without a disclaimer,≤100,1
427648547297783,Hasan Ismaik - حسن إسميك,These ads ran without a disclaimer,≤100,2
2092924957605425,Solis,These ads ran without a disclaimer,≤100,1
1486589451564960,Mul T Lock,These ads ran without a disclaimer,≤100,1
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,≤100,5
15935911812,Muslim Charity,These ads ran without a disclaimer,≤100,1
224436418138454,TransferGo Ukraine,These ads ran without a disclaimer,≤100,1
113021098341496,shireenmotara_coach,These ads ran without a disclaimer,≤100,1
387522614735026,Arda Sayıner,These ads ran without a disclaimer,≤100,2
100310365453933,Complitaly - News,These ads ran without a disclaimer,≤100,1
532100997327830,kumikomametsuka,These ads ran without a disclaimer,≤100,1
213003865396175,Arabian Travel Market,These ads ran without a disclaimer,≤100,1
139577716095155,Newcastle University,These ads ran without a disclaimer,≤100,1
1554140798243593,Goldsmiths Short Courses,These ads ran without a disclaimer,≤100,1
110647381950019,lusandamusic,These ads ran without a disclaimer,≤100,1
127037124035476,Cyberport 數碼港,These ads ran without a disclaimer,≤100,2
103014329383351,Blackcode Tuning Cheshire,These ads ran without a disclaimer,≤100,1
106071412479717,События Дня,These ads ran without a disclaimer,≤100,1
668220429897584,ARAE,These ads ran without a disclaimer,≤100,1
100965972890912,Dominodreamz,These ads ran without a disclaimer,≤100,1
159055777444243,Fresh Fruit Portal,These ads ran without a disclaimer,≤100,2
102090362850319,Joe Irwin - Working for Barton Le Clay & Silsoe,These ads ran without a disclaimer,≤100,1
207944733281529,Ember,These ads ran without a disclaimer,≤100,4
144580066134672,Economist Impact,These ads ran without a disclaimer,≤100,1
127252545339217,Pieux,These ads ran without a disclaimer,≤100,1
117137747964753,Центр білоруських комунікацій,These ads ran without a disclaimer,≤100,1
103871381723840,greenissustainable,These ads ran without a disclaimer,≤100,1
100748244699446,conceptualprojects,These ads ran without a disclaimer,≤100,1
101653285444113,SK텔레콤 뉴스룸,These ads ran without a disclaimer,≤100,1
105989515802888,Vegan Foamer,These ads ran without a disclaimer,≤100,1
1136117829854042,Pure Blue of Norway,These ads ran without a disclaimer,≤100,1
354154019404,Polygiene,These ads ran without a disclaimer,≤100,1
1359136157453700,Bere Ramos,These ads ran without a disclaimer,≤100,2
633246560165629,Fujifilm Global,These ads ran without a disclaimer,≤100,1
107823491099101,01_jay_kayy_nottz,These ads ran without a disclaimer,≤100,1
101616782888805,Travel Away,These ads ran without a disclaimer,≤100,1
547678901974984,Changing Lives,These ads ran without a disclaimer,≤100,1
104554169253305,RNB Electrical Mechanical & Renewables,These ads ran without a disclaimer,≤100,1
288674698160075,Zurich Insurance UK,These ads ran without a disclaimer,≤100,2
229545847143508,Speedy Services,These ads ran without a disclaimer,≤100,1
106672955546504,domanimedia,These ads ran without a disclaimer,≤100,2
1244705842263957,World Highways,These ads ran without a disclaimer,≤100,2
101006299537396,Reading Indie Comedy Festival,These ads ran without a disclaimer,≤100,1
105372474236593,IOW Group,These ads ran without a disclaimer,≤100,1
107475414174704,Montes Wines,These ads ran without a disclaimer,≤100,1
548705328601008,Education For Madagascar,These ads ran without a disclaimer,≤100,1
107072342168336,dariazoria_design,These ads ran without a disclaimer,≤100,1
112675286764083,Aggregates Business,These ads ran without a disclaimer,≤100,1
2095910313779310,SavingPunjab,These ads ran without a disclaimer,≤100,1
523064041215731,Kawasaki Engines EU,These ads ran without a disclaimer,≤100,1
106531742236577,pawpafrica,These ads ran without a disclaimer,≤100,1
106327794765026,bambi.rayne,These ads ran without a disclaimer,≤100,1
117023901352521,the_alyanch,These ads ran without a disclaimer,≤100,2
123960747284847,hajia_azeezah,These ads ran without a disclaimer,≤100,1
147691820754999,e_shwari,These ads ran without a disclaimer,≤100,1
217849110215707,ROAM Maui,These ads ran without a disclaimer,≤100,1
115393638502087,CPHI,These ads ran without a disclaimer,≤100,4
113258091679175,DailyLion,These ads ran without a disclaimer,≤100,1
107090382200300,turfqatar,These ads ran without a disclaimer,≤100,1
111616445232472,steelhorse_uk,These ads ran without a disclaimer,≤100,1
109469718758658,Torsten Heisler,These ads ran without a disclaimer,≤100,1
102498712811379,Africa Technology Conference,These ads ran without a disclaimer,≤100,2
444347906369155,Transitions et Énergies,These ads ran without a disclaimer,≤100,2
102216926034089,snowbed_1710,These ads ran without a disclaimer,≤100,1
104847815914283,howtohelpuacom,These ads ran without a disclaimer,≤100,1
202422120346888,FALKE Ergonomic Sport System,These ads ran without a disclaimer,≤100,1
103750018399880,Hot Pop Today Community,These ads ran without a disclaimer,≤100,1
104548622209357,ecoshika,These ads ran without a disclaimer,≤100,1
171522852874952,Juventus,These ads ran without a disclaimer,≤100,1
115540694483809,pretawolzak,These ads ran without a disclaimer,≤100,1
109703958736526,The Rad Rainbow,These ads ran without a disclaimer,≤100,1
367649046908008,Growatt New Energy,These ads ran without a disclaimer,≤100,2
101654211887389,Jerusalem Online - Arts & Culture,These ads ran without a disclaimer,≤100,2
271089727052438,Food for Travel,These ads ran without a disclaimer,≤100,1
105163392539629,Navigating Dad Life,These ads ran without a disclaimer,≤100,1
166104610431785,Cynthia Lee Fontaine,These ads ran without a disclaimer,≤100,1
102513651822207,Irshad Cheema PTI USA,These ads ran without a disclaimer,≤100,1
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,5
490469407792174,Partidu Libertasaun Popular - PLP,These ads ran without a disclaimer,≤100,1
561401207312234,StartUs,These ads ran without a disclaimer,≤100,1
107390518774976,sofiazur,These ads ran without a disclaimer,≤100,1
112810471301426,TeakModz/Cashmoney,These ads ran without a disclaimer,≤100,1
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100,1
106646738623961,El Tico TV,These ads ran without a disclaimer,≤100,1
108252221496628,Beachy Getaway,These ads ran without a disclaimer,≤100,2
120460525135389,Educational Partners International,These ads ran without a disclaimer,≤100,1
108535778792153,Evang. Akwaha,These ads ran without a disclaimer,≤100,1
269625093608402,"Pinar Yoldas,MA,MS,MFA,Ph.D.��",These ads ran without a disclaimer,≤100,1
104410598893696,Bar Reading,These ads ran without a disclaimer,≤100,1
106162059095989,Qrs-us-028,These ads ran without a disclaimer,≤100,1
100117556048980,newworldreformer,These ads ran without a disclaimer,≤100,1
105012451157797,Uniathena - Short Courses,These ads ran without a disclaimer,≤100,1
1196113127166143,Sini Majuri Glass Design,These ads ran without a disclaimer,≤100,1
107183418710416,Rocket stories FS,These ads ran without a disclaimer,≤100,1
722256984867966,Raytheon Missiles & Defense,These ads ran without a disclaimer,≤100,1
101012015554023,Blue Gazette Português,These ads ran without a disclaimer,≤100,1
108237474302886,Peaceful Piranha,These ads ran without a disclaimer,≤100,1
315543515306,Jing Daily,These ads ran without a disclaimer,≤100,1
112290485166621,Chains to Reins,These ads ran without a disclaimer,≤100,1
112503207284451,Ockbrook and Borrowash Neighbourhood Network - OBNN,These ads ran without a disclaimer,≤100,1
115895401463440,Entretenimiento,These ads ran without a disclaimer,≤100,2
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1
106734071700397,French Flow,These ads ran without a disclaimer,≤100,2
63122812048,International Electrotechnical Commission (IEC),These ads ran without a disclaimer,≤100,1
118536952119847,Common Goal,These ads ran without a disclaimer,≤100,1
104545622286343,nameisprecious,These ads ran without a disclaimer,≤100,1
109507365455318,explore_with_alma,These ads ran without a disclaimer,≤100,1
153371894688575,World Bank,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
100422424881055,The Open Chest Confidence Academy,These ads ran without a disclaimer,≤100,1
102786036073748,grahastiinusa,These ads ran without a disclaimer,≤100,1
180827348786876,SunnyMoney Solar Lights - Zambia,These ads ran without a disclaimer,≤100,1
103522748132038,Thersipo,These ads ran without a disclaimer,≤100,1
7071066195,Craig Greenberg,These ads ran without a disclaimer,≤100,1
113909224980171,Gihad Hamza,These ads ran without a disclaimer,≤100,1
120723247667046,Rishi Budhathoki Nrn,These ads ran without a disclaimer,≤100,1
100946331929105,Schola Palatina,These ads ran without a disclaimer,≤100,1
101054365776547,Charming Changzhou,These ads ran without a disclaimer,≤100,1
105019871690075,noia.magazine,These ads ran without a disclaimer,≤100,1
421320345307555,SORP - Платформа для бизнеса,These ads ran without a disclaimer,≤100,4
121130347943687,Schroders,These ads ran without a disclaimer,≤100,1
105106452325758,Помощник в миграционных вопросах,These ads ran without a disclaimer,≤100,1
102898939386527,Happy,These ads ran without a disclaimer,≤100,1
115652281405063,mentalhealthwithkiara,These ads ran without a disclaimer,≤100,1
428157337550611,ICMM,These ads ran without a disclaimer,≤100,1
204740833658478,Exness Life,These ads ran without a disclaimer,≤100,1
316139502261301,BeInCrypto,These ads ran without a disclaimer,≤100,1
149290745229517,Online Antisemitism Task Force,These ads ran without a disclaimer,≤100,1
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100,1
137223326998592,Ashleyjtoddblog,These ads ran without a disclaimer,≤100,1
113331248356899,Holmesoddflatm8,These ads ran without a disclaimer,≤100,1
101304435646725,Элитная недвижимость в Москве,These ads ran without a disclaimer,≤100,1
1286486861452393,Asia World Model United Nations,These ads ran without a disclaimer,≤100,1
117710657862170,BelArabiyah بالعربية,These ads ran without a disclaimer,≤100,1
112680518295269,Perpule and Yellow,These ads ran without a disclaimer,≤100,2
31800331297,Gariwo - Foresta dei Giusti,These ads ran without a disclaimer,≤100,1
108399235489682,iran.today1,These ads ran without a disclaimer,≤100,1
377851252635830,Francophonia,These ads ran without a disclaimer,≤100,1
1439364926329185,Animal Matters,These ads ran without a disclaimer,≤100,1
111880011388126,infinitebluedivers,These ads ran without a disclaimer,≤100,1
102470965836621,Sustainability MDPI,These ads ran without a disclaimer,≤100,2
100843829580377,Central European Economic Journal,These ads ran without a disclaimer,≤100,2
609131619115590,O čem se mluví,These ads ran without a disclaimer,≤100,1
100976946045172,Education Botswana Journal,These ads ran without a disclaimer,≤100,1
104914515748810,Alea Luxury Branding,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,6
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100,1
108061471650955,SoluTec,These ads ran without a disclaimer,≤100,2
105965404606047,folie.magazine,These ads ran without a disclaimer,≤100,1
389924801120027,Wirtgen Group,These ads ran without a disclaimer,≤100,1
100175019675499,Yo Soy Romy Ortiz,These ads ran without a disclaimer,≤100,1
105678237627873,Snackable,These ads ran without a disclaimer,≤100,1
320788968000582,Center for Israel Education,These ads ran without a disclaimer,≤100,1
104741408445798,Pengkuei Ben Huang Photography,These ads ran without a disclaimer,≤100,3
1376834062358342,Packhelp,These ads ran without a disclaimer,≤100,1
44409199155,Amazon Conservation Team,These ads ran without a disclaimer,≤100,1
175542959311586,Superyacht Life,These ads ran without a disclaimer,≤100,1
109235465338054,Loks,These ads ran without a disclaimer,≤100,2
101884229388940,inas_fares_,These ads ran without a disclaimer,≤100,1
552286884792140,theCube,These ads ran without a disclaimer,≤100,2
116047714730067,The Happy Hive,These ads ran without a disclaimer,≤100,2
108845120948393,Bey House,These ads ran without a disclaimer,≤100,1
115264664808019,NX POWER,These ads ran without a disclaimer,≤100,1
217192308465816,Jaci Wheeler,These ads ran without a disclaimer,≤100,2
125282832662,Relais & Châteaux,These ads ran without a disclaimer,≤100,1
100956962558580,cid_celebrity_encounters808,These ads ran without a disclaimer,≤100,1
610696639428997,VEOCEL,These ads ran without a disclaimer,≤100,1
453442118189699,Observatory of the Institute for the Future of Education,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,4
344322995756307,Planet Smart City,These ads ran without a disclaimer,≤100,1
109626441166537,Daily Dose,These ads ran without a disclaimer,≤100,1
192434641302087,RoshdInsights,These ads ran without a disclaimer,≤100,1
173783723538115,Shliza,These ads ran without a disclaimer,≤100,1
105036179534606,"Gildan, Making Apparel Better",These ads ran without a disclaimer,≤100,1
101248672245687,Jason's Angels,These ads ran without a disclaimer,≤100,3
102498564631055,Asharq News الشرق للأخبار,These ads ran without a disclaimer,≤100,1
1638498093039403,LiveWorx,These ads ran without a disclaimer,≤100,1
1555632964693570,Cauproges,These ads ran without a disclaimer,≤100,1
372543722891096,"Salouru, Real Estate",These ads ran without a disclaimer,≤100,1
101040919073151,aj.cyber,These ads ran without a disclaimer,≤100,1
193167010699647,transport logistic,These ads ran without a disclaimer,≤100,1
100566902060431,Me Time - Home,These ads ran without a disclaimer,≤100,1
20533054080,Duct Tape Marketing,These ads ran without a disclaimer,≤100,1
106837661915369,Hatzopoulos S.A.,These ads ran without a disclaimer,≤100,1
112734404958356,Stephany Harris,These ads ran without a disclaimer,≤100,1
1606155556168996,Si Amo Afrin,These ads ran without a disclaimer,≤100,1
301745209882851,Culture Amp,These ads ran without a disclaimer,≤100,1
102921326068042,peregrinos_br,These ads ran without a disclaimer,≤100,1
106824494733100,Simbaly - Lifestyle,These ads ran without a disclaimer,≤100,11
277968945636666,The Mediterranean Biennale,These ads ran without a disclaimer,≤100,1
103968065823281,Stevosa's Corner,These ads ran without a disclaimer,≤100,1
112667701658678,smardynamics,These ads ran without a disclaimer,≤100,1
1102199946478493,Spotlight,These ads ran without a disclaimer,≤100,1
118344351226904,artforthaheart,These ads ran without a disclaimer,≤100,1
121569847552169,deeperthansurfacelevelofficial,These ads ran without a disclaimer,≤100,3
111622410196045,State of Youth,These ads ran without a disclaimer,≤100,2
114232667071135,amuka_sasa,These ads ran without a disclaimer,≤100,1
287940405085613,symriseag,These ads ran without a disclaimer,≤100,1
109234018766722,Arkad-03,These ads ran without a disclaimer,≤100,1
117735448311,"Cell Signaling Technology, Inc.",These ads ran without a disclaimer,≤100,1
184941236528268,JC Compton,These ads ran without a disclaimer,≤100,1
106390931865790,Gianluca Roscio,These ads ran without a disclaimer,≤100,1
525421700832365,Protectors of The Wood Adventure Series,These ads ran without a disclaimer,≤100,1
417664325449148,Lylou the label,These ads ran without a disclaimer,≤100,1
1626877920864508,Vodafone Foundation,These ads ran without a disclaimer,≤100,1
109568738618692,memaafrika,These ads ran without a disclaimer,≤100,1
105750242354379,Пересборка,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
1603592663238606,Svjedok prošlosti,These ads ran without a disclaimer,≤100,1
842484635804171,International Expert,These ads ran without a disclaimer,≤100,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,1
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100,1
1471787229768516,Art+Feminism,These ads ran without a disclaimer,≤100,1
1871945173131139,Mandy Hopper - Elite Performance Coaching,These ads ran without a disclaimer,≤100,1
311805162906672,Mench Tech,These ads ran without a disclaimer,≤100,1
1393235087653334,Enilorac photography,These ads ran without a disclaimer,≤100,1
111416286896380,Institute of National Remembrance,These ads ran without a disclaimer,≤100,2
105622912253254,sharonush97,These ads ran without a disclaimer,≤100,2
103898942429985,Fun Magazine Service,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
103083211820527,Our Funny Little Site Family,These ads ran without a disclaimer,≤100,1
106321962111925,taboo_empower,These ads ran without a disclaimer,≤100,1
100256622839505,Pastblaster,These ads ran without a disclaimer,≤100,1
110066008599397,EVANews,These ads ran without a disclaimer,≤100,1
103119027899256,Caribbean Climate-Smart Accelerator,These ads ran without a disclaimer,≤100,1
109363168231503,Broadway Flower,These ads ran without a disclaimer,≤100,1
100952802619141,yclub.io,These ads ran without a disclaimer,≤100,1
695186327565380,Pour Les Jeunes,These ads ran without a disclaimer,≤100,2
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
109983945210290,Travel Nation,These ads ran without a disclaimer,≤100,3
110642021107296,Vico Deodorant,These ads ran without a disclaimer,≤100,1
462122137178614,Munduk Moding Plantation,These ads ran without a disclaimer,≤100,1
369479089905524,Shane Mahoney,These ads ran without a disclaimer,≤100,1
1401027503485651,Maddalena Ischiale,These ads ran without a disclaimer,≤100,1
287886244963328,Rakuten Group,These ads ran without a disclaimer,≤100,1
101584952237158,Fer Barcelar,These ads ran without a disclaimer,≤100,1
107410208214171,ieltswithnaz,These ads ran without a disclaimer,≤100,1
105907922339542,Udruženje pripadnica Armije RBiH,These ads ran without a disclaimer,≤100,1
103934207741083,Selena Ryan,These ads ran without a disclaimer,≤100,1
100272095783585,Visit Heilongjiang,These ads ran without a disclaimer,≤100,1
101109722953106,hashtagwhatnext,These ads ran without a disclaimer,≤100,1
101136076185403,Arte Optic,These ads ran without a disclaimer,≤100,1
215213502313796,Brain-Sharper,These ads ran without a disclaimer,≤100,1
202655389892988,Coconut Wireless,These ads ran without a disclaimer,≤100,1
1050993361586363,Dutch Yellowtail,These ads ran without a disclaimer,≤100,1
179989282086901,Warriors of the Divine,These ads ran without a disclaimer,≤100,2
105465711300148,Knowledge Share - University & Research center patent platform,These ads ran without a disclaimer,≤100,1
109385678758312,حملة لأجل فلسطين,These ads ran without a disclaimer,≤100,1
114814084912025,Mood of the sea,These ads ran without a disclaimer,≤100,1
100194566291833,The Andy Warthog,These ads ran without a disclaimer,≤100,2
102204844701925,الشرق للأخبار - سوريا,These ads ran without a disclaimer,≤100,1
107437072296677,aestheticapitalism,These ads ran without a disclaimer,≤100,1
105686442303512,CTGI,These ads ran without a disclaimer,≤100,1
106320458865567,Villa Utopia,These ads ran without a disclaimer,≤100,1
103091542621280,The Chill Feed,These ads ran without a disclaimer,≤100,1
120762837630043,BUACA USA & Canada,These ads ran without a disclaimer,≤100,1
105094985679501,On the Books,These ads ran without a disclaimer,≤100,3
125648779711649,RB Photography,These ads ran without a disclaimer,≤100,1
107242562120053,Orbit,These ads ran without a disclaimer,≤100,1
108447172131029,shan_alise_jones,These ads ran without a disclaimer,≤100,1
260287179188370,Darwin Bunny,These ads ran without a disclaimer,≤100,1
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100,1
101643148681307,Red Boots & Heels,These ads ran without a disclaimer,≤100,1
435633199945731,Miret,These ads ran without a disclaimer,≤100,1
103607555996001,j_deniro,These ads ran without a disclaimer,≤100,1
1031739170266096,MEDIPASS,These ads ran without a disclaimer,≤100,1
457919851701429,JayGift,These ads ran without a disclaimer,≤100,2
103992288141312,WingFoil Racing,These ads ran without a disclaimer,≤100,1
171163390480055,Samson Rope Technologies,These ads ran without a disclaimer,≤100,2
116393014767087,ID10,These ads ran without a disclaimer,≤100,1
108989388596990,Олександр Безрук,These ads ran without a disclaimer,≤100,1
103456998701306,Dad needs a break,These ads ran without a disclaimer,≤100,1
263481260363830,Michael Garrett,These ads ran without a disclaimer,≤100,1
236806237064955,Sonica Sarna Design,These ads ran without a disclaimer,≤100,2
108090722253322,HL Connection #1,These ads ran without a disclaimer,≤100,12
106115048421567,megandkomie,These ads ran without a disclaimer,≤100,1
643057169228509,FT Channels,These ads ran without a disclaimer,≤100,1
120268197667440,ela.luh,These ads ran without a disclaimer,≤100,1
109009631547153,Studio Rö,These ads ran without a disclaimer,≤100,1
79511407410,Mercedes-AMG Petronas F1 Team,These ads ran without a disclaimer,≤100,1
493521970720604,Civil Aviation Authority of Singapore,These ads ran without a disclaimer,≤100,1
1065252286883009,Makur Majeng,These ads ran without a disclaimer,≤100,1
368757963825913,WasteFuel,These ads ran without a disclaimer,≤100,2
101285498816340,Unique Gems,These ads ran without a disclaimer,≤100,1
111132794348779,That Happened,These ads ran without a disclaimer,≤100,1
105448452269780,Lifestylecog,These ads ran without a disclaimer,≤100,1
106057958885632,docbotic,These ads ran without a disclaimer,≤100,3
1822470024659191,NAGA Culture,These ads ran without a disclaimer,≤100,1
101922875434564,Road to Vintage - Music,These ads ran without a disclaimer,≤100,5
102727121816068,Святлана Ціханоўская,These ads ran without a disclaimer,≤100,2
142914269087072,Cornell Lab of Ornithology,These ads ran without a disclaimer,≤100,1
146947445351555,مركز الفكر الاستراتيجي للدراسات,These ads ran without a disclaimer,≤100,1
101546951979239,meowow.creates,These ads ran without a disclaimer,≤100,1
100422472848892,Благодійний фонд Stron Front,These ads ran without a disclaimer,≤100,1
104216032646862,Chachi's Storytime,These ads ran without a disclaimer,≤100,1
181034958965013,Greater China Journal,These ads ran without a disclaimer,≤100,1
124340177284061,TomorrowBuilding,These ads ran without a disclaimer,≤100,1
104764328592380,Raices Argentinas Swiss,These ads ran without a disclaimer,≤100,1
1917753145149599,Blissy art,These ads ran without a disclaimer,≤100,1
1807143902725523,Natreve Wellness,These ads ran without a disclaimer,≤100,1
100811762942186,homosexualhallmark,These ads ran without a disclaimer,≤100,1
104177748302844,Unsolved Mysteries,These ads ran without a disclaimer,≤100,1
107865155194550,The Mojo,These ads ran without a disclaimer,≤100,1
983135718420987,Visit Jiangsu,These ads ran without a disclaimer,≤100,1
681614015247190,Caribbean National Weekly,These ads ran without a disclaimer,≤100,3
105706708792224,Swi Reading,These ads ran without a disclaimer,≤100,1
477023325739547,G-therz,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
104436439281390,sid_is_dis_47,These ads ran without a disclaimer,≤100,3
109713862446321,Capfruit,These ads ran without a disclaimer,≤100,1
270039487025241,Learning Library,These ads ran without a disclaimer,≤100,1
419210721514837,Giovanni Gastaldi Illustration,These ads ran without a disclaimer,≤100,1
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,2
101092639094951,namysto_lialka,These ads ran without a disclaimer,≤100,1
103902772675099,Paola Noboa,These ads ran without a disclaimer,≤100,3
113445351642100,sealilqueen,These ads ran without a disclaimer,≤100,1
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,2
114980244815721,Polistudio,These ads ran without a disclaimer,≤100,1
112600285131575,The Leadership Guide,These ads ran without a disclaimer,≤100,2
105431854354209,Mlatho,These ads ran without a disclaimer,≤100,1
103205701024387,jasoncunningham8278,These ads ran without a disclaimer,≤100,1
112508113945355,Glitter Gazette,These ads ran without a disclaimer,≤100,1
1608206406110394,Willpower,These ads ran without a disclaimer,≤100,2
104355008361806,Firebird Movie,These ads ran without a disclaimer,≤100,1
151808344940167,Jevpic Productions,These ads ran without a disclaimer,≤100,2
115746061447594,prismtoothpastetabs,These ads ran without a disclaimer,≤100,1
100266022831207,Memory Lane,These ads ran without a disclaimer,≤100,1
448246645562544,China Spotlight,These ads ran without a disclaimer,≤100,1
108254858551015,ENERGY ACT FOR UKRAINE Foundation,These ads ran without a disclaimer,≤100,1
