Page ID,Page name,Disclaimer,Amount spent (XAF),Number of ads in Library
110335024996187,𝐂𝐨𝐦𝐢𝐭𝐞́ 𝐑𝐞́𝐞́𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐏𝐨𝐮𝐫 𝐀𝐥𝐢 𝐁𝐨𝐧𝐠𝐨 𝐎𝐧𝐝𝐢𝐦𝐛𝐚 𝟐𝟎𝟐𝟑,These ads ran without a disclaimer,≤100,1
525989294233634,Discover Ningxia,These ads ran without a disclaimer,≤100,1
103954999479142,Bruno Donat,These ads ran without a disclaimer,≤100,2
150398642646,INFORSE,These ads ran without a disclaimer,≤100,2
115855626948185,Biblical Literacy Initiative Foundation,These ads ran without a disclaimer,≤100,4
106423254910166,Le Docteur Aicha Yatabary,These ads ran without a disclaimer,≤100,9
2079991985390610,Vusal abdullayev,These ads ran without a disclaimer,≤100,1
147109888636038,Netafim,These ads ran without a disclaimer,≤100,6
107774402707635,Wuhan University,These ads ran without a disclaimer,≤100,2
101368689303795,New China Research,These ads ran without a disclaimer,≤100,6
1515909005308067,"Discover Nanjing, China",These ads ran without a disclaimer,≤100,10
109844910514118,China Hongqiao,These ads ran without a disclaimer,≤100,2
10606591490,TIME,These ads ran without a disclaimer,≤100,5
228073447064109,Arts Of Palestine,These ads ran without a disclaimer,≤100,3
0,Instagram User 2151720204,These ads ran without a disclaimer,≤100,2
136017283580405,Gérardine Mahoro,These ads ran without a disclaimer,≤100,2
393304404377707,中華人民共和國外交部駐香港特別行政區特派員公署,These ads ran without a disclaimer,≤100,2
526079487415848,XCMG Group,These ads ran without a disclaimer,≤100,1
207514629334623,قراءات إفريقية,These ads ran without a disclaimer,≤100,2
169818716857131,The Super Mom Life,These ads ran without a disclaimer,≤100,2
110898415003714,Programme Solaire Français,These ads ran without a disclaimer,≤100,1
7268844551,Rotary International,These ads ran without a disclaimer,≤100,3
110117274084931,Seydine De Phila,These ads ran without a disclaimer,≤100,4
103347715795489,Democracy and Human Rights for Africa Corp,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,17
181206425370207,Vivien Patrice Lloyd Amos Makaga Péa,These ads ran without a disclaimer,≤100,4
1877361012493253,China Mosaic,These ads ran without a disclaimer,≤100,6
2309448245771586,Global Center on Adaptation,These ads ran without a disclaimer,≤100,1
589408861751444,UNEP International Environmental Technology Centre,These ads ran without a disclaimer,≤100,4
109834054543701,SolarButterfly,These ads ran without a disclaimer,≤100,17
105795155108222,World Causecoin,These ads ran without a disclaimer,≤100,2
2552060571686733,Novakid Polska,These ads ran without a disclaimer,≤100,2
190807747446252,Sénateur Paulo Tudilu,These ads ran without a disclaimer,≤100,4
598705943508458,ADB Publications,These ads ran without a disclaimer,≤100,2
103655209133919,M Reader_pa,These ads ran without a disclaimer,≤100,2
107887228538165,UAsfera,These ads ran without a disclaimer,≤100,7
178674135334159,Parrot: AI Voice Generator,These ads ran without a disclaimer,≤100,1
109291518258243,ExtenC - International Partners,These ads ran without a disclaimer,≤100,1
77779328853,Islamic Relief South Africa,These ads ran without a disclaimer,≤100,1
431672620250052,Doug Batchelor,These ads ran without a disclaimer,≤100,2
420913724735359,Hamidou SAMPY,These ads ran without a disclaimer,≤100,3
164432246934163,Chopard,These ads ran without a disclaimer,≤100,2
101733281582598,Grupa93,These ads ran without a disclaimer,≤100,1
105712015594786,Diego Andrade,These ads ran without a disclaimer,≤100,2
165525366896608,Soka Gakkai,These ads ran without a disclaimer,≤100,4
100874694997568,Stop The B,These ads ran without a disclaimer,≤100,1
235123059866368,"Hitachi, Ltd. -Global",These ads ran without a disclaimer,≤100,6
188872144758,CCTV,These ads ran without a disclaimer,≤100,10
105962808801596,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,8
161303029020,IOM - UN Migration,These ads ran without a disclaimer,≤100,3
106497154172342,China Huaneng Group,These ads ran without a disclaimer,≤100,3
108221258498046,Deep Wallpaper-wei-3.21,These ads ran without a disclaimer,≤100,1
604009266788505,T-House,These ads ran without a disclaimer,≤100,6
107828158232221,CCCC First Highway Engineering Group,These ads ran without a disclaimer,≤100,4
581009929249479,Main Hoon Anjali,These ads ran without a disclaimer,≤100,1
101190992007863,BizInsight with Guan Xin,These ads ran without a disclaimer,≤100,4
771462172882741,OnePath Network,These ads ran without a disclaimer,≤100,6
105530964798165,Mindset Space,These ads ran without a disclaimer,≤100,1
104384327999356,Lazie Indie,These ads ran without a disclaimer,≤100,1
110861658082667,Planet One,These ads ran without a disclaimer,≤100,1
162682437783400,Haroon Chaudhry MD,These ads ran without a disclaimer,≤100,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,4
1767096530199949,Zhejiang University,These ads ran without a disclaimer,≤100,4
148799861816516,Al-Anwar Al-Najafyia Foundation,These ads ran without a disclaimer,≤100,3
103900785236519,Avanza Libertad Chilecito,These ads ran without a disclaimer,≤100,1
9179830029,Queen Mary University of London,These ads ran without a disclaimer,≤100,8
101901762911269,Miss Spinner 2023,These ads ran without a disclaimer,≤100,1
147079408643172,Institut de recherche pour le développement (IRD),These ads ran without a disclaimer,≤100,2
101485672752513,Great God of Odenigbo Ministries,These ads ran without a disclaimer,≤100,3
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100,17
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,≤100,3
1668969736730442,Groupe De Reflexion Contre Les Violences Basees Sur Le Genre,These ads ran without a disclaimer,≤100,1
1066260193413505,CENT Tambours MILLE Trompettes TV,These ads ran without a disclaimer,≤100,1
102796012077586,African Petroleum Producers’ Organization,These ads ran without a disclaimer,≤100,2
350783005063231,D+C Development and Cooperation,These ads ran without a disclaimer,≤100,7
127118874027114,World Intellectual Property Organization,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,17
315603771494,Milaap,These ads ran without a disclaimer,≤100,41
116679401363112,Kelce Jam,These ads ran without a disclaimer,≤100,2
102992529170869,abuana_paradis_,These ads ran without a disclaimer,≤100,1
104504438466,Federal Voting Assistance Program - FVAP,These ads ran without a disclaimer,≤100,11
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
344552566000877,Accra Business School,These ads ran without a disclaimer,≤100,1
20446254070,Business Insider,These ads ran without a disclaimer,≤100,6
19595510126,Annual Reviews,These ads ran without a disclaimer,≤100,5
860574404093479,TRT World Citizen,These ads ran without a disclaimer,≤100,2
139098866100198,Merri-bek City Council,These ads ran without a disclaimer,≤100,2
102359362865317,Rose Des Îles,These ads ran without a disclaimer,≤100,7
107717610885744,Wolfwerk,These ads ran without a disclaimer,≤100,2
100449771743974,paratteguikoume,These ads ran without a disclaimer,≤100,1
600632830063004,"CETRI, Centre tricontinental",These ads ran without a disclaimer,≤100,1
1106316199392992,Bryan Lambo EFA Coaching,These ads ran without a disclaimer,≤100,3
101928222472283,Mmflp-Guinée,These ads ran without a disclaimer,≤100,1
117050858022443,YALA Communication,These ads ran without a disclaimer,≤100,1
122100284474011877,Vincent Murina,These ads ran without a disclaimer,≤100,2
103423415866044,2322322322,These ads ran without a disclaimer,≤100,1
329657520419653,FxGrow,These ads ran without a disclaimer,≤100,4
104942321495828,Tian Wei at work,These ads ran without a disclaimer,≤100,5
105137208888096,Garçons juclaur foster,These ads ran without a disclaimer,≤100,1
415568195571594,Mwanasikana Wanhasi,These ads ran without a disclaimer,≤100,2
151609045347,Made-in-China.com,These ads ran without a disclaimer,≤100,4
101566076359715,Rainer.officiel,These ads ran without a disclaimer,≤100,1
253391091198809,ONU canada,These ads ran without a disclaimer,≤100,1
1489805271325213,Tsinghua University,These ads ran without a disclaimer,≤100,3
601235866602584,Reformed Perspective,These ads ran without a disclaimer,≤100,5
115916901000107,Wildography,These ads ran without a disclaimer,≤100,1
100131916217822,la réussite humaine,These ads ran without a disclaimer,≤100,1
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
1575300589358145,China Culture,These ads ran without a disclaimer,≤100,1
416731498371213,Saved To Serve,These ads ran without a disclaimer,≤100,7
109197151930600,My Clean Energy,These ads ran without a disclaimer,≤100,1
173771992497262,RenuTek,These ads ran without a disclaimer,≤100,1
592603831149798,"Cabinet de Formation, d'Expertise et de Consultation CFEC Afrique",These ads ran without a disclaimer,≤100,2
105841515741486,African Peace and Security Union,These ads ran without a disclaimer,≤100,3
106955898322333,ANCO Technologies,These ads ran without a disclaimer,≤100,1
204054676287947,Institute for Security Studies (ISS),These ads ran without a disclaimer,≤100,1
1789920371248076,Baz-Art,These ads ran without a disclaimer,≤100,1
213507770682317,Savage to Marriage,These ads ran without a disclaimer,≤100,3
713332388803910,United States of Africa,These ads ran without a disclaimer,≤100,1
110917371847867,Marisol Ortiz,These ads ran without a disclaimer,≤100,2
220247148525333,Rabindranath Tagore Literary Prize,These ads ran without a disclaimer,≤100,1
191347651290,China Daily,These ads ran without a disclaimer,≤100,4
1108711572555122,GE Africa,These ads ran without a disclaimer,≤100,2
412409048849179,Behold Israel,These ads ran without a disclaimer,≤100,4
178699812177670,CGTN Malay,These ads ran without a disclaimer,≤100,1
106424534841973,Sterling One Foundation,These ads ran without a disclaimer,≤100,1
104927333464668,Hope Beyond Foundation,These ads ran without a disclaimer,≤100,1
986013844824671,In Zhejiang,These ads ran without a disclaimer,≤100,2
11142310777,DuckDuckGo,These ads ran without a disclaimer,≤100,3
7975984239,Desiring God,These ads ran without a disclaimer,≤100,2
104119542473088,Kylin Studio,These ads ran without a disclaimer,≤100,1
108003688977456,Wabi Sabi,These ads ran without a disclaimer,≤100,1
246918948495109,Samwell AI,These ads ran without a disclaimer,≤100,1
855254981507596,Atheer – أثير,These ads ran without a disclaimer,≤100,19
877556432299222,3G Produções,These ads ran without a disclaimer,≤100,1
104445971773668,TAIHEN Việc Làm,These ads ran without a disclaimer,≤100,3
108637620485364,Brain Nuggets,These ads ran without a disclaimer,≤100,9
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100,42
510483066014480,FES Economic Policy Competence Centre Sub Saharan Africa- EPCC,These ads ran without a disclaimer,≤100,1
412843900553,Linköping Science Park,These ads ran without a disclaimer,≤100,1
279345532129864,ההסתדרות הציונית העולמית,These ads ran without a disclaimer,≤100,1
374160259325000,Afrochamber -  Câmara de Comércio Afro-Brasileira,These ads ran without a disclaimer,≤100,15
293937480708088,Clement Hii,These ads ran without a disclaimer,≤100,4
702494983203542,Covenant Couple & Covenant Child Ministry,These ads ran without a disclaimer,≤100,3
1402914449736711,Thé Flecha,These ads ran without a disclaimer,≤100,1
110924622512,Amnesty International Bénin,These ads ran without a disclaimer,≤100,2
136515966360349,BBTV,These ads ran without a disclaimer,≤100,1
92288319748,Global Peace Index,These ads ran without a disclaimer,≤100,4
1914785225460488,History All Day,These ads ran without a disclaimer,≤100,1
139834582550603,Airport Contraband Police,These ads ran without a disclaimer,≤100,1
1493551577321676,Chery International,These ads ran without a disclaimer,≤100,7
104596204751138,Agriseeds Zimbabwe,These ads ran without a disclaimer,≤100,3
189269999292,Wärtsilä Corporation,These ads ran without a disclaimer,≤100,1
112266598269311,Fighter Jets,These ads ran without a disclaimer,≤100,1
100110599507064,Secret Top Aircraft,These ads ran without a disclaimer,≤100,1
104235449092488,Aircraft Secrets,These ads ran without a disclaimer,≤100,1
102668079245182,Aircraft Helicopter,These ads ran without a disclaimer,≤100,1
106615745485833,Crime News Online,These ads ran without a disclaimer,≤100,2
102326065956085,Pop Aircraft,These ads ran without a disclaimer,≤100,1
100119972767683,Aircraft Lover,These ads ran without a disclaimer,≤100,2
108315704152860,El Gibbor's Favor Mentorship Program-Kenya,These ads ran without a disclaimer,≤100,1
634744666998112,Social Talks with M,These ads ran without a disclaimer,≤100,2
597859916903978,Nomad Africa Magazine,These ads ran without a disclaimer,≤100,2
192092260811678,ALCircle,These ads ran without a disclaimer,≤100,5
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100,9
109627618546880,Millions Aircraft,These ads ran without a disclaimer,≤100,1
174198572760601,Pan-African Human Rights Defenders Network,These ads ran without a disclaimer,≤100,4
375748343128847,Bevvy Multimedia Tv,These ads ran without a disclaimer,≤100,1
