Page ID,Page name,Disclaimer,Amount spent (NIO),Number of ads in Library
114713441567125,Yep-30,These ads ran without a disclaimer,≤100,1
110161715353731,Wsp48,These ads ran without a disclaimer,≤100,1
109434628705231,Kiki115604,These ads ran without a disclaimer,≤100,2
101590515302106,Our Funny Little Site Community,These ads ran without a disclaimer,≤100,1
105554772054684,Thunderbros,These ads ran without a disclaimer,≤100,2
106864785568035,Akx-114-20,These ads ran without a disclaimer,≤100,1
119212977782754,Wsp16,These ads ran without a disclaimer,≤100,2
101584952237158,Fer Barcelar,These ads ran without a disclaimer,≤100,1
1739659589598564,Spazio 66 - Affitto Temporaneo,These ads ran without a disclaimer,≤100,1
105416375854252,Yu-236,These ads ran without a disclaimer,≤100,2
444318282320653,British Council Vietnam,These ads ran without a disclaimer,≤100,1
109350541206682,Myanmar Witness,These ads ran without a disclaimer,≤100,1
1182128755219778,Japan Forward,These ads ran without a disclaimer,≤100,1
114140724904111,Realvesting,These ads ran without a disclaimer,≤100,2
1670459499903765,Sunny Bunny Solar,These ads ran without a disclaimer,≤100,2
327476234897,Cádiz C.F.,These ads ran without a disclaimer,≤100,1
111881424653695,Swank Guide,These ads ran without a disclaimer,≤100,1
107328248643772,Z Fun,These ads ran without a disclaimer,≤100,1
100771065462417,UNIFYD,These ads ran without a disclaimer,≤100,2
103175548153206,China Huaneng in Cambodia,These ads ran without a disclaimer,≤100,1
117113711745745,"Hangzhou, China",These ads ran without a disclaimer,≤100,2
1484566378531473,Yadea,These ads ran without a disclaimer,≤100,1
106467648979439,Instanter Modern,These ads ran without a disclaimer,≤100,1
40906470040,World Pulse,These ads ran without a disclaimer,≤100,1
369479089905524,Shane Mahoney,These ads ran without a disclaimer,≤100,1
105257432441286,T1215-7,These ads ran without a disclaimer,≤100,1
101295156068391,Cookie-happyhours.CA,These ads ran without a disclaimer,≤100,1
112157008430521,Jo-81,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
239595892754349,London Real,These ads ran without a disclaimer,≤100,2
244863282203833,Luke Storey,These ads ran without a disclaimer,≤100,1
114182858222155,1hmy-sugar0105c,These ads ran without a disclaimer,≤100,2
103101872615379,AKK03,These ads ran without a disclaimer,≤100,1
100486698765192,Money & Investing,These ads ran without a disclaimer,≤100,1
105150068446927,Hu Jiaqi,These ads ran without a disclaimer,≤100,1
227380361162581,Dny Concepts,These ads ran without a disclaimer,≤100,1
416963101691139,Play360,These ads ran without a disclaimer,≤100,3
109463561728764,Ada Reading,These ads ran without a disclaimer,≤100,1
185139171667,Daymond John,These ads ran without a disclaimer,≤100,4
273289456666905,CCECC,These ads ran without a disclaimer,≤100,1
103507982559072,Couts Rank 1,These ads ran without a disclaimer,≤100,1
124377194285112,Jfranews - جفرا نيوز,These ads ran without a disclaimer,≤100,3
105014708778477,Halawa Reading,These ads ran without a disclaimer,≤100,1
108168278262981,Energy Connects,These ads ran without a disclaimer,≤100,2
475977265936188,Roberto Pernas-Alonso,These ads ran without a disclaimer,≤100,1
102726985835779,Gamersdailylife - magazine,These ads ran without a disclaimer,≤100,1
193982070459365,Fatos curiosos,These ads ran without a disclaimer,≤100,1
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,5
108021868138774,SmartCrafter,These ads ran without a disclaimer,≤100,1
100980079092161,Explore With Qasim,These ads ran without a disclaimer,≤100,1
107143005565062,Stip_04,These ads ran without a disclaimer,≤100,3
363388004312003,STAEDTLERinst,These ads ran without a disclaimer,≤100,2
207514629334623,قراءات إفريقية,These ads ran without a disclaimer,≤100,2
167601546444611,Globalternews,These ads ran without a disclaimer,≤100,1
560525343980775,Index.hu,These ads ran without a disclaimer,≤100,1
556475357727793,World Organisation for Animal Health,These ads ran without a disclaimer,≤100,3
100376842730471,What's that,These ads ran without a disclaimer,≤100,1
349791962189803,The Bridesblush Social,These ads ran without a disclaimer,≤100,2
351076345007481,CanadaQBank.com,These ads ran without a disclaimer,≤100,1
106213379086878,Wsp41,These ads ran without a disclaimer,≤100,1
112019995188029,Yu-221,These ads ran without a disclaimer,≤100,1
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,2
229584730414018,VenSai Enterprises Inc.,These ads ran without a disclaimer,≤100,2
100971789601989,jhayesmota,These ads ran without a disclaimer,≤100,1
118449521195013,Wsp11,These ads ran without a disclaimer,≤100,1
104405668861638,Toasty Sneakers,These ads ran without a disclaimer,≤100,1
102617894862360,GG’s Opinion,These ads ran without a disclaimer,≤100,1
113269038081122,Daniel Perez,These ads ran without a disclaimer,≤100,1
430711297121505,Que Pasa Jujuy,These ads ran without a disclaimer,≤100,1
104169969124153,SSSep,These ads ran without a disclaimer,≤100,1
129012103887386,The Online Library of Liberty,These ads ran without a disclaimer,≤100,1
383191870714,Carrot,These ads ran without a disclaimer,≤100,2
108305098858671,Shengx-028,These ads ran without a disclaimer,≤100,2
116022858068961,Magic1435-03,These ads ran without a disclaimer,≤100,1
102270139476784,KK-30,These ads ran without a disclaimer,≤100,2
105743361735500,New to Money Português,These ads ran without a disclaimer,≤100,1
112033001818090,Awp34,These ads ran without a disclaimer,≤100,1
107528525561047,Frank Ocean01,These ads ran without a disclaimer,≤100,2
108220938828368,Jo-86,These ads ran without a disclaimer,≤100,1
113632118491320,Your Daily Quiz,These ads ran without a disclaimer,≤100,1
235393666314098,Butterfly perfectly 43,These ads ran without a disclaimer,≤100,1
260914667785524,Damian Emba,These ads ran without a disclaimer,≤100,1
149774505203876,Radio Biafra,These ads ran without a disclaimer,≤100,2
105039671446711,Funky Hippo,These ads ran without a disclaimer,≤100,1
232918424011129,Viktor&Rolf Fragrances,These ads ran without a disclaimer,≤100,1
272279436131157,nippon.com 繁體字,These ads ran without a disclaimer,≤100,1
101884932755691,California004,These ads ran without a disclaimer,≤100,1
121077504255765,Wsp08,These ads ran without a disclaimer,≤100,1
272003093249781,Thiago Jeremias,These ads ran without a disclaimer,≤100,1
111897125240153,My Goddess Make new friends,These ads ran without a disclaimer,≤100,1
107006272360468,Workers Agency,These ads ran without a disclaimer,≤100,1
110784175284201,Sweet001,These ads ran without a disclaimer,≤100,2
202228306454759,Thought For Food,These ads ran without a disclaimer,≤100,1
189892208431158,That's Entertainment,These ads ran without a disclaimer,≤100,2
158820864253198,Mario Sergio Cortella,These ads ran without a disclaimer,≤100,2
108619972038603,Vincent Russo,These ads ran without a disclaimer,≤100,2
111232968542053,Manual del Instalador Solar,These ads ran without a disclaimer,≤100,1
864316016923530,Jesus Anoints Ministries,These ads ran without a disclaimer,≤100,1
243619026045720,Bloog personal,These ads ran without a disclaimer,≤100,1
150185484834689,Ukraine Nеws,These ads ran without a disclaimer,≤100,1
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100,8
156417744227649,Alberto Figueredo,These ads ran without a disclaimer,≤100,1
102154209393903,Investing cultura y sociedad,These ads ran without a disclaimer,≤100,10
100563876395053,Fun magazine express,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,7
101436239632787,AB.F.Z,These ads ran without a disclaimer,≤100,1
1136047389767441,Learnfly,These ads ran without a disclaimer,≤100,4
105803788685424,Advantere,These ads ran without a disclaimer,≤100,4
314925941702158,Yakuca,These ads ran without a disclaimer,≤100,5
106874254592730,Boredom Police,These ads ran without a disclaimer,≤100,1
104265099635961,Unión Deportiva Las Palmas,These ads ran without a disclaimer,≤100,2
136623763711067,U.S. Global Goals,These ads ran without a disclaimer,≤100,1
101335125357095,CZ App,These ads ran without a disclaimer,≤100,6
102130299317180,Easy Scanner-G,These ads ran without a disclaimer,≤100,1
103806092588576,T1215-3,These ads ran without a disclaimer,≤100,1
106285282396345,Hot Cars Freaks,These ads ran without a disclaimer,≤100,4
144460788957278,IFT - Institute of Food Technologists,These ads ran without a disclaimer,≤100,1
121001070939962,Ava-06,These ads ran without a disclaimer,≤100,1
106240044880482,Mind Facts,These ads ran without a disclaimer,≤100,4
113923861634697,Awe07,These ads ran without a disclaimer,≤100,2
200226622453,NOWNESS,These ads ran without a disclaimer,≤100,3
801168856602067,Shadyside Church of Christ,These ads ran without a disclaimer,≤100,3
108341105409731,Golf Guys 2,These ads ran without a disclaimer,≤100,1
108592178570763,Janebrave,These ads ran without a disclaimer,≤100,1
157361827467422,Norma Arzamendia,These ads ran without a disclaimer,≤100,3
114559481732251,Tale Tapestry,These ads ran without a disclaimer,≤100,1
104889145437378,60 pounds in 30 days-35,These ads ran without a disclaimer,≤100,1
101794006179860,Tong007,These ads ran without a disclaimer,≤100,1
107194965812327,Climate Change,These ads ran without a disclaimer,≤100,1
147332448457589,Marinalva Pascual,These ads ran without a disclaimer,≤100,8
6756153498,Mike Bloomberg,These ads ran without a disclaimer,≤100,2
205687592632487,Mega Millions - Suggested Sequence,These ads ran without a disclaimer,≤100,2
194240503772357,Modern Microphone,These ads ran without a disclaimer,≤100,1
116005688041626,Jo-76,These ads ran without a disclaimer,≤100,1
103554674477173,World Engineering Day,These ads ran without a disclaimer,≤100,1
192393390618198,Cristiane Oliveira,These ads ran without a disclaimer,≤100,10
114552811727410,Ppo-007,These ads ran without a disclaimer,≤100,1
322228197839256,Unamos,These ads ran without a disclaimer,≤100,1
115961998051189,Buddy Translate-0614-1,These ads ran without a disclaimer,≤100,1
106053554832008,Me Time - Fitness,These ads ran without a disclaimer,≤100,1
131928446574,HelpAge International,These ads ran without a disclaimer,≤100,2
102300279228311,MadeinChina,These ads ran without a disclaimer,≤100,2
155772124463402,Travel + Leisure Southeast Asia,These ads ran without a disclaimer,≤100,1
101929466153082,Vmp-zz-18,These ads ran without a disclaimer,≤100,1
266790296879,Bloomberg,These ads ran without a disclaimer,≤100,2
103064732371232,Future for Ukraine,These ads ran without a disclaimer,≤100,1
220247148525333,Rabindranath Tagore Literary Prize,These ads ran without a disclaimer,≤100,1
106191587594901,Bowmasters,These ads ran without a disclaimer,≤100,2
109774355372385,Suda-035,These ads ran without a disclaimer,≤100,1
0,Instagram User 8862591621,These ads ran without a disclaimer,≤100,1
171530886228701,Academia Barista Pro,These ads ran without a disclaimer,≤100,1
113007301893217,Ana Meliora,These ads ran without a disclaimer,≤100,4
202745476441238,Paul Anthony,These ads ran without a disclaimer,≤100,1
106394852401795,mg.legit,These ads ran without a disclaimer,≤100,1
769095856453652,Axel Arigato,These ads ran without a disclaimer,≤100,1
144858089034875,Kudos: Science needs Stories,These ads ran without a disclaimer,≤100,2
219612384781411,Bloomberg Philanthropies,These ads ran without a disclaimer,≤100,9
263657623508978,Luomiyaneya,These ads ran without a disclaimer,≤100,1
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100,7
105943994975741,The FUTURE ARMENIAN / ԱՊԱԳԱ ՀԱՅԿԱԿԱՆԸ,These ads ran without a disclaimer,≤100,1
101474672367263,YouthxYouth,These ads ran without a disclaimer,≤100,2
104852115876441,Various-A,These ads ran without a disclaimer,≤100,1
110339835383718,Clever Hacks,These ads ran without a disclaimer,≤100,2
114117114921509,C301-17,These ads ran without a disclaimer,≤100,1
107206908120970,HYDE International Logistics,These ads ran without a disclaimer,≤100,2
113498135073155,Woof Vpn-0509-1,These ads ran without a disclaimer,≤100,1
986013844824671,In Zhejiang,These ads ran without a disclaimer,≤100,2
632873143499825,UNIQA osiguranje Hrvatska,These ads ran without a disclaimer,≤100,1
110705151665609,The Dark Side of Koala,These ads ran without a disclaimer,≤100,1
114496691584484,Dre2644,These ads ran without a disclaimer,≤100,1
113350701549571,Attentive D1B,These ads ran without a disclaimer,≤100,3
102159957877813,CNPC Español,These ads ran without a disclaimer,≤100,1
139834582550603,Airport Contraband Police,These ads ran without a disclaimer,≤100,1
68644810672,"Liorel, Art from Israel",These ads ran without a disclaimer,≤100,3
111658128847068,Amnesty International,These ads ran without a disclaimer,≤100,1
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100,1
