Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
159678487234796,Uğur TAŞ Beşikdüzü,Uğur Taş Beşikdüzü,36017,25
293646024007721,İrfan Mandalı,İrfan Mandalı,35905,51
220319391464566,Vahap Akay,Utku Yilmaz,35895,46
215490294979918,Tunay Solhan,Erdinç Yayıncılık Tanıtım Reklam ve Organizasyon Hizmetleri Tic. San. AŞ.,35887,11
2107132656195505,Habergündemim,vahit koç,35836,63
237141066145476,YRP Serdal BULUT,Serdar Bulut,35821,17
503207923065874,45 HABER,Deniz Guner,35806,82
101912414854700,Mehmet Akın Dinçer,Mehmet Akın Dinçer,35720,16
2056148547833972,Bağımsız Türkiye Partisi - Bolu,Bağımsız Türkiye Partisi - Bolu,35700,25
229026550283324,Ferudun Daştan,Ferudun Daştan,35644,16
168220609711670,Sinan Budak,Sinan Budak,35636,88
1640129972672216,Gökhan Yılmaz,Gökhan Yılmaz,35589,47
943493892338408,Av. Muharrem ERKEK,Av. Muharrem ERKEK,35520,24
104135499236743,Mustafa Toklu,Mustafa Toklu,35505,75
1158456590974349,Yıldıray Yıldız,Yıldıray Yıldız,35445,17
121703184369199,DIY Tulip,Volkan Nallar,35397,54
105775662242815,Seçime hazırlık,Seçime Hazırlık,35362,12
106789305232883,وكالة الشرق الأوسط الإخبارية,Arabic Gündem Ortadoğu,35294,1159
2442681565757607,Tok Adam,Tok Adam,35289,10
392268090839663,n11.com,These ads ran without a disclaimer,35286,1
221208921069379,Mehmet Kıvrak,Mehmet Kıvrak,35208,27
114888940432389,Medya Midas,Medya Midas,35193,49
498579987170393,العدسة  The Lens,The Lens Post,35192,341
1424712337856061,Nazilli Havadis,Nazilli Havadis,35178,48
146670695205308,Ömer Önal,Ömer Önal,35149,785
104143732237595,Sürekli Haber,Sürekli Haber,35147,94
149134445220003,CHP İNEGÖL,CHP İNEGÖL,35074,24
246789568508018,Doç. Dr. Recayi Çapoğlu,Recayi Çapoğlu,35061,51
113823067080077,DEVA Partisi Sivas İl Teşkilatı,DEVA Partisi Sivas İl Teşkilatı,35049,33
1443400915886523,Osman Gezgin,osman gezgin,35027,27
214014208464141,İbrahim Menekşe,İbrahim Menekşe,35024,18
183697944831352,Mehmet Gürel,Mehmet Gürel,35000,7
268544196532365,Saadet Partisi İstanbul İl Başkanlığı,These ads ran without a disclaimer,35000,4
105282555805690,Semih Gülerer,Semih Gülerer,34986,13
197142053472699,Metin Doğan,Metin Doğan,34805,9
535852276472325,Yakup TÖRK,Yakup TÖRK,34777,26
873154449408484,Betül Sarıkurt,Betül Sarıkurt,34601,38
280516405135384,Ünal Karasağız,Ünal Karasağız Memleket Partisi Kocaeli,34600,14
410474229053446,Erkan Aydın,Erkan Aydın,34465,15
225652880630853,Emre Aksoy ABP,Adalet Birlik Partisi,34374,172
257847360737303,Fatih Yılmaz Şişli Belediye Başkan Adayı,Kablo Türk Kablo,34366,37
316067478908491,HÜDA PAR Şanlıurfa,HÜDA PAR Şanlıurfa,34362,28
219895681531374,İbrahim Ethem Sedef,Kenan Filik,34262,130
1424394931135090,AK Parti Samsun İl Başkanlığı,AK Parti Samsun İl Başkanlığı,34214,36
1200621453325919,Ufuk Cengiz,Ufuk Cengiz,34168,61
105522294858781,Adana BTP,Adana BTP,34132,18
473966486038796,BTP Aksaray,BTP Aksaray,34124,28
181660715035155,Ramazan Soycak,Yusuf Serdar Yavuz,34102,42
676692975786082,Fun Games For Free,These ads ran without a disclaimer,34094,1
648085348962923,Kemer Vizyon,Kemer Vizyon,34081,111
386769974699019,Gölbaşı Haber,Gölbaşı Haber,34040,4
106143258870276,SMA ZEHRA DAĞ,SMA ZEHRA DAĞ,34034,13
227056063804906,Mehmet Bilici,Mehmet Bilici,33946,11
106721105738428,Emin Selim Akgül,Elif Beyza Tekin,33926,6
176078879085693,We Are Fur,These ads ran without a disclaimer,33818,1
105004922692284,Ahmet Tekdemir,Ahmet Tekdemir,33797,24
247240151808810,Deva Partisi Tokat Belediye Başkan Adayı Sedat Ay,Deva Partisi Tokat İl Başkanlığı,33785,55
116524431372373,Haydar Evliyaoğlu,Haydar Evliyaoğlu,33694,6
137474879457519,Umutkazanyahşihan,Umutkazanyahşihan,33639,11
185372407986856,Alim Baş,alim baş,33631,18
225748013958021,Nesrin Ünal,İpek Dijital,33628,24
1862762620673857,Yerebatan Sarnıcı,Yerebatan Sarnıcı,33586,1
105377837597506,Gonya TV,Osman Avci,33568,27
207003882496900,Mehmet Mavi Başkan,Mehmet Mavi Başkan,33535,27
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,33455,26
512219336227703,Bekir Demirkaya,Bekir Demirkaya,33439,41
1622164058014589,Mestan Özcan,OPTİMUM MEDYA VE REKLAM TANITIM HİZMETLERİ A.Ş,33385,29
392491680944925,Mevlüt Çavuşoğlu,Mevlüt Çavuşoğlu,33367,16
203231572867123,İsmail Kav,İsmail Kav,33353,79
2334880246618883,Murat Kudret,Murat Kudret,33317,68
173568939174701,Sefa ERİM - AK Parti Bozüyük Belediye Başkan Aday Adayı,Sefa Erim,33193,22
109340982121472,Dr. Metin Özaslan,Dr. Metin Özaslan,33134,11
101681256023406,İYİ PARTİ Aksaray İl Başkanlığı,İYİ PARTİ Aksaray İl Başkanlığı,33086,39
125004957576081,Saadet Partisi Edirne,Saadet Partisi Edirne,33063,98
106589749372096,Mersin Ticaret ve Sanayi Odası,Mersin Ticaret ve Sanayi Odası,32971,31
203354382868647,Dr. Adem Uzun,Adem Uzun,32949,22
268287743192394,Antalya Ticaret ve Sanayi Odası,Antalya Ticaret ve Sanayi Odası,32923,17
163216300217191,Ali Coşkun,Pandastic Studio,32915,14
208053019064522,Ramazan Dinç Güzeloba Mahalle Muhtar Adayı,Ramazan Dinç,32877,17
127896160644676,KORAY AYDIN,KORAY AYDIN,32822,859
215312164997114,Umut Akpınar,Umut Akpınar,32769,25
808018822867040,Uzm.Ecz.Hülya Güneş,Uzm.Ecz.Hülya Güneş,32745,66
194784790394952,Cavit Özdoğan,Bağımsız Türkiye Partisi,32739,18
106914705713682,Elvan Işık Gezmiş,Elvan Gezmis,32738,32
211822888673231,Murat Güngördü,Saadet Partisi,32727,28
525284461260424,Murat Yörük,Murat Yörük,32709,30
108384338734055,Recommend news,These ads ran without a disclaimer,32703,25
199038356635540,Mümin Günler,Mümin Günler,32666,40
171795872872353,ISPI - Istituto per gli Studi di Politica Internazionale,These ads ran without a disclaimer,32647,86
105329881493726,Rüstem Çetinkaya,Temmer Marble,32624,12
100858346620905,Udemy,These ads ran without a disclaimer,32617,1
229638026906468,Turgay Ataselim,Turgay Ataselim,32579,42
405550759612145,Dr.Ferhat Küçükler,Dr.Ferhat Küçükler,32575,43
255996114259094,Rıdvan yavuz,Rıdvan yavuz,32503,21
206481385889857,Muhammed Okutan,Muhammed Okutan,32471,18
115200872713381,Muzaffer Bıyık,Darıca Belediyesi,32468,89
109777492466397,CHP Antalya İl Başkanlığı,CHP Antalya İl Başkanlığı,32454,46
510891815983498,Dr. Mahmut UÇAR,Dr. Mahmut UÇAR,32431,257
227182517134318,İsa Gökhan Duysak,İsa Gökhan Duysak,32359,18
524406184633640,Necla İnci Bayrak,Necla İnci Bayrak,32182,49
288199915957,Ömer Şengöl,Ömer Şengöl,32179,65
103536752705365,Nazmi Ceylan,FLYTURK,32171,18
849273831775608,Burhanettin Bulut,Burhanettin Bulut,32129,131
327624543285,Gölbaşı Son Gaste,Gölbaşı Son Gaste,31948,9
287334535236680,Murat Haluk ÖNCEL,Murat Haluk ÖNCEL,31921,37
111917151872313,Ergün Tekin,Ergün Tekin,31849,56
103848288831310,Serkan Karayiğit,Serkan Karayiğit,31802,38
895474920463209,"Uluslararası ""VİZYON"" Üniversitesi - Gostivar-Makedonya",These ads ran without a disclaimer,31788,23
463215923715177,Mehmet Yiğiner,Bekir Koyuncu,31764,1425
300522936482303,HÖH Türkiye,Balkanhaber,31732,12
755201084826878,Aşkın Tören,Aşkın Tören,31678,85
860573677321585,Süleyman Öz,Mithat Abakan,31628,11
116108505131797,İsmail Erdem,İsmail Erdem,31617,38
162338003638442,Samet Demirci,SAMET DEMİRCİ,31605,16
1450169428329951,Şarkul Avsat Türkçe,Şarkul Avsat Türkçe,31520,115
212129388648872,Ayşe Ünlüce,Av. Ayşe Ünlüce,31396,11
547645665335808,Yeniden Refah Partisi Adana,Yeniden Refah Partisi Adana,31387,16
196670610475418,Mesut Kösedağı,Mesut Kösedağı,31363,14
468877579870803,Muhammet TOKAT,Muhammet TOKAT,31329,4
601908273338064,Syria TV تلفزيون سوريا,These ads ran without a disclaimer,31326,109
434652240401487,Hasan Öz,Hasan Öz,31323,55
704343706591128,Yıldıray ARICI,Yıldıray ARICI,31313,19
226406520645,YSL Beauty,These ads ran without a disclaimer,31130,3
178392932021506,Ülkü Öcal,Ülkü Öcal,31129,29
629337973750441,Zeynel Emre,Zeynel Emre,31064,133
2081789575408821,Çankırı Haber,Çankırı Haber,31059,70
135743791692611,BTP Trabzon,BTP Trabzon,31054,43
2300970773481796,Alaattin ÇAKIR,Alaattin Çakır,31016,27
232628079933851,Erkan Küçükemirler,Saadet Partisi,30871,69
722005874853381,Murat Şenel,Murat Şenel,30850,12
214922501702371,Mustafa Üstündağ,Mutafa Üstündağ,30789,7
103159199456447,Harun Arslan,Harun Arslan,30777,34
222521860952100,Prof. Dr. Ertaç Ergüven,LLC REKLAM AJANSI PROD VE DAN LTD ŞTİ,30760,21
103371872677859,Emre Şahin Köroğlu,Emre Şahin Köroğlu,30720,8
102588741231494,Harun Özgür Yıldızlı,Harun Özgür Yıldızlı,30714,33
1721346424767273,Mehmet GÜZELMANSUR,Mehmet Güzelmansur,30709,100
121835747895959,Haydi Ankara,Haydi Ankara,30695,49
1507047782923237,MHP Ankara İl Başkanlığı,MHP Ankara İl Başkanlığı,30690,43
498108350567415,Nilüfer Deveci,Nilüfer Deveci,30673,34
585612111577960,AUTOMATICA,These ads ran without a disclaimer,30670,11
117756791242075,Arif Ataman - Artvin Bağımsız Milletvekili Adayı,Arif Ataman,30571,46
101199354728006,Bağımsız Türkiye Partisi Osmaniye İl Başkanlığı,Bağımsız Türkiye Partisi Osmaniye İl Başkanlığı,30539,8
1861727667445778,Erzin Spor A.Ş,These ads ran without a disclaimer,30501,1
113488565046764,Av. Arslan Bolat,Av Arslan Bolat,30483,28
106703552272052,Saadet Partisi Meram İlçe Başkanlığı,Saadet Partisi Meram İlçe Başkanlığı,30481,11
100568266218274,Gençliğin Yüzleri,Gençliğin Yüzleri,30456,27
104623838305280,Hikmet Ata,Hikmet Ata,30414,62
103990114933367,Arif Demirkan,Arif Demirkan,30412,55
248774178638395,Yeti Game Studio,Seçim Oyunu,30390,4
189352537605221,Tacettin Kepenek,Tacettin Kepenek,30368,42
207787009653168,Teyit,Teyit,30363,49
109196942046557,Balıkesir Haber Özel,Balıkesir Haber Özel,30332,25
839363442860590,Dr. Mustafa Canbey,Mustafa Canbey,30236,81
251826354673418,Nazif Manav,Nazif Manav,30224,34
189685347561360,Münir Sirhan Özen,Balçova Özen İster,30181,26
154799638434443,Alper YAĞCI,Alper YAĞCI,30167,22
195148183692509,Fatih Mehmet Ceyhan,Fatih Mehmet Ceyhan,30159,22
110581360686207,darulfununyardimlasma,DARU'L-FÜNUN VAKFI YARDIMLAŞMA,30056,162
224162567603385,Mazlum NURLU,Mazlum NURLU,30054,141
273568980163535,Serdar Soydan,Tasarım Medya Reklam,29993,64
189405117579580,Muammer Çelebi,Muammer Çelebi,29984,17
102081045702842,Ozan Balık,Ozan Balik,29938,274
218577124678407,Mehmet Hayri Kamalı,mehmethayrikamali,29932,22
484518008409625,Yakın Eğitim,simlab eğitim ve bilişim teknolojileri tic. ltd. şti.,29922,2
100985964761643,Pelin Sellitepe Turan,Av. Pelin Sellitepe Turan,29916,13
164265740100054,Levent Yıldırım,Levent Yıldırım,29896,30
108390012832175,Fatih Akkentli,Fatih Akkentli,29883,441
855810358143919,Tahir Büyükakın,Tahir Büyükakın,29880,9
202415809612581,Deniz Karakurt,Deniz Karakurt,29872,62
105653029090851,Şenol Aslanoğlu,Şenol Aslanoğlu,29845,11
165880429943988,Recep OCAK,KOBİZON PDM,29771,49
1775300219395111,Songül Başkaya,Songül Başkaya,29770,38
123549837497671,Üstün DÖNMEZ,Üstün DÖNMEZ,29742,28
208485249021972,Turgut Sadıkoğlu,Turgut Sadıkoğlu,29636,21
153092148868180,Ayşe Sibel Yanıkömeroğlu,Ayşe Sibel Yanıkömeroğlu,29628,31
504901456292964,Tahsin Ocaklı,Tahsin Ocaklı,29624,22
133441273191084,Ahmet Karadag,Ahmet Karadag,29601,26
769554540061842,Bünyamin Demir,Güngören Belediyesi,29584,12
200209759835986,İ. Kaan mandıroğlu,kaanmandıroğlu,29561,44
115200872713381,Muzaffer Bıyık,Muzaffer Bıyık,29507,60
2122382917784550,Şeref Albayrak Halfeti Belediye Başkanı,Şeref Albayrak Halfeti Belediye Başkanı,29485,110
1419825258265323,Tempero do Amor,These ads ran without a disclaimer,29471,8
201769216357145,Süleyman TURAN Pendikteİyilikvakti,Süleyman TURAN Pendikteİyilikvakti,29465,8
245930245262643,Murat Kozalak,Murat KOZALAK,29441,34
234244583101526,İbrahim Küçük,61SAAT YAYINCILIK VE REKLAMCILI TİC. LTD. ŞTİ,29420,21
243765505480022,Kerim Küçüksarı,ELECTRİCHİTS,29352,39
233004923219503,Nevzat Tezcan,NT YUMURTA,29351,53
242425112285630,Ahmet Dikici,Zafer Partisi Konya,29314,19
105347052558895,Ülküm Türkiye,These ads ran without a disclaimer,29301,2
241324659303122,Kerim Bulut,Kerim Bulut,29277,28
109883850703778,Mobilhaberci,CLEAN WORK TEMİZLİK MEDYA REKLAMCILIK ORGANİZASYON SAN. VE TİC. LTD. ŞTİ,29198,14
105809489455190,Haberciniz,Haberciniz,29174,83
128558620350961,Muhammet Kamil IŞIK,Muhammet Kamil IŞIK,29172,107
150387784835673,Av. Heval Savaş Kaya,Heval Savaş Kaya,29135,23
110520562019015,Demokrasi ve Özgürlükler Adası,Demokrasi ve Özgürlükler Adası,29131,33
266734089851643,Melih Terzioğlu,Melih Terzioğlu,29111,32
1434177826632533,Fatih Gürbüz,Fatih Gürbüz,29047,8
105389357868615,Murat Ongun,Murat Ongun,29038,14
194058880452728,Burak Zencirci,Burak Zencirci,29014,81
200925069777663,Av. İlknur Kovaç Bayraktar,Av. İlknur Kovaç Bayraktar,29002,17
1566111546984488,Smart Headphone,Mehmet BALIK,28998,64
113803616976246,HABERİNOLSUNMANİSA,HABERİNOLSUNMANİSA,28955,18
113851270433840,Türkiye İşçi Partisi-Antalya,Eylem Karaman,28942,22
171468399394015,Av. Ali Oğulcan Kaya,Creamaxi Dijital,28932,51
1768709703437324,İYİ Parti Adana İl Başkanlığı,İYİ Parti Adana İl Başkanlığı,28914,10
280382618480609,Erol Demirhisar - Mudanya için En İYİsi,Erol Demirhisar,28912,11
1878939355750536,Turgay Genç,Turgay Genç,28858,57
102807935954127,medyumhakanhoca42_,These ads ran without a disclaimer,28836,6
1721346424767273,Mehmet GÜZELMANSUR,Mehmet GÜZELMANSUR,28795,28
1434914583422667,Levon Kordonciyan,These ads ran without a disclaimer,28782,1
32148298385,Numan Kurtulmuş,Numan Kurtulmuş,28750,1
442942082484899,Ege Gündem Gazetesi,Ege Gündem Gazetesi,28679,252
119873261054063,Hayriye Aydın,Hayriye Aydın,28587,109
250412588151538,Ercan Çakır,Milliyetçi Hareket Partisi,28566,39
258759493987881,Bağımsız Türkiye Partisi Kırşehir İl Başkanlığı,Bağımsız Türkiye Partisi Kırşehir İl Başkanlığı,28560,8
127872393921975,Mehmet Emin Ekmen,Mehmet Emin Ekmen,28447,13
797132000374454,Şadi Özdemir,Şadi Özdemir,28427,119
205841466094828,Emre KÖPRÜLÜ,Emre KÖPRÜLÜ,28410,49
218894422233884,Ahmet Bozgeyik,Servet TÖRER,28380,55
1952748275030916,Kürşad Mithat ÖZKAN,Kürşad Mithat ÖZKAN,28342,6
101111082065587,Kırklareli Roz Medya Haber Video Reklam,Kırklareli Roz Medya Haber Video Reklam,28339,50
228606667667157,MPULSE,These ads ran without a disclaimer,28312,17
1933586720084277,Nihat Arda Şahin,Nihat Arda Şahin,28289,21
588319621318434,Op.Dr. Mustafa Seven -İş İnsanı-Samgüdef Başkanı,Mustafa Seven,28283,298
329468817187460,Gürbüz Bal,Gürbüz Bal,28258,22
1827407904225277,Faruk ŞAHİN,Faruk ŞAHİN,28206,32
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,28164,46
181367125067087,Muharrem Gökçe,Çayırova Belediyesi,28162,10
264018517607219,Mehmet Zeybek,Mehmet Zeybek,28123,131
382137069234389,Dr. Aydoğan Arslan,Aydoğan Arslan,28092,20
102504175218868,ALİ GÜR,Gur Ali,28041,65
162673776920291,Mustafa Kemal Sönmez,Mustafa Kemal Sönmez,28020,21
743101199403337,Balıkesir Teyit,Balıkesir Teyit,28000,4
106534895734837,Mehmet Emin Önal,Mehmet Emin Önal,27987,31
304667116333911,Lütfü Türkkan,These ads ran without a disclaimer,27984,6
1654624234775830,Hacı  Latif İŞCEN,Hacı  Latif İŞCEN,27955,54
173281515872647,Sedat Yalçınkaya,Sedat Yalçınkaya,27948,12
179981211862219,Yücel EVSEN,Yücel Evsen,27903,100
137036676169496,Dr İbrahim Taner,Rota Pr,27831,6
824977567573075,Süleyman Tarık Balyalı,S.Tarık Balyalı İBB ve Pendik Belediyesi Meclis Üyesi,27831,34
229567776913021,Mustafa Aydemir,Mustafa Aydemir,27820,48
175241193091586,Hikmet ÇİNÇİN,Hikmet Cincin,27768,77
2102181780026026,Hüseyin Turgut,Hüseyin Turgut,27758,78
136182832917911,IVOS BOYS,These ads ran without a disclaimer,27701,23
1432305833672312,Mustafa HUNER ÖZAY,Mustafa HUNER ÖZAY,27681,31
252854374572229,Mustafa Mutay,Craft Creative,27651,19
106881235709437,Kıvanç Çetinkaya,KIVANÇ ÇETİNKAYA,27597,7
109052331786169,Ömer Faruk Yazıcı,Ömer Faruk Yazıcı,27582,2
178454796088866,Marmara Bölge,Marmara Bölge,27557,25
2043987175717164,Mutlu Ulutaş / Kaş Belediye Başkanı,Mutlu Ulutaş / Kaş Belediye Başkanı,27532,35
100299875110384,samsunsehirgazetesi.com,samsunşehirgazetesi.com,27476,330
250860278935148,Ahmet Serkan Tuncer,Ahmet Serkan Tuncer,27460,17
2291169097838019,Pınarhisar Belediye Başkanı İhsan Talay,Ihsan Talay,27450,31
704507633271313,Bülent Şükrü Altınışık,Batuhan Efe Öner,27408,100
529361357567752,Serhat Oğuz,Serhat Oğuz,27406,110
226088657436939,Saadet Partisi Kağıthane,Saadet Partisi Kağıthane,27405,40
195472746992944,Sait Ali Arslan,Sait Ali Arslan,27374,20
239886952549850,Ayhan Milci,Zafer Partisi Konya İl Başkanlığı,27369,36
207463512441307,Adil Yele,Adil Yele,27322,14
101388918916681,Bilal Gömeç,Bilal GÖMEÇ,27283,512
522260511623499,Ercan Tatı,Ercan Tatı,27264,125
108489785274410,Mot hai ba bon 1234,These ads ran without a disclaimer,27176,1
241740565689976,Metin Ertürk,Metin Ertürk,27174,30
102136265975857,Dr. Ahmet ÖZEN,These ads ran without a disclaimer,27121,7
118689901164576,Varga Marga,These ads ran without a disclaimer,27114,2
1984034478381548,Akın Yılmaz - İYİ PARTİ,Akın Yılmaz - İYİ PARTİ,27112,183
365184886930617,Hilmi Bilgin,Hilmi Bilgin,27081,8
1563142747277396,Vecdi Gündoğdu,Vecdi Gundogdu,27060,240
266499323205646,Fatih Aygün,Fatih Aygün,27029,25
107233182319799,Hatice Yıldız,Ramazan Savaş,27020,70
153655934689126,Fatma Şahin,Fatma Şahin,26999,4
515816828436218,Ekrem Kerem Oktay,Ekrem Kerem Oktay,26973,7
121307967727019,Zafer Partisi Yenişehir İlçe Başkanlığı,Zafer Partisi Yenişehir İlçe Başkanlığı,26933,14
2037050303009041,Abdullah Karapıçak,Abdullah Karapıçak,26927,13
834885123241488,Selçuk Türkoğlu,Selçuk Türkoğlu,26885,19
521142601326215,Muharrem Yildiz,Muharrem Yildiz,26855,18
456813334444393,59comtr,59comtr,26847,78
100128835047378,İnegöl'ün Nabzı,İnegöl'ün Nabzı,26806,28
172098012655574,Medine Aksoy,MEDİNE AKSOY,26803,142
170117886188319,Berk Hızlıateş,Berk Hızlıateş,26795,19
328921090069,CEDBİK,CEDBİK,26760,33
1386832938211808,Doç. Dr. Necmettin Çalışkan,Doç. Dr. Necmettin Çalışkan,26739,81
115647918164842,İbrahim Arslan,İbrahim Arslan,26700,6
207273375812209,Büyükşehir Kocaispir,dinograf dijital,26699,80
259873317519119,Bizim Kemer,Bizim Kemer,26659,36
216047818257944,Utku Cihan - CHP Hopa Belediye Başkan Adayı,Utku Cihan - CHP Hopa Belediye Başkan Adayı,26630,58
110283924910164,Taksim Sanat,Taksim Sanat,26564,1
212007361993911,Muhammet Gür,Muhammet Gür,26547,30
193703900483056,Hakan Şık,Hakan Şık,26515,17
103118144427643,Big Rig Racing Game,These ads ran without a disclaimer,26440,6
358423644240138,Aydın Hedef Gazetesi,Aydın Hedef Gazetesi,26410,92
180082965184639,AKIN POROY CHP Mudanya,bbursa,26400,43
104166898770490,Manisa Meydan Gazetesi,Manisa Meydan Gazetesi,26377,61
1878939355750536,Turgay Genç,Döşemealtı Belediyesi,26350,213
116514314653425,aselinbaharioll,These ads ran without a disclaimer,26350,3
109086995017642,firatpicturesturkey,firatpicturesturkey,26346,427
153072171214920,250 Dolar,These ads ran without a disclaimer,26331,5
215158578510066,Ümit Özdağ,Mehmet Emin Özbey,26304,17
619126554886307,Ali Hikmet Akıllı,Ali Hikmet Akilli,26303,156
734202069975484,Kırklareli,Kırklareli,26286,23
162314920308503,Esat Tanık,Esat Tanık,26282,17
125792494125917,Muhabir,Rn Medya,26265,12
227210023812670,Cuma Ayvaz,Saadet Partisi,26246,78
241057019095042,Av Ferhat Bakıral,Naim Osman Erem,26232,56
196354836888758,Feyzi Ünal,İstanbul SİS İnşaat Mimarlık Organizasyon Turizm ve Tic. Ltd. Şti,26205,9
