Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
105845968882892,Domovina BiH,These ads ran without a disclaimer,≤100,1
85069283164,Admir Čavalić,Edin Halilovic,≤100,1
123279176118,DHgate,These ads ran without a disclaimer,≤100,1
235123059866368,"Hitachi, Ltd. -Global",These ads ran without a disclaimer,≤100,5
464326337441614,nenadimitrijevic,These ads ran without a disclaimer,≤100,1
259025094248205,Soroptimist International of Europe,These ads ran without a disclaimer,≤100,6
109834054543701,SolarButterfly,These ads ran without a disclaimer,≤100,13
106639225615239,Keine Steuergeschenke an internationalen Sportverbände,These ads ran without a disclaimer,≤100,1
462434090812310,XXZ magazin,These ads ran without a disclaimer,≤100,2
219243528829759,Daniela Tassani,These ads ran without a disclaimer,≤100,2
727536004088529,Europavox,These ads ran without a disclaimer,≤100,2
1077548325754014,Miroslav Vujičić - Мирослав Вујичић,These ads ran without a disclaimer,≤100,1
106339454997647,OurFood.OurFuture,These ads ran without a disclaimer,≤100,2
100112368551613,Nikola Šarić,These ads ran without a disclaimer,≤100,1
142073905933328,Centar za edukaciju mladih - CEM,These ads ran without a disclaimer,≤100,1
858854534240818,Heinrich-Böll-Stiftung Sarajevo,These ads ran without a disclaimer,≤100,1
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100,2
1520560824861065,Balkan Investigative Reporting Network,These ads ran without a disclaimer,≤100,1
607962316079796,PLEXIGLAS - The Original,These ads ran without a disclaimer,≤100,1
103283714981069,"Gradjanska inicijativa ""PosavinaPlus"" - GI ""Posavina+""",These ads ran without a disclaimer,≤100,1
115816835104562,Deutsche Bank,These ads ran without a disclaimer,≤100,3
1407800559480010,Hirmer Verlag,These ads ran without a disclaimer,≤100,5
134191556606316,BIRD - BIRN Investigative Resource Desk,These ads ran without a disclaimer,≤100,1
105575638665753,Мирослав Шево Miroslav Ševo,These ads ran without a disclaimer,≤100,1
317641528316916,1 OCEAN,These ads ran without a disclaimer,≤100,1
102390749022271,Nogomania.rs,These ads ran without a disclaimer,≤100,2
252289242118,Perpetuum Mobile,These ads ran without a disclaimer,≤100,1
168799993154815,European Cultural Foundation,These ads ran without a disclaimer,≤100,2
218851088312161,SDA - Stranka demokratske akcije USK,These ads ran without a disclaimer,≤100,1
267729123927662,We4All,These ads ran without a disclaimer,≤100,1
214154281071,Fulbright Bulgaria,These ads ran without a disclaimer,≤100,1
698016493665070,War Childhood Museum,These ads ran without a disclaimer,≤100,1
102110405811445,nanovnacin,These ads ran without a disclaimer,≤100,1
298430663679308,Mulj.net / Bučan pas,These ads ran without a disclaimer,≤100,1
1524892561168220,Youth for Peace,These ads ran without a disclaimer,≤100,3
113066003408907,Pilecki-Institut,These ads ran without a disclaimer,≤100,1
101998635231382,Reporting Diversity Network 2.0,These ads ran without a disclaimer,≤100,1
103226945235684,RED NOSES Emergency Smile,These ads ran without a disclaimer,≤100,3
101084348941762,L’ottava nota,These ads ran without a disclaimer,≤100,1
111421992219589,Dnevno.hr,These ads ran without a disclaimer,≤100,1
100909759241708,newstartnews,These ads ran without a disclaimer,≤100,1
202786499760292,Novi magazin,These ads ran without a disclaimer,≤100,1
100571687997580,Nexe,These ads ran without a disclaimer,≤100,1
1819113935057495,Saznajem.ba,These ads ran without a disclaimer,≤100,1
117105669692950,Ministro - Dom za Starije i Nemoćne,These ads ran without a disclaimer,≤100,1
753740401664958,Omer Berbić - vijećnik u GV Tuzla,These ads ran without a disclaimer,≤100,1
1391216441106894,Wirtschaftsagentur Wien - Vienna Business Agency,These ads ran without a disclaimer,≤100,1
103451445716757,knjizara_elena,These ads ran without a disclaimer,≤100,1
130883453634181,QIAGEN,These ads ran without a disclaimer,≤100,1
102905714799238,Pozivnice.BA,These ads ran without a disclaimer,≤100,1
247994952064887,Inicijativa za monitoring evropskih integracija BiH,These ads ran without a disclaimer,≤100,1
172802309398509,European Jewish Congress,These ads ran without a disclaimer,≤100,2
1540045636302649,Arolsen Archives,These ads ran without a disclaimer,≤100,4
678182372282966,Urban Future.,These ads ran without a disclaimer,≤100,1
102078735291694,centralniportal,These ads ran without a disclaimer,≤100,1
162273190493606,Prometej.ba,These ads ran without a disclaimer,≤100,1
123601601538445,Rose Ringed,These ads ran without a disclaimer,≤100,1
114168976668242,Common - Med Project,These ads ran without a disclaimer,≤100,2
103348118859710,Insajder.Media,These ads ran without a disclaimer,≤100,1
156963351043942,Teta Violeta,These ads ran without a disclaimer,≤100,1
735128353212519,Futsal Dinamo,These ads ran without a disclaimer,≤100,2
102462366559661,BBI Bosna Bank International,These ads ran without a disclaimer,≤100,1
237271352998508,Таблеточки,These ads ran without a disclaimer,≤100,1
100683151476158,Forest Air,These ads ran without a disclaimer,≤100,2
111545964665462,ShibaPlatinum,These ads ran without a disclaimer,≤100,1
111397050486983,Eldar Avdibašić,These ads ran without a disclaimer,≤100,1
60995582231,SARAJEVO FILM FESTIVAL,These ads ran without a disclaimer,≤100,1
101298122727298,Zeoluff Solar Power and Energy Storage System.,These ads ran without a disclaimer,≤100,1
102890927791797,Customized Culture,These ads ran without a disclaimer,≤100,5
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,37
105962808801596,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,12
294659257300880,Србско Сабрање Баштионик,These ads ran without a disclaimer,≤100,1
440459709390224,Hitachi Energy,These ads ran without a disclaimer,≤100,1
29056789480,Project Syndicate,These ads ran without a disclaimer,≤100,8
459236951079140,Lab of tomorrow,These ads ran without a disclaimer,≤100,1
109157008010513,Alveda,These ads ran without a disclaimer,≤100,2
102342290388576,Daizy Gedeon,These ads ran without a disclaimer,≤100,1
1449052665318446,EU Agency for Asylum - EUAA,These ads ran without a disclaimer,≤100,1
209260229112443,Greenpeace غرينبيس,These ads ran without a disclaimer,≤100,3
101971048046703,Your Daily Game Face,These ads ran without a disclaimer,≤100,1
108537340548276,"Haiku, Inc.",These ads ran without a disclaimer,≤100,1
306474736844372,Narod i Pravda Novi Grad Sarajevo,These ads ran without a disclaimer,≤100,1
254348968344707,Regenera Perú,These ads ran without a disclaimer,≤100,6
296414110504133,CEI NAHLA,These ads ran without a disclaimer,≤100,1
11055104471,ONE,These ads ran without a disclaimer,≤100,2
669619096737430,Елена Минина,These ads ran without a disclaimer,≤100,2
579909242056946,BalCannes,These ads ran without a disclaimer,≤100,2
102511895963918,Нада Пувачић,Demokratski Centar,≤100,1
186396014807717,SDP BiH Centar Sarajevo,These ads ran without a disclaimer,≤100,2
116587504706006,htecgroup,These ads ran without a disclaimer,≤100,1
415185988554413,Atlantska Inicijativa /  Atlantic Initiative,These ads ran without a disclaimer,≤100,1
106139664563733,viedunnharr,These ads ran without a disclaimer,≤100,1
110283960405326,Olivera Balašević,These ads ran without a disclaimer,≤100,1
342536852527138,Aldi Halilović,These ads ran without a disclaimer,≤100,1
221400368716882,Belma Kapo,These ads ran without a disclaimer,≤100,1
134380809978892,CQURE,These ads ran without a disclaimer,≤100,1
114874040353751,as8cend,These ads ran without a disclaimer,≤100,1
130573947005739,Патријарх Порфирије,These ads ran without a disclaimer,≤100,1
103421082002738,Корени Срба I,These ads ran without a disclaimer,≤100,2
102108242424255,World Socialist Web Site - Croatia,These ads ran without a disclaimer,≤100,2
106300562215882,Жељко Шушњар - Željko Šušnjar,These ads ran without a disclaimer,≤100,1
112973705426654,Vijesti i Aktuelnosti,These ads ran without a disclaimer,≤100,1
2127117654014966,Tuzlaspiegel - Prvi tuzlanski satirični portal,Tuzlaspiegel - Prvi tuzlanski satirični portal,≤100,1
107482448568535,Glory to Ukraine,These ads ran without a disclaimer,≤100,1
109543201961190,Smile for All Welfare Organization,These ads ran without a disclaimer,≤100,1
100131129529291,Александра Музгоња - Aleksandra Muzgonja,Tanja Janković,≤100,1
231900603602267,Youth Power,These ads ran without a disclaimer,≤100,1
1565291870255243,Veeps,These ads ran without a disclaimer,≤100,1
108245332026417,NGG Poriče Bugojno,These ads ran without a disclaimer,≤100,1
539865349792712,Покрет за Бијељину,These ads ran without a disclaimer,≤100,1
291281941007119,O&J Fashion,These ads ran without a disclaimer,≤100,1
275482912567669,grad-busovaca.com portal,These ads ran without a disclaimer,≤100,2
102072599470181,Advanced Trading,These ads ran without a disclaimer,≤100,6
107277205593583,stop_vrsnjackomnasilju,These ads ran without a disclaimer,≤100,1
102926428814831,Spas u zadnji čas - Spasimo Dobrinju,These ads ran without a disclaimer,≤100,1
112244284784224,Purpose,These ads ran without a disclaimer,≤100,4
108655461411377,Valter Studio,These ads ran without a disclaimer,≤100,4
111783969059,Tony Robbins,These ads ran without a disclaimer,≤100,2
107198102053039,Неђо Ђурић - Neđo Đurić,These ads ran without a disclaimer,≤100,1
522013827964476,SDBiH,These ads ran without a disclaimer,≤100,1
1914522068608165,Autolidersv,These ads ran without a disclaimer,≤100,1
102178899406051,balkanbooks,These ads ran without a disclaimer,≤100,2
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,34
439170909603812,Дом из Сруба,These ads ran without a disclaimer,≤100,2
1273311386117015,Real Time China,These ads ran without a disclaimer,≤100,3
412409048849179,Behold Israel,These ads ran without a disclaimer,≤100,5
299704060194977,CRI Ελληνική Υπηρεσία,These ads ran without a disclaimer,≤100,2
69251982345,Michael Meade Mosaic Voices,These ads ran without a disclaimer,≤100,1
108612165226202,Artztees by Missy,These ads ran without a disclaimer,≤100,3
333746253476232,Blok 64,These ads ran without a disclaimer,≤100,1
151296002169571,Jelena Trivic,These ads ran without a disclaimer,≤100,1
108562128597164,Народна Коаліція,These ads ran without a disclaimer,≤100,1
113388621278432,Freedom for Norway,These ads ran without a disclaimer,≤100,1
106497225623669,Kap sa Barbadosa,These ads ran without a disclaimer,≤100,1
108291252042309,Miodrag Stanivuković,Demokratski Centar,≤100,1
109391611194687,Lada Lan,These ads ran without a disclaimer,≤100,1
711102852239902,Catalyst Balkans,These ads ran without a disclaimer,≤100,2
1185536831477616,Expedia Group Partnerships,These ads ran without a disclaimer,≤100,1
582401951817774,Behar TV,These ads ran without a disclaimer,≤100,2
104275659116866,Dragomir Radošević,Demokratski Centar,≤100,1
301830976654415,Denis Challenger,These ads ran without a disclaimer,≤100,1
102734982439384,Strong Ukraine,These ads ran without a disclaimer,≤100,5
1637100656579044,Began Muhić - v.d. gradonačelnika Živinica,These ads ran without a disclaimer,≤100,1
111166248276745,Invisible Republic,These ads ran without a disclaimer,≤100,3
240336477689,FastPro-Secure&Fast-2,These ads ran without a disclaimer,≤100,3
169818716857131,The Super Mom Life,These ads ran without a disclaimer,≤100,2
105907922339542,Udruženje pripadnica Armije RBiH,These ads ran without a disclaimer,≤100,1
109188391948890,Биљана Јашић - Радовановић,Demokratski Centar,≤100,1
101884675185097,PČELA - moji tajni recepti,These ads ran without a disclaimer,≤100,1
245589552127493,Tygerwolfe Designs,These ads ran without a disclaimer,≤100,1
113476294277368,stamina.dj,These ads ran without a disclaimer,≤100,1
167034980027706,Tecnotree Corporation,These ads ran without a disclaimer,≤100,2
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
1599989070237475,XPLAI,These ads ran without a disclaimer,≤100,1
102675208690935,Great Movies,These ads ran without a disclaimer,≤100,1
48767888006,VF Corporation,These ads ran without a disclaimer,≤100,2
106937125317691,CT Farms & Products,These ads ran without a disclaimer,≤100,1
100838809333193,savetovaliste_rekonekcija,These ads ran without a disclaimer,≤100,2
272518426120009,Futurebuild,These ads ran without a disclaimer,≤100,9
210976032253018,Adam Hall Group,These ads ran without a disclaimer,≤100,4
112634067273418,malvidin3glc,These ads ran without a disclaimer,≤100,1
1607622842896752,interview.ba,These ads ran without a disclaimer,≤100,2
592030841299773,Eurasian Regional Center of ICYF,These ads ran without a disclaimer,≤100,2
106689827501540,Благодійна Організація «Допомагаю.укр»,These ads ran without a disclaimer,≤100,3
207242941103,The Deen Show,These ads ran without a disclaimer,≤100,4
246987808804390,Love Uganda Foundation,These ads ran without a disclaimer,≤100,1
1518216038506999,CRI - Rádio Internacional da China,These ads ran without a disclaimer,≤100,2
166381533494802,COMPAC The Surfaces Company,These ads ran without a disclaimer,≤100,1
102584415654203,Idemo u Nemačku,These ads ran without a disclaimer,≤100,1
106223768971710,Ygrò,These ads ran without a disclaimer,≤100,1
363591730423383,GS1 Bosne i Hercegovine,These ads ran without a disclaimer,≤100,1
137625131792674,1PointFive,These ads ran without a disclaimer,≤100,1
176098655823322,FrieslandCampina,These ads ran without a disclaimer,≤100,1
