Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
102704815131929,Pallubasa Maleo,These ads ran without a disclaimer,1241,1
1312255355476106,The Dreaming Tree of Life Sisterhood,These ads ran without a disclaimer,1239,1
100141388443056,Distributor Eco farming Sumatera Utara,These ads ran without a disclaimer,1237,1
102309421190764,Sylwia Madeńska,These ads ran without a disclaimer,1237,1
2107213489309969,Info Palu,These ads ran without a disclaimer,1233,1
105066848508374,Jalmo Susilo Diprojo,These ads ran without a disclaimer,1221,1
140556749292891,National Library of Israel,These ads ran without a disclaimer,1213,2
590638571323877,Sadaqa Mulia,These ads ran without a disclaimer,1213,1
647052825689795,Rawon Batik,These ads ran without a disclaimer,1210,1
343731779325769,Pastor Tinu George,These ads ran without a disclaimer,1209,1
1806623009553205,Profit Next,These ads ran without a disclaimer,1204,1
100269395996168,Studicpns.id,These ads ran without a disclaimer,1203,1
104140718887506,Support Ukraine,These ads ran without a disclaimer,1203,1
105171417964770,Bantuziyap,These ads ran without a disclaimer,1196,1
106674045235238,La Rocka Beach,These ads ran without a disclaimer,1195,1
100402356254159,Dewafisu,These ads ran without a disclaimer,1193,2
115651436560032,Shauqi Husen Maskati SE MSi,These ads ran without a disclaimer,1178,1
101023965707533,Mbatoho Farm,These ads ran without a disclaimer,1176,1
105570188070018,Yugto,These ads ran without a disclaimer,1174,7
104470574856900,Property Palembang,These ads ran without a disclaimer,1174,1
342909066382214,DNA Muckrakers,These ads ran without a disclaimer,1174,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,1174,1
102300279228311,MadeinChina,These ads ran without a disclaimer,1174,1
101474672367263,YouthxYouth,These ads ran without a disclaimer,1174,3
1888388967938230,Ben Barrèck Dembélé,These ads ran without a disclaimer,1174,1
108900194336589,Suleiman Hani,These ads ran without a disclaimer,1174,1
1932800546960871,Tabletop Game Crowdfunding Projects,These ads ran without a disclaimer,1173,30
103506595094796,Xiamen King Day International Corporation,These ads ran without a disclaimer,1173,2
102932924662942,De Salman Store,These ads ran without a disclaimer,1172,1
108005815011880,TradeChina Furniture & Hardware Expo,These ads ran without a disclaimer,1172,1
114479364884308,Abadi.3PointsProperty,These ads ran without a disclaimer,1161,1
109996868303422,Mybcaf.usedcar,These ads ran without a disclaimer,1154,1
104906581500796,Eutrafficlaw,These ads ran without a disclaimer,1152,1
1601793650080823,DR. H Muhammad Ikhsan,These ads ran without a disclaimer,1149,1
110360175730157,sectorial.co,These ads ran without a disclaimer,1148,5
111827148225737,Mauricio Leite,These ads ran without a disclaimer,1143,1
679455732185324,HPKITA.CO.ID,These ads ran without a disclaimer,1134,1
113929607879522,9alaxies,These ads ran without a disclaimer,1133,3
2064451320451155,GHIS,These ads ran without a disclaimer,1132,1
1289843507717324,Youth for Asia,These ads ran without a disclaimer,1123,2
113473811105237,Bantuan Presiden  Langsung Tunai,These ads ran without a disclaimer,1120,1
310886875940874,Project Management,These ads ran without a disclaimer,1117,1
107383344108290,TONTOTON,These ads ran without a disclaimer,1116,4
103579407835091,Anas Shaheen - أنس شاهين,These ads ran without a disclaimer,1112,1
109357915020125,4s_naff,These ads ran without a disclaimer,1109,1
102776618158594,Zhaq_MD1,These ads ran without a disclaimer,1108,1
131866907466859,Sokyara Concept,These ads ran without a disclaimer,1108,1
351687753504,Tottenham Hotspur,These ads ran without a disclaimer,1108,1
294101114875629,Reliance ACSN,These ads ran without a disclaimer,1108,1
120840921262343,ENSA - Edinburgh Napier Students' Association,These ads ran without a disclaimer,1108,3
87478906009,Vet Times,These ads ran without a disclaimer,1107,2
315281269036105,Relawan AKAR,These ads ran without a disclaimer,1101,1
244669479276993,Better Body Co.,These ads ran without a disclaimer,1101,3
101919468285443,TravelHop,These ads ran without a disclaimer,1098,3
100690552356813,Kriss_717,These ads ran without a disclaimer,1097,2
105729745607577,dr.ibnusina_spog,These ads ran without a disclaimer,1097,1
127386711182811,V7,These ads ran without a disclaimer,1096,1
294837634511305,24/7 Mirror,These ads ran without a disclaimer,1091,4
115494193234139,H Iye Iman Rohiman,These ads ran without a disclaimer,1088,1
134580255466321,WS Teknologi,These ads ran without a disclaimer,1084,1
1424467304342411,INDONESIA GOID,These ads ran without a disclaimer,1084,1
192092260811678,AlCircle Pte Ltd,These ads ran without a disclaimer,1076,5
1798131190436168,Bank Orang Miskin,These ads ran without a disclaimer,1076,1
564064437005727,IssueWire,These ads ran without a disclaimer,1076,2
911672432506149,World Forum for Education,These ads ran without a disclaimer,1076,1
104297251255184,ভাগাড়,These ads ran without a disclaimer,1076,1
136821959798730,Rudralife,These ads ran without a disclaimer,1076,1
107215214110121,Sromona Dutta,These ads ran without a disclaimer,1074,1
1051097574989846,डाउन टू अर्थ,These ads ran without a disclaimer,1071,2
100558232625223,Arief Arbianto Fanpage,These ads ran without a disclaimer,1066,1
101228965994138,Fakta Dunia,These ads ran without a disclaimer,1065,1
105919681742470,Portal Jatim.co,These ads ran without a disclaimer,1061,1
63563473556,Gazeta Wyborcza,These ads ran without a disclaimer,1060,1
107973218010655,Philippine Nurses Association Zone 1 Manila Chapter,These ads ran without a disclaimer,1060,1
107973187548321,Pak China,These ads ran without a disclaimer,1058,1
101404409466744,Belnestore Sustentable,These ads ran without a disclaimer,1057,1
232674383441979,Rosane Lions,These ads ran without a disclaimer,1055,2
330518787007901,LalaLuna205,These ads ran without a disclaimer,1052,1
116368007721387,Lloyd Reynold Ginting Munthe SP,These ads ran without a disclaimer,1051,1
113386682098270,Cinema Rehiyon,These ads ran without a disclaimer,1047,1
100331955360852,Tempe Kalimantan,These ads ran without a disclaimer,1046,1
111251630425267,Relawan Bobby Nasution,These ads ran without a disclaimer,1043,1
111387908038055,Komitmen Ayam Sejahtera,These ads ran without a disclaimer,1042,1
106307398916554,AMBIL KUNCI RUMAH MU,These ads ran without a disclaimer,1039,1
2001762363425916,Toko Iklan,These ads ran without a disclaimer,1037,1
103441428606869,Mas Bima Center,These ads ran without a disclaimer,1036,1
110380590504260,Bio Nic,These ads ran without a disclaimer,1029,1
112422963839592,Playpokeronline / Журнал о покере,These ads ran without a disclaimer,1027,1
633324020048409,Vfinity,These ads ran without a disclaimer,1027,1
68419834531,Abend Gallery,These ads ran without a disclaimer,1027,1
111168511226928,Top-hit romance,These ads ran without a disclaimer,1027,1
273792022979655,Unite4SDGs,These ads ran without a disclaimer,1027,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,1027,10
107947700779761,___chintanpatel,These ads ran without a disclaimer,1027,1
120921589308486,"H. Muhammad Adil, SH., MM",These ads ran without a disclaimer,1027,3
1642317812699576,台灣網,These ads ran without a disclaimer,1019,1
491521621321433,Humas Universitas Serang Raya,These ads ran without a disclaimer,1015,1
876886695741510,Cecep Adi Kustaman,These ads ran without a disclaimer,1010,1
106766861648927,ITAPS UHO,These ads ran without a disclaimer,1007,1
110704104525566,Jayson Bello Digital Business,These ads ran without a disclaimer,999,2
102674465666487,Youth Empowerment in Climate Action Platform - YECAP,These ads ran without a disclaimer,998,1
262803580968308,PKBI Daerah NTT,These ads ran without a disclaimer,996,1
602038570165768,NOICE,These ads ran without a disclaimer,994,2
100144755831563,Nanomaterials MDPI,These ads ran without a disclaimer,988,1
119972641420588,AO Foundation,These ads ran without a disclaimer,988,1
102938748936839,ram.rihan,These ads ran without a disclaimer,986,1
583431408784049,Afnan Writes,These ads ran without a disclaimer,984,3
1567486100183896,University of the Fraser Valley - UFV International,These ads ran without a disclaimer,974,1
235845703663179,Tauras Lithuania,These ads ran without a disclaimer,972,2
2361220827437398,Frenzi Nzinga,These ads ran without a disclaimer,972,1
105954855202943,Matt27,These ads ran without a disclaimer,972,1
107058698578837,Angry Dolphins,These ads ran without a disclaimer,972,1
108297858349690,The Ps Arc,These ads ran without a disclaimer,972,1
100806236158832,Maria,These ads ran without a disclaimer,972,2
102038565134287,Widgetarium,These ads ran without a disclaimer,972,1
109600871933811,Elena Kalen,These ads ran without a disclaimer,972,1
1332559990161369,Tasha,These ads ran without a disclaimer,971,1
551910338666108,Tomo,These ads ran without a disclaimer,971,2
268873869898517,ZUU online,These ads ran without a disclaimer,971,1
193779961365943,EdenFarm,These ads ran without a disclaimer,971,1
107904544212042,Community for UMSU,These ads ran without a disclaimer,971,1
472965416387546,PeopleStories,These ads ran without a disclaimer,971,2
111809441441568,Ukraine / Україна,These ads ran without a disclaimer,968,1
313194996097216,Wulan Handayani 2,These ads ran without a disclaimer,968,1
843502182436633,Ahsana Property Syariah,These ads ran without a disclaimer,968,1
271542287016047,Carlos Magno - Dieta Cetogênica,These ads ran without a disclaimer,967,3
102389878209967,Andrian HONDA MEDAN,These ads ran without a disclaimer,965,1
100963819006077,qadesang,These ads ran without a disclaimer,957,1
197143250301100,中崎喜餅蛋糕,These ads ran without a disclaimer,954,1
105380031345125,Festival Pilkada Kepahiang 2020,These ads ran without a disclaimer,954,1
541830940096867,知識正義,These ads ran without a disclaimer,954,3
447241836108986,Minyak varash,These ads ran without a disclaimer,953,1
105384021994418,Abhipraya Archery Training Centre,These ads ran without a disclaimer,952,1
100510178197903,rudy_santosooo,These ads ran without a disclaimer,951,1
107870531395593,Cyndy Love,These ads ran without a disclaimer,947,1
109267807650232,Dukung Bobby Aulia,These ads ran without a disclaimer,941,1
111035864865037,mandiri.ld,These ads ran without a disclaimer,933,1
937747122924760,M Shadiq Pasadigoe,These ads ran without a disclaimer,932,1
105396477935054,KustiniDanang,These ads ran without a disclaimer,924,1
578942189268831,Gastón Fournier,These ads ran without a disclaimer,924,2
143642279667738,Agung Faisal,These ads ran without a disclaimer,922,1
101105049294796,CNN Business Arabic الاقتصادية CNN,These ads ran without a disclaimer,919,2
117908907893684,Kota Tuban 33,These ads ran without a disclaimer,919,1
108168278262981,Energy Connects,These ads ran without a disclaimer,919,3
1720587368200338,Lintas BuanaTours,These ads ran without a disclaimer,918,1
100154678615216,Pilih no 1,These ads ran without a disclaimer,916,1
100720218490640,zubanjulia,These ads ran without a disclaimer,915,1
107356627310895,Unified Xevera Mabalacat,These ads ran without a disclaimer,914,4
171657491096855,Harianhaluan.com,Aldo Febriano Caraka,910,156
100507421916148,Asep Suherman,These ads ran without a disclaimer,909,1
114614653670834,Galeri mama3rajo,These ads ran without a disclaimer,906,1
104150791511748,Free Christian Books For Everyone,These ads ran without a disclaimer,902,1
1668887026727904,Go Guilin,These ads ran without a disclaimer,897,1
108069092184429,PKB Purwakarta,These ads ran without a disclaimer,896,1
103122208446651,Channel-N,These ads ran without a disclaimer,887,1
603322783397850,Gus Ali Ahmad,These ads ran without a disclaimer,887,1
110100218339060,Wahai Ibu Pertiwi,These ads ran without a disclaimer,887,1
101360348743105,Heri Koswara,These ads ran without a disclaimer,884,1
101190992007863,BizInsight with Guan Xin,These ads ran without a disclaimer,881,2
743133662463199,"Higer Bus Co., Ltd.",These ads ran without a disclaimer,880,2
116355337718182,Moli lulu,These ads ran without a disclaimer,880,5
103929768026322,Key Insights From Bestsellers,These ads ran without a disclaimer,880,1
100544025725451,Love Is Love,These ads ran without a disclaimer,880,1
815698968792499,Donate Attention,These ads ran without a disclaimer,880,4
51772502686,Maker Faire,These ads ran without a disclaimer,880,1
417498425313449,Frugal Innovation Forum,These ads ran without a disclaimer,880,3
101849728551147,Fun Break Central,These ads ran without a disclaimer,880,11
112283418029865,Milling & Baking News,These ads ran without a disclaimer,880,1
105150068446927,Hu Jiaqi,These ads ran without a disclaimer,880,1
720597738283377,Study in Ukraine - Kyiv Polytechnic Institute,These ads ran without a disclaimer,880,1
109547748202856,ITranslator - 100+ language 2,These ads ran without a disclaimer,880,3
106811790920247,heal.with.nav,These ads ran without a disclaimer,880,1
102130299317180,Easy Scanner-G,These ads ran without a disclaimer,880,1
1612215265732172,Animal Planet Southeast Asia,These ads ran without a disclaimer,880,1
733290974106002,Smilewithyou,These ads ran without a disclaimer,880,1
105739518133592,Society for Peace and Democracy,These ads ran without a disclaimer,880,2
114184975000819,Unexplained Beasts,These ads ran without a disclaimer,880,2
694451320705357,DREAM SHAPERS FOUNDATION,These ads ran without a disclaimer,880,1
114544584005858,People and Water,These ads ran without a disclaimer,880,1
100771065462417,UNIFYD,These ads ran without a disclaimer,880,4
103644494801376,Kiwi Education Studying & Moving Abroad,These ads ran without a disclaimer,880,1
100276738975384,Glow Up Club,These ads ran without a disclaimer,880,6
369325156488153,Ubuntu Life,These ads ran without a disclaimer,880,1
103252618634731,ایران آزاد,These ads ran without a disclaimer,880,2
108826324584663,大陆魂圣,These ads ran without a disclaimer,880,5
100608681638741,Firas Sameer فراس سمير,These ads ran without a disclaimer,880,1
109286377649876,BYCM,These ads ran without a disclaimer,880,1
170539042978124,ICNA Council for Social Justice,These ads ran without a disclaimer,880,7
111412484041780,Slice of Culture,These ads ran without a disclaimer,880,1
107247957381623,Trip.com Group,These ads ran without a disclaimer,880,1
1888616591451330,Magical Mommy Blog,These ads ran without a disclaimer,880,8
294028895335,The Ehlers-Danlos Society,These ads ran without a disclaimer,880,1
110117274084931,Seydine De Phila,These ads ran without a disclaimer,880,1
165351040715815,Hagamos Historia,These ads ran without a disclaimer,880,1
100822768463672,Medicare Saves,These ads ran without a disclaimer,880,1
104351457872363,Homero y Bart,These ads ran without a disclaimer,880,1
630924141178792,Sneaker Toast,These ads ran without a disclaimer,880,11
107685907717792,Do Your Part Corona Virus,These ads ran without a disclaimer,880,2
106263044514898,Petani Nasdem Kab.Garut,These ads ran without a disclaimer,880,1
116884167688505,Marcelo Ramos,These ads ran without a disclaimer,879,1
187000618322282,This Is Why I'm Single,These ads ran without a disclaimer,878,10
108651471321809,Data Computational Journalism,These ads ran without a disclaimer,875,1
441206253346231,El Arcano de la Filantropía #Millenial,These ads ran without a disclaimer,870,8
357444017777047,Bronson.men,These ads ran without a disclaimer,869,6
105709334139538,BOOKR Class,These ads ran without a disclaimer,869,1
304402933651798,Bang Akmal,These ads ran without a disclaimer,869,6
112656817190768,Rio Sofjan,These ads ran without a disclaimer,866,1
105320455243672,"Matsue Castle’s main gate, Otemon",These ads ran without a disclaimer,863,1
103606478130965,new_glowup,These ads ran without a disclaimer,863,2
1542376492488129,Dr. Yusuf Abdul-Jobbar,These ads ran without a disclaimer,861,1
105794328926903,Hypersonic Aircraft,These ads ran without a disclaimer,861,1
104766884264496,Dakini Translations and Publications,These ads ran without a disclaimer,848,3
206982849458229,Miko cosplay,These ads ran without a disclaimer,848,3
210529885671063,New Eastern Europe,These ads ran without a disclaimer,848,1
101801902859718,setiawan_projonagoro,These ads ran without a disclaimer,847,1
1153624714749776,Environmental Bamboo Foundation,These ads ran without a disclaimer,844,1
405833093132175,AnySports.yoga,These ads ran without a disclaimer,840,4
170935670135449,Hardiyanto Kenneth,These ads ran without a disclaimer,839,1
102793188010300,PONI,These ads ran without a disclaimer,834,3
100550098407249,iambloodredlfc,These ads ran without a disclaimer,830,1
106104791419842,Junaidi Parapat,These ads ran without a disclaimer,824,1
607930365971961,SDLG,These ads ran without a disclaimer,822,1
239231283539259,HSE Community,These ads ran without a disclaimer,821,2
101785838337099,Masrun Tuan Guru Habib -Mantab,These ads ran without a disclaimer,817,1
116245781338104,SEPEDA SPORT,These ads ran without a disclaimer,816,2
102599061368632,OIC Youth Indonesia,These ads ran without a disclaimer,816,1
103491428622606,Awesome Gifts A2,These ads ran without a disclaimer,815,1
109953750508344,INFO BATAM,These ads ran without a disclaimer,812,1
105106652137667,dnvlawfirm,These ads ran without a disclaimer,811,1
101694626107207,indar.saktitanjung,These ads ran without a disclaimer,809,1
340327229430191,The South African State Theatre,These ads ran without a disclaimer,802,1
110308174565506,iPrince Technologies,These ads ran without a disclaimer,800,1
101506988741197,Indo Good News - Portal Berita Indonesia Terlengkap,These ads ran without a disclaimer,799,1
120224152711154,H. Saharuddin,These ads ran without a disclaimer,799,2
1174847822671073,Kawan Anis Fauzan,These ads ran without a disclaimer,797,1
101687586165820,H. Asep Jarkasih S.Pd M M,These ads ran without a disclaimer,796,1
109833977865477,TJ,These ads ran without a disclaimer,787,1
118162896631903,MFG,These ads ran without a disclaimer,785,1
100300092035185,Tempe Jatim,These ads ran without a disclaimer,781,1
106705925592221,galangankopi_x_keifineart,These ads ran without a disclaimer,781,1
108434140835317,ask_i.payidar,These ads ran without a disclaimer,777,1
106438401875210,Griya Gana Mandala,These ads ran without a disclaimer,771,1
2412799955617346,Dunia Unik,These ads ran without a disclaimer,770,1
968618773310563,Futplacebo,These ads ran without a disclaimer,767,1
105986991542927,Aplita WORLD,These ads ran without a disclaimer,766,1
178194518893277,اقرأ لي,These ads ran without a disclaimer,765,1
118836773574886,Pink prism,These ads ran without a disclaimer,765,1
208839989154699,DCSC Indonesia,These ads ran without a disclaimer,764,1
102255932770088,patriot lalu subari,These ads ran without a disclaimer,761,1
108209728414317,InfoTerkini,These ads ran without a disclaimer,761,1
105120511964731,_b_pamungkas,These ads ran without a disclaimer,761,1
101362239407737,Ahmad Maulana,These ads ran without a disclaimer,759,1
105184301839894,Pejuang subuh,These ads ran without a disclaimer,758,1
292007765004216,Mutiara Sunnah Tour & Travel,These ads ran without a disclaimer,758,1
106009744484458,ulanmistik,These ads ran without a disclaimer,754,2
1487436584895709,Celal Al,These ads ran without a disclaimer,754,1
380832441983860,Kikiriki,These ads ran without a disclaimer,754,1
102589718779614,alicangulinsaat,These ads ran without a disclaimer,754,1
102708742013751,englishwithsarvy,These ads ran without a disclaimer,754,1
100182335863959,hachiko_games,These ads ran without a disclaimer,754,1
106450038462009,Berna Sensari,These ads ran without a disclaimer,754,1
106606030854898,OneNumber,These ads ran without a disclaimer,751,1
101105591761566,BAJO Independen,Tikus Pithi Hanata Baris,749,2
110015203982014,Asaad adi karim,These ads ran without a disclaimer,747,1
1845750485670817,Calpis Indonesia,These ads ran without a disclaimer,746,1
1019626108176726,PilarMalut.com,These ads ran without a disclaimer,740,1
129906907106612,Ying Li Wong,These ads ran without a disclaimer,734,4
326609374026312,Provida AFP,These ads ran without a disclaimer,734,3
214091755739529,Laycon,These ads ran without a disclaimer,734,1
108161555240718,Amanda Souza,These ads ran without a disclaimer,733,1
100449532058834,Академия профессий  AmbiSpace,These ads ran without a disclaimer,732,1
172949646227771,Постуральный Баланс с Элиной Ивановой,These ads ran without a disclaimer,732,1
104001264673902,Cakrawala Nusantara,These ads ran without a disclaimer,731,1
348704679686472,Hrada,These ads ran without a disclaimer,730,1
208714549858043,Global Beauty Events - Retreat & Congress,These ads ran without a disclaimer,728,1
107872505295606,Eynulla Fatullayev,These ads ran without a disclaimer,724,1
107171515313863,E-icon World Contest,These ads ran without a disclaimer,723,3
104107742271533,Santa Browser,These ads ran without a disclaimer,717,1
1658302317775848,Kamu Harus Tahu,These ads ran without a disclaimer,709,1
112595544239729,labpintar.id,These ads ran without a disclaimer,707,1
112984084168395,Info Indonesia Network,These ads ran without a disclaimer,707,1
373275800002531,Okky Perdana,These ads ran without a disclaimer,707,1
104476388605862,Papua Terkini,These ads ran without a disclaimer,702,1
582743022079742,Tray Review,These ads ran without a disclaimer,699,2
102875495236185,Queen Lovew,These ads ran without a disclaimer,699,1
177119585718703,"Bergaul247.com, Media Berita dan Gaul",These ads ran without a disclaimer,698,1
1611869718855920,International Conference on Low Carbon Asia - ICLCA,These ads ran without a disclaimer,691,1
101301148507574,ATALIAN Global Services Asia,These ads ran without a disclaimer,691,1
107329544831360,Commission on Human Rights Region 02,These ads ran without a disclaimer,687,1
100951662795304,"Learn, Grow, and Business",These ads ran without a disclaimer,679,1
546516955727311,Target Hypertension,These ads ran without a disclaimer,672,3
751649605020261,Kardeş Eli Derneği,These ads ran without a disclaimer,672,3
120235188603455,Thiên Mộc Hương - Agarwood Jewelry,These ads ran without a disclaimer,671,2
700824016959856,Департамент предпринимательства и инновационного развития города Москвы,These ads ran without a disclaimer,669,1
795719297296041,Ined - Instituto Nacional de Educación Digital,These ads ran without a disclaimer,660,1
286412102230572,Kursus Bahasa Jepang Pare,These ads ran without a disclaimer,654,1
102904828198682,justdianochka,These ads ran without a disclaimer,651,4
105351727732451,Raja Cuan,These ads ran without a disclaimer,651,1
652040758187882,Christy Ann Martine,These ads ran without a disclaimer,650,2
219567408166389,五井平和財団 / The Goi Peace Foundation,These ads ran without a disclaimer,647,3
348312351966417,Info Indohes - One Stop HSE Solution,These ads ran without a disclaimer,647,2
382377315238468,"Educational Research Center, Inc.",These ads ran without a disclaimer,646,4
101253566303160,"Medio Yulistio, SE",These ads ran without a disclaimer,645,2
100399056233121,Maisa Paiva,These ads ran without a disclaimer,645,1
718626948593062,Palopo Media,These ads ran without a disclaimer,641,1
106125474475801,Advance NZ / NZPP,These ads ran without a disclaimer,635,1
100555339154376,ETV Token,These ads ran without a disclaimer,632,2
111924884704161,AlQastal News,These ads ran without a disclaimer,626,1
1566811330067048,Gesuri,These ads ran without a disclaimer,625,1
102383678227868,Internetmoneymindset,These ads ran without a disclaimer,622,1
110416777992760,Pks kabupaten pasuruan,These ads ran without a disclaimer,620,1
109212158297261,Puput hardianti,These ads ran without a disclaimer,620,1
101462012136044,Indonesia Bersinergi,These ads ran without a disclaimer,617,1
1593847184258947,Virtual Worship,These ads ran without a disclaimer,616,1
631595794132032,Ngajio,These ads ran without a disclaimer,616,1
108657344000503,Grand Dhika City Bekasi Timur,These ads ran without a disclaimer,616,1
361683813963882,Green Action Week,These ads ran without a disclaimer,616,1
650921118442585,JD.com 京东,These ads ran without a disclaimer,616,1
113558805046270,Tanea Medeiros,These ads ran without a disclaimer,615,1
101538458966118,Duniakutulis,These ads ran without a disclaimer,615,1
100532532277098,"Fitri Yuli Riyanto, S.Pd.",These ads ran without a disclaimer,611,2
100696304767119,sungailareh,These ads ran without a disclaimer,609,1
100749412577414,Giraffes 3D,These ads ran without a disclaimer,607,1
107410921502607,Koperasi petambak bumi dipasena KPBD,These ads ran without a disclaimer,602,1
104343225451560,Du hành tuổi thơ,These ads ran without a disclaimer,596,1
648117975378589,Leather shop,These ads ran without a disclaimer,596,1
101228658275135,fassker.cover,These ads ran without a disclaimer,592,1
360266440828775,Allan Perera Giggle Charity Show,These ads ran without a disclaimer,592,4
109911843944455,Sariagri,These ads ran without a disclaimer,591,1
1827115090939614,Riezky Aprilia,These ads ran without a disclaimer,591,1
555723184909123,Магазин «Лейбштандарт»,These ads ran without a disclaimer,591,2
104564578761340,Feed The World,These ads ran without a disclaimer,588,1
114221310926619,HUAYU New Energy,These ads ran without a disclaimer,584,1
1655273271352430,Sun Direct Power,These ads ran without a disclaimer,583,3
1593605024275869,realestate.com.au Promoted Properties,These ads ran without a disclaimer,583,1
110271987435131,Asia Business Law Journal,These ads ran without a disclaimer,579,3
430258463820053,International School of Ministry with Pastor Chris,These ads ran without a disclaimer,575,1
380712502382003,Dr Charles Sinkala,These ads ran without a disclaimer,569,2
484567214958993,Minhaj University Lahore,These ads ran without a disclaimer,569,1
104457621168098,Aris mustain,These ads ran without a disclaimer,568,1
233826257775,Computerworld.hu,These ads ran without a disclaimer,565,13
102584354826700,Koko Cuan,These ads ran without a disclaimer,560,1
102714848993698,Omah Lentera,These ads ran without a disclaimer,559,1
109870145272198,D'sultan Property,These ads ran without a disclaimer,558,1
102364805183491,Hilshaw Group,These ads ran without a disclaimer,556,2
100119972767683,Aircraft Lover,These ads ran without a disclaimer,551,1
105618258917544,Military Power,These ads ran without a disclaimer,551,1
142511272468146,SOCIALIST,These ads ran without a disclaimer,549,2
108770215169075,Sherpa 셰르파,These ads ran without a disclaimer,548,1
110390560339376,Wijaya Kavling,These ads ran without a disclaimer,547,1
175257709184139,University of the Free State,These ads ran without a disclaimer,545,1
100912541413695,Más Impulso,These ads ran without a disclaimer,544,3
109664807308354,Kisah Inspiratif Hidup,These ads ran without a disclaimer,541,1
109310244256032,jayawibawadenpasar,These ads ran without a disclaimer,540,1
1827618900863902,DPC PDI Perjuangan Kab.Semarang,These ads ran without a disclaimer,539,2
100858052189298,OMRON Corporation,These ads ran without a disclaimer,539,4
105958935270880,Ignitation DNA Motivation,These ads ran without a disclaimer,538,4
101164221780497,James Rodríguez 19,These ads ran without a disclaimer,538,1
100668345273002,Wetalktrade UK,These ads ran without a disclaimer,538,1
100214671675089,Network for Religious and Traditional Peacemakers - Asia,These ads ran without a disclaimer,538,1
230236937414571,BKIPM Bandung,These ads ran without a disclaimer,532,2
109395225332926,Ofw Boss Mom,These ads ran without a disclaimer,530,1
105243254912528,PDEA RO XIII Butuan City,These ads ran without a disclaimer,530,3
109147460778711,Relawan Ijo Bersama TIM,These ads ran without a disclaimer,527,1
428153360987086,Rumah Cantik Pekanbaru,These ads ran without a disclaimer,527,1
179380704196329,Bimba mayor,These ads ran without a disclaimer,526,1
105039671446711,Funky Hippo,These ads ran without a disclaimer,525,3
109220701345714,Jogja Virtual Event,These ads ran without a disclaimer,525,1
101288685045642,Aditya-Wartono untuk Banjarbaru JUARA,These ads ran without a disclaimer,524,1
112006163621183,مكتب عبير الدهماني للمحاماه,These ads ran without a disclaimer,519,12
104997642028896,Vision Pharma,These ads ran without a disclaimer,517,1
159632827401559,Marstrom Composite,These ads ran without a disclaimer,515,3
107326911131738,Alexander,These ads ran without a disclaimer,507,1
113139452070430,Iguana Hostel,These ads ran without a disclaimer,506,1
106158000785217,113Signature,These ads ran without a disclaimer,502,1
107153430631780,partai.golkar,These ads ran without a disclaimer,500,1
298422763556297,The Great Aspirant Magazine,These ads ran without a disclaimer,498,1
1621221168148375,Festival Internacional de Poesía de Medellín,These ads ran without a disclaimer,494,4
103492878849503,andrigultom1404,These ads ran without a disclaimer,491,1
1207358156087989,Luzibo Community Projects,These ads ran without a disclaimer,489,2
422830838170534,Aqiqah Nurul Hayat Lamongan,These ads ran without a disclaimer,489,1
1725770907744175,Dr Naomi Skin,These ads ran without a disclaimer,485,1
104323665897417,txtdr.pemerintah,These ads ran without a disclaimer,485,1
1605453843036151,Ye Community,These ads ran without a disclaimer,485,1
1460129387606886,Ruhan Kapoor,These ads ran without a disclaimer,482,2
448203822022932,பிரதிலிபி - Pratilipi Tamil,These ads ran without a disclaimer,481,1
104363114683756,Donna Yuan,These ads ran without a disclaimer,480,1
106461798324046,Partai Umat Rokan Hulu,These ads ran without a disclaimer,479,1
106951918657498,DG Wander,These ads ran without a disclaimer,477,1
103763055102895,Việt Anh Groups,These ads ran without a disclaimer,477,4
102008375391015,跟著手寫來閱讀,These ads ran without a disclaimer,477,1
183674015156002,敦泰建設,These ads ran without a disclaimer,477,1
339955649716919,NewsSense,These ads ran without a disclaimer,475,2
101688272641129,salmazayed_11,These ads ran without a disclaimer,475,1
112230246837062,Aplikasi Super,These ads ran without a disclaimer,474,1
106943835253096,Diplomatic Youth International MUN,These ads ran without a disclaimer,474,1
104221429152271,Endi Cahyadi,These ads ran without a disclaimer,472,1
103915915236528,Kurtuluş Dayanışma Merkezi,These ads ran without a disclaimer,468,1
1400663350261446,Xiamen Airlines,These ads ran without a disclaimer,467,1
112322693730293,Soeryo Cahyono,These ads ran without a disclaimer,462,1
907426756068520,Dinámicamente,These ads ran without a disclaimer,457,1
126390749336149,Bali Document Service,These ads ran without a disclaimer,446,1
115114358138360,Nanjing Memorial,These ads ran without a disclaimer,446,1
103018869332378,BantuPage,These ads ran without a disclaimer,445,1
106802041266795,Trip Thunder,These ads ran without a disclaimer,445,7
102589594662993,Can you Spot IT?,These ads ran without a disclaimer,444,1
115887844780232,PUPUK PATEN,These ads ran without a disclaimer,442,1
100221715065286,Human Resources International Forum,These ads ran without a disclaimer,441,1
44383001500,HolyClothing,These ads ran without a disclaimer,440,2
107562341786061,Dov Stories,These ads ran without a disclaimer,440,2
733702236719347,TrueMoney Myanmar,These ads ran without a disclaimer,440,2
515881025140911,Parks Project,These ads ran without a disclaimer,440,1
