Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
105012451157797,Uniathena - Short Courses,These ads ran without a disclaimer,≤100,1
115602001493333,Z-50-pro,These ads ran without a disclaimer,≤100,3
105078391598594,To Be Or,These ads ran without a disclaimer,≤100,1
114507271987242,IVECA International Virtual Schooling,These ads ran without a disclaimer,≤100,1
707426536341553,Escuela Técnica Mexicana de Ballet Clásico,These ads ran without a disclaimer,≤100,1
101388509327100,Extra famous,These ads ran without a disclaimer,≤100,2
108597985421986,Rush02,These ads ran without a disclaimer,≤100,1
402374586906969,DKT WomanCare Global,These ads ran without a disclaimer,≤100,1
1896271950589310,Fish Costa Rica - FECOP,These ads ran without a disclaimer,≤100,1
101801896033176,Light1297_02,These ads ran without a disclaimer,≤100,4
111914598043726,"Инна Тлиашинова - Академия ""Мастер Разборов""",These ads ran without a disclaimer,≤100,1
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,≤100,9
102943332181244,InmigrarBien,These ads ran without a disclaimer,≤100,1
104458994617452,Claypots we are,These ads ran without a disclaimer,≤100,1
104799865791321,Clearlove002,These ads ran without a disclaimer,≤100,1
101352349135054,Vernon Bateman,These ads ran without a disclaimer,≤100,1
113151038384049,Wsp45,These ads ran without a disclaimer,≤100,1
105508145022144,Geeky Base,These ads ran without a disclaimer,≤100,1
128460617656602,eeDesignIt,These ads ran without a disclaimer,≤100,5
101189546033445,"Defensa Personal Mujeres, Jóvenes, y Niños Cursos Virtuales",These ads ran without a disclaimer,≤100,1
421402534584778,CAF - banco de desarrollo de América Latina,These ads ran without a disclaimer,≤100,2
131443777573895,The Celebritist,These ads ran without a disclaimer,≤100,1
1098660906939252,Flavia Palheiros,These ads ran without a disclaimer,≤100,1
1684724295099974,Trending Taiwan潮台灣,These ads ran without a disclaimer,≤100,1
100471966283125,Bonjour-12,These ads ran without a disclaimer,≤100,1
10606591490,TIME,These ads ran without a disclaimer,≤100,4
106068488158725,Graduatez - College Journey,These ads ran without a disclaimer,≤100,4
109762158400899,B Apps advertise,These ads ran without a disclaimer,≤100,2
221867851601531,Eurofans Radio,These ads ran without a disclaimer,≤100,1
100720542755056,_richokonkwo,These ads ran without a disclaimer,≤100,1
18017481462,Acton Institute,These ads ran without a disclaimer,≤100,1
2610140028997323,Uniathena,These ads ran without a disclaimer,≤100,1
110147970736948,quiveracesar,These ads ran without a disclaimer,≤100,1
105794328926903,Hypersonic Aircraft,These ads ran without a disclaimer,≤100,1
106917315589954,D Moda Importadora,These ads ran without a disclaimer,≤100,1
2281397285261127,PorciNews España,These ads ran without a disclaimer,≤100,2
102962195574342,Best App to have fun,These ads ran without a disclaimer,≤100,1
105972509425490,KADIST,These ads ran without a disclaimer,≤100,1
101340559578611,Euro Migrate SLR,These ads ran without a disclaimer,≤100,1
101485486059705,Fusion Shearing Crusher,These ads ran without a disclaimer,≤100,1
106717575693307,Yu-56,These ads ran without a disclaimer,≤100,1
109534787605542,Mohammed Al-Issa محمد العيسى,These ads ran without a disclaimer,≤100,1
107651968500684,samiabougalim,These ads ran without a disclaimer,≤100,1
103083211820527,Our Funny Little Site Family,These ads ran without a disclaimer,≤100,1
195138202091,Parentz Talk,These ads ran without a disclaimer,≤100,2
149528165079118,Municipalidad de Heredia,These ads ran without a disclaimer,≤100,1
632190073510776,Mucho Más Que Dos,These ads ran without a disclaimer,≤100,1
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100,9
106991422220338,Alexander Jesús Figueredo Izaguirre,These ads ran without a disclaimer,≤100,1
185139171667,Daymond John,These ads ran without a disclaimer,≤100,1
227061690777961,Televicentro HN,These ads ran without a disclaimer,≤100,1
112706021625653,Miguel Lemus Mentor,These ads ran without a disclaimer,≤100,1
109037265176294,Help Ukraine,These ads ran without a disclaimer,≤100,5
101908422753636,California005,These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
105712355804400,Wsp03,These ads ran without a disclaimer,≤100,2
104271585823427,Vmx1027-1,These ads ran without a disclaimer,≤100,1
109137762070347,Cinq-05,These ads ran without a disclaimer,≤100,1
111250988281642,The Sports Protagonist,These ads ran without a disclaimer,≤100,1
114950684872253,C301-27,These ads ran without a disclaimer,≤100,2
103871962669862,2023 VMX 30.,These ads ran without a disclaimer,≤100,1
116958541281094,Trois-05,These ads ran without a disclaimer,≤100,1
100966486285059,C301-18,These ads ran without a disclaimer,≤100,2
763097837185993,Instituto Reformado de São Paulo,These ads ran without a disclaimer,≤100,1
