Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
100383925773679,romandofficial_305,These ads ran without a disclaimer,26200,4
103104818092601,大分市議会議員 倉掛賢裕-くらかけまさひろ,大分市議会議員 倉掛まさひろ,26198,5
107543645456641,辻ともゆき後援会,辻ともゆき後援会,26108,6
361582137587658,ながおか桂子 後援会,永岡桂子後援会,26100,12
486394434773945,春日部市議会議員　栄ひろみ　サポーターズクラブ,栄ひろみサポーターズクラブ,26000,2
106041891656516,いけべ愛 都民ファーストの会 都政改革委員 中央区担当,都民ファーストの会 いけべ 愛　後援会,25988,6
101344008389133,Ict和歌山推進事業オンラインフォーラム,These ads ran without a disclaimer,25962,2
1570155893215409,恋愛・結婚のパーソナルトレーニング「parcy's」（パーシーズ）,These ads ran without a disclaimer,25950,2
106930975354770,リノベ不動産/team monolith,These ads ran without a disclaimer,25924,2
1792524970793058,百瀬智之後援会,百瀬智之後援会,25827,1
103881367849397,CIC Tokyo - 日本最大級のイノベーションセンター,CIC Japan合同会社,25816,2
875272589215751,増山としかず（ますやまとしかず）,These ads ran without a disclaimer,25753,11
79355523842,University of the People,These ads ran without a disclaimer,25745,6
287557551300719,TBS,These ads ran without a disclaimer,25711,1
111422264727762,山本のぼる応援団,昇 山本,25600,3
105278521671705,Winning_Field,These ads ran without a disclaimer,25499,1
426981831471929,仙台市議会議員　田村勝,田村勝,25483,17
739772962816091,キングソフト for Business,These ads ran without a disclaimer,25400,8
110917080708732,進  よしかず　後援会事務所,進 よしかず,25399,9
108228632202066,日本維新の会の「若松尚利」 秋田市の選挙,Naotoshi Wakamatsu,25387,4
205871526186908,ASJ 建築家との家づくり,These ads ran without a disclaimer,25372,10
175694192452557,週刊ダイヤモンド,These ads ran without a disclaimer,25310,24
606492183194007,北海道100年記念塔を守る会,These ads ran without a disclaimer,25305,5
740703556020471,津村啓介,These ads ran without a disclaimer,25304,3
614506482026834,井上健太郎,Kentaro Inoue,25293,13
107738508533978,市川雄一郎（gfs）,These ads ran without a disclaimer,25245,1
589089424437524,Tシャツプリント工場の丸昇,These ads ran without a disclaimer,25154,2
2186069374956872,Unchained,These ads ran without a disclaimer,25046,2
101632969222964,Select navi,These ads ran without a disclaimer,25023,1
469403579763755,新外交イニシアティブ,新外交イニシアティブ,25000,3
107638611868167,金沢の未来を心でつなぐ会,金沢の未来を心でつなぐ会,24996,1
180960805384729,花王（Kao Corporation）,These ads ran without a disclaimer,24978,3
103622605371890,おおつき くれは　立憲民主党　衆議院 北海道4区 候補予定者,おもの だいすけ,24922,4
102409752505032,Riverall楽天市場店,These ads ran without a disclaimer,24856,4
100370856335326,日本維新の会　原ひでと,原ひでとオフィシャルサイト,24844,8
112098654255748,Hiraokagakuen,These ads ran without a disclaimer,24830,8
100195132754355,AskuksA,These ads ran without a disclaimer,24795,1
103856238178048,衆議院議員総選挙.win！政治活動ポスター貼り・握手代行・戸別訪問のドブ板広報専門！,成田幹男,24770,5
107439498728694,謝花組 広報企画2022,These ads ran without a disclaimer,24716,1
1777397945909053,Hiệu sách tiếng nhật Janpan,These ads ran without a disclaimer,24692,1
105201232212464,むこう山じゅん,じゅんの会,24658,2
1818866938372048,ミセス・インターナショナル Mrs. International Japan Pageant,These ads ran without a disclaimer,24652,2
162397313925631,島根大学法文学部山陰研究センター,博英 寺田,24614,5
283372402104435,Autoliv,These ads ran without a disclaimer,24598,4
1588136257938919,自治体・公共Week,These ads ran without a disclaimer,24494,1
211650078863207,志師塾 先生業ビジネススクール,These ads ran without a disclaimer,24467,3
102730902130995,東方アルカディアレコード,These ads ran without a disclaimer,24378,4
2352865268335156,公益社団法人日本青年会議所　沖縄地区沖縄ブロック協議会,These ads ran without a disclaimer,24365,2
261354767320710,富士見市議会議員いせだ幸正（日本維新の会）,Yukimasa Iseda,24150,9
108777867722779,Sách hay tại Nhật- HARU shop,These ads ran without a disclaimer,24056,3
1795624840654147,Japan Residence,These ads ran without a disclaimer,24036,8
1467222293606141,識学,These ads ran without a disclaimer,24036,8
104671152009391,宮崎県第49回衆議院議員総選挙,Yusuke  Kozuru,24026,1
102924788231484,和歌山県新型コロナウイルス感染症対策本部,These ads ran without a disclaimer,24017,2
179102138795432,NPO法人POSSE,Makoto Iwahashi,24000,2
381477011908224,ジブラルタ生命保険株式会社,These ads ran without a disclaimer,24000,1
106616407805115,衆議院議員（岩手１区） しな たけし（階 猛）,Masanobu Kawamura,23997,3
333836016746932,ザ・ロイヤルダイナスティ,These ads ran without a disclaimer,23954,1
204393603433126,柿沢 未途（江東区・東京15区）,These ads ran without a disclaimer,23940,1
111398090663877,東京ミズマチ,These ads ran without a disclaimer,23938,1
188966851156104,ここはぴ ｂｙ ＣｏＣｏＲｏ,These ads ran without a disclaimer,23916,3
111211255108177,鮨五十六歩【恵比寿、会員制】,These ads ran without a disclaimer,23880,1
1109913519110708,山田まさのり＠総社市議会議員の活動報告,Masanori Yamada,23841,7
216311481960,Bill Gates,These ads ran without a disclaimer,23830,46
360481987876805,静岡県議会議員いたみ雅治,静岡県議会議員いたみ雅治,23830,4
279052452197672,Megapolis,These ads ran without a disclaimer,23773,6
102315155072022,きたきゅうアクション　（うらはま恵介）,Keisuke Urahama,23744,3
106392722232714,日本ワークス マーケティング事業部,These ads ran without a disclaimer,23741,1
194909893876128,radiko.jp,These ads ran without a disclaimer,23708,4
103855738444029,お金の悩み解決ドットコム,These ads ran without a disclaimer,23675,4
1284574014905677,亀岡　偉民（よしたみ）,Yoshitami Kameoka,23500,2
101240719544967,政経学修会,政経学修会,23421,4
130744490327021,相模原市議会議員 阿部よしひろ,阿部 善博,23364,5
411592302594789,北京週報日本語版,These ads ran without a disclaimer,23354,7
111162221891222,参政党 / 片桐きよみ（きよみん）,参政党 北海道連支部,23231,7
223173094753851,PR Station - 東京北区観光協会,These ads ran without a disclaimer,23179,1
560021691070532,センチュリーハウス,These ads ran without a disclaimer,23146,6
308542460025528,三重県選挙管理委員会,These ads ran without a disclaimer,23075,1
2466047546759669,せりざわ裕次郎　品川区議 自民党,せりざわ裕次郎【品川区議会議員 自民党】,23000,2
2026557164279325,アート建工,These ads ran without a disclaimer,22979,4
100373449455390,mirai_kyoiku,These ads ran without a disclaimer,22963,1
112065410287504,会計で経営をおもしろくする＠山中税理士事務所,These ads ran without a disclaimer,22947,2
315230861842835,ブックライブ,These ads ran without a disclaimer,22946,2
226712917367616,Hasu no hana,These ads ran without a disclaimer,22941,1
300652440424988,リノベ不動産×キャリアエステート,These ads ran without a disclaimer,22895,1
111223247863723,VITAS,These ads ran without a disclaimer,22857,4
1434913306774419,田中拓馬（takuma Tanaka),These ads ran without a disclaimer,22818,1
194381990635539,アイスリーデザイン　-　i3DESIGN,These ads ran without a disclaimer,22808,1
102676738978051,河村けんいち,These ads ran without a disclaimer,22777,1
299323750429452,埼玉で家探し アースシグナル,These ads ran without a disclaimer,22768,8
379131742205275,女性と子どものエンパワメント関西,女性と子どものエンパワメント関西,22766,3
100318855214283,御朱印帳 -NIPPOH-,These ads ran without a disclaimer,22704,2
125955480810504,はじめの一歩を踏み出そう Michael E. Gerber著,一般財団法人日本アントレプレナー学会,22672,3
110257577505693,表参道スパイス研究所,These ads ran without a disclaimer,22514,1
103014274506436,愉快痛快！魚ちゃん,These ads ran without a disclaimer,22364,4
1634247410212652,愛知維新の会,愛知維新の会,22314,3
101713391609676,Dr.E.,These ads ran without a disclaimer,22248,3
111856230661034,新卒採用向けダイレクトリクルーティング dodaキャンパス,These ads ran without a disclaimer,22246,5
237437849777684,佐賀県選挙管理委員会,These ads ran without a disclaimer,22228,3
209507335855140,経営者通信,These ads ran without a disclaimer,22226,3
253994424678864,FPの家 愛知,These ads ran without a disclaimer,22142,2
121255219270912,أفضل ألعاب الحرب العربية لعام 2022,These ads ran without a disclaimer,22026,7
106569600707608,Organic Pure Barley PH,These ads ran without a disclaimer,22023,3
100109628216473,あなたの調剤薬局,These ads ran without a disclaimer,21978,2
100400842496730,sg_gasumaru,These ads ran without a disclaimer,21977,1
122947007374156,小林あや後援会,小林あや後援会,21951,3
333878004224115,コミックシーモア AD,These ads ran without a disclaimer,21941,2
362536237192710,蓮舫（事務所）,蓮舫事務所,21920,2
113041951038240,もぅ手遅れなのか？選挙の落選前に絶対やるべき「どぶ板の政治活動」は、選挙ドットウィン！緊急相談窓口「03-6915-2310」,僕俺株式会社,21847,1
410962129058844,いわさきよしや活動報告,Yoshiya Iwasaki,21815,26
102392041165538,キリンの健康,These ads ran without a disclaimer,21792,3
256261837818574,早稲田大学エクステンションセンター　Waseda University  -  Extension Center,These ads ran without a disclaimer,21784,1
356283834392926,ShareWis Inc.,These ads ran without a disclaimer,21719,6
368314706587162,農林水産省 maff　,These ads ran without a disclaimer,21688,1
177209375657577,東京総合美容専門学校(公式ページ）,These ads ran without a disclaimer,21672,2
110714577863726,しごとの相談カフェiroha,These ads ran without a disclaimer,21635,1
110321377874970,志幸会,志幸会,21619,19
104398575229485,リノベ不動産　代々木公園駅前店,These ads ran without a disclaimer,21441,1
2196832217060019,扬州大学,These ads ran without a disclaimer,21423,2
102889275590126,Cybersecurity Girl,These ads ran without a disclaimer,21415,2
311260512593649,唐津市議会議員  原ゆういちろう,Yuichirou Hara,21357,12
526406654765188,Top War,These ads ran without a disclaimer,21355,4
359978091184973,AIQ株式会社,These ads ran without a disclaimer,21295,3
344414872859730,Quotes by Christie,These ads ran without a disclaimer,21242,5
102824648003277,Chery,These ads ran without a disclaimer,21180,2
845620825830146,Deel,These ads ran without a disclaimer,21085,24
402052193189194,Siemens,These ads ran without a disclaimer,21052,16
208074272867001,株式市場の投資分析,These ads ran without a disclaimer,21050,10
1695889637360770,Hempire,These ads ran without a disclaimer,21037,6
103806724905764,かん良二,Kotaro Nishihara,21000,1
110855691794268,大山かずのり（桜川市）,大山かずのり（桜川市）,20999,1
971377442967382,Botanical&Cafe Breed,These ads ran without a disclaimer,20936,1
261611271091252,ＮＨＫ学園 高等学校,These ads ran without a disclaimer,20829,8
230074105661229,Kuracy.com,Rei Murakami,20779,4
550592228409362,Brand Hong Kong,These ads ran without a disclaimer,20771,12
140053346132432,股票機密,These ads ran without a disclaimer,20743,9
