Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
101082574672027,Giáo Dục 4.0,These ads ran without a disclaimer,182551,1
103117749240144,Thẩm Mỹ Viện Thảo Xinh,These ads ran without a disclaimer,182345,1
104676962204196,Sách Trí Tuệ,These ads ran without a disclaimer,182242,5
110807735032563,Tin tức 24Giờ - News 24h,These ads ran without a disclaimer,182140,3
172702483414304,Sách Hay - Giá Rẻ,These ads ran without a disclaimer,182006,1
104976288572647,Hội Quán Số Học,These ads ran without a disclaimer,181887,1
137167086343872,Xứ Mệnh Phát Triển XKLD ÚC,These ads ran without a disclaimer,181322,1
1742440859350394,Savani Thanh Hóa,These ads ran without a disclaimer,181222,1
110625401705285,Sức Khỏe Sinh Sản,These ads ran without a disclaimer,180894,2
104849077978698,Di sản phương Đông,These ads ran without a disclaimer,180720,1
134070849786694,Hồng Hải Book,These ads ran without a disclaimer,180192,15
114988295850002,Hành Trang An Toàn,These ads ran without a disclaimer,180180,1
458445184575019,Vietravel Miền Bắc,These ads ran without a disclaimer,180021,2
1026892080801066,Si Bờm.,These ads ran without a disclaimer,180000,1
106049248941747,Đời Sống và Sức Khỏe Dạ Dày,These ads ran without a disclaimer,179983,2
113146298060225,Hiup - Kênh Phân Phối Chính Hãng Số 1,These ads ran without a disclaimer,179774,1
107403055247226,Bitu - Học Giao Tiếp Tiếng Anh,These ads ran without a disclaimer,179736,4
121255219270912,أفضل ألعاب الحرب العربية لعام 2022,These ads ran without a disclaimer,179666,7
111035411704301,Tin Tức 24Giờ,These ads ran without a disclaimer,178835,2
103171849362646,Kinh Tế Tài Chính,These ads ran without a disclaimer,178785,5
229681163742132,Việt Nam Của Tôi,These ads ran without a disclaimer,178780,2
1533122843659508,Tuyền Văn Hóa,These ads ran without a disclaimer,178706,1
103560545788949,KĐT Thương Mại Biển New Vegas - TP.Hà Tiên,These ads ran without a disclaimer,178334,1
106109588471573,NỘI BỘ CHUẨN XỐ,These ads ran without a disclaimer,178183,1
100868959430408,Ông Hoàng Gia Dụng - TP02,These ads ran without a disclaimer,178183,2
107328082145337,Cao Đắp Thảo Dược Bội Lan Đường,These ads ran without a disclaimer,178183,1
171827019523707,Bệnh viện FV,These ads ran without a disclaimer,177706,1
114241050015716,Vũ Thảo Mart Droppii,These ads ran without a disclaimer,177662,2
101323289461536,CIC Daily,These ads ran without a disclaimer,177418,2
109304075268152,Kem Face Cao Cấp,These ads ran without a disclaimer,177362,1
611794242669170,Học viên Pháp Luân Công tại Nha Trang,These ads ran without a disclaimer,177318,1
111418496986680,Đất Và Nhà Tây Ninh,These ads ran without a disclaimer,177141,1
104868521318772,God of World,These ads ran without a disclaimer,177044,1
101837288924546,Muslimi,These ads ran without a disclaimer,176977,50
119783181126544,Phòng Khám Chuyên Khoa Gan HN - Viện Nghiên Cứu & Điều Trị Gan Chuyên Sâu,These ads ran without a disclaimer,176974,7
125874463759285,Tony Robbins - Life & Wealth Mastery,These ads ran without a disclaimer,176687,2
114586416955827,TIỆM SÁCH DOANH NHÂN,These ads ran without a disclaimer,176521,1
108269057574237,Bitu - English Speaking App,These ads ran without a disclaimer,175175,9
107772552023164,Trung Tâm Cộng Đồng Sức Khoẻ Việt - Ts.Bs Hồ Bá Do,These ads ran without a disclaimer,175047,1
131088897565627,Poggenpohl Vietnam,These ads ran without a disclaimer,174435,1
111973577756928,Người Long An,These ads ran without a disclaimer,174434,4
1166922986801385,Nha khoa Parkway,These ads ran without a disclaimer,174410,1
103870899435719,Lương Y Phạm Văn Thanh _ Chữa Dứt Điểm bệnh Dạ Dày Đại Tràng,These ads ran without a disclaimer,174364,1
537849429715152,SAGO MEDIA,These ads ran without a disclaimer,173633,2
102425317771985,Mỹ Phẩm Đông Anh Chính Hãng - Giám Đốc KV Cần Thơ,These ads ran without a disclaimer,173578,1
140494908188270,Tài Chính Thông Minh 5.0,These ads ran without a disclaimer,173306,1
104846659059147,Phạm Nhật Long,These ads ran without a disclaimer,172837,1
122099915354006945,Truyền Thông ATK MEDIA,These ads ran without a disclaimer,172640,1
100272378772536,Shophouse - Mini Hotel Trung Tâm Thị Xã SaPa,These ads ran without a disclaimer,172534,1
110195185339033,Đọc Sách Mỗi Ngày,These ads ran without a disclaimer,172501,1
111557465325306,Sữa Hạt Trí Não ThomiSure Chính Hãng - Thương Hiệu Số 1 Việt Nam,These ads ran without a disclaimer,172421,1
117557672108942,Công Ty Luật HTC Việt Nam - Hỗ Trợ Thu Hồi Treo Online,These ads ran without a disclaimer,171334,1
103862775826176,Tuyển Đánh Văn Bản Online,These ads ran without a disclaimer,171039,2
102548632475382,NHÀ ĐẸP Dĩ An - Biên Hòa,These ads ran without a disclaimer,170490,2
349407298253684,Lương Y Việt - Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,169835,1
621083371323466,인민망,These ads ran without a disclaimer,169273,2
123564927387386,Piano mở rộng toàn quốc 2024 - Festival Piano Talents 2024,These ads ran without a disclaimer,169099,2
139655565891180,Phạm Giang - Bằng Cấp Chứng Chỉ Giá Rẻ 1,These ads ran without a disclaimer,168971,4
109110385574706,Trung Tâm Thẩm Mỹ Như Ý - Trảng Bàng,These ads ran without a disclaimer,168601,3
118093577824977,Phó Giám Đốc Cao Quốc Hưng,These ads ran without a disclaimer,168305,2
849116628603308,Học viện Kinh doanh & Tài chính BizUni,These ads ran without a disclaimer,168251,1
144914685363041,Đại Học Từ Xa TMU,These ads ran without a disclaimer,168215,1
100104338680711,Dung thùy chuyên sỉ lẻ tuban tóc giả cho bé,These ads ran without a disclaimer,168186,2
102362479322153,Gakken STEAM Program - STEAM Nhật Bản,These ads ran without a disclaimer,168034,1
113610375042750,GĐ MP  Linh Hương - Dương Hồng,These ads ran without a disclaimer,167640,5
101203429485426,Panstar Cruise,These ads ran without a disclaimer,167530,1
92080024705,Stanford Health Care,These ads ran without a disclaimer,167491,1
1026489764036706,Gold Shop,These ads ran without a disclaimer,167446,1
366288496557121,GENK STF - Giải Pháp Toàn Diện Cho Bệnh Nhân Ung Bướu,These ads ran without a disclaimer,167331,1
132944073231057,Grandsure Gold - Sữa non xương khớp số 1 tại Hoa Kỳ,These ads ran without a disclaimer,167253,1
882153921961655,Xuất Khẩu Lao Động - VNC,These ads ran without a disclaimer,167236,2
346205891912381,Biệt Thự Hạng Sang Mặt Biển Nha Trang,These ads ran without a disclaimer,167161,1
113963433643772,VinBigdata,These ads ran without a disclaimer,166829,1
111397111659684,Lương Ngọc Hiếu,These ads ran without a disclaimer,166453,1
122094598478009937,Phim Siêu Hay,These ads ran without a disclaimer,166389,1
102740689468669,Xuất Khẩu Lao Động Nhật Bản - Bộ LĐTB và XH,These ads ran without a disclaimer,166115,2
167418850480029,Aki Nguyễn- “Kỉ luật mềm của trái tim”,These ads ran without a disclaimer,165754,1
160034987191713,Nhà Sách Phương Đông,These ads ran without a disclaimer,165529,10
109866307105532,Huỳnh Thị Mỹ Tiên,These ads ran without a disclaimer,165299,2
119648717725916,JOCO - Fashion Taiwan,These ads ran without a disclaimer,165005,5
106956562155345,Đầu Tư Thông Minh 6.0,These ads ran without a disclaimer,164577,1
100204239495223,Na & Nu,These ads ran without a disclaimer,164315,1
160099981298137,Bossi.vn - Quà tặng Văn phòng cao cấp,These ads ran without a disclaimer,164096,5
112156568521067,Du Học Nghề Châu Âu,These ads ran without a disclaimer,163727,1
34440108608,Net Impact,These ads ran without a disclaimer,163438,21
672759139574707,Pang Mỹ Nguyên,These ads ran without a disclaimer,162920,2
173609232508570,DH Wach,These ads ran without a disclaimer,162866,6
115282545010627,Đầu Tư Tài Chính Tại Gia 2024,These ads ran without a disclaimer,162183,1
101175699278480,Tủ Sách Cổ - Ngõ 2,These ads ran without a disclaimer,162108,2
105654265485222,Chữa Sùi Mào Gà - Đa Khoa Y Học Quốc Tế,These ads ran without a disclaimer,162087,1
111832485261121,Son Le,These ads ran without a disclaimer,161956,1
209064282283493,Võ Thị Bé Năm,These ads ran without a disclaimer,160880,1
181736199307365,THPT Nguyễn Tất Thành,These ads ran without a disclaimer,160528,1
167559359767780,TẬP ĐOÀN BEYON,These ads ran without a disclaimer,160500,1
103138402341628,Nhật Minh Luxury88,These ads ran without a disclaimer,160004,2
104115868807242,Bia Hơi Hà Nội,These ads ran without a disclaimer,159883,3
104771807885899,Ngoại Ngữ SBS,These ads ran without a disclaimer,159790,1
611419282354897,Nén Danang Restaurant,These ads ran without a disclaimer,159412,1
175889425769412,BAR-TEK Motorsport,These ads ran without a disclaimer,159220,2
103249602739184,VP Bảo Việt Nhân thọ Thị xã Kỳ Anh,These ads ran without a disclaimer,158427,1
355591391291113,Dolphin Tour Việt Nam,These ads ran without a disclaimer,158130,1
1350343714991749,Băng Như Kids,These ads ran without a disclaimer,158117,2
160757487118054,Cai1 shop,These ads ran without a disclaimer,158073,8
107348150880969,Xuất Khẩu Lao động Nhật Bản Nợ Phí 2022,These ads ran without a disclaimer,157818,1
111466724892777,Tập Đoàn IMS - Xuất Khẩu Lao Động Úc 1,These ads ran without a disclaimer,157742,3
108752951797885,Bún Đậu Vàng - Gò Công,These ads ran without a disclaimer,157726,1
102108192702007,Sự Kiện Cộng Đồng Liên Quân Mobile,These ads ran without a disclaimer,157349,1
1304903602919611,Bách Khoa Toàn Thư,These ads ran without a disclaimer,157223,3
107160854836820,Cafe Gốm,These ads ran without a disclaimer,156428,1
1854913491492670,Beatvn,These ads ran without a disclaimer,156291,2
406594439399968,Otofun,These ads ran without a disclaimer,156070,2
121158977580140,Duyên Nghìn Tỷ,These ads ran without a disclaimer,156020,1
172977130322459,Dịch giả Trần Thị Thanh Liêm - Đào tạo biên phiên dịch tiếng Trung,These ads ran without a disclaimer,156020,1
301241049886023,Grobest Việt Nam,These ads ran without a disclaimer,154826,1
101287722902486,Tủ Sách Vàng cùng con khôn lớn,These ads ran without a disclaimer,154819,1
100714542811977,Khóa Học Kinh Doanh & Khởi Nghiệp,These ads ran without a disclaimer,154682,1
106447381780825,Hợp Tác Phát Triển Kinh Tế Mới Cùng Chúng Tôi,These ads ran without a disclaimer,154553,4
129995920207924,Dịch Vụ Anh Ngữ - Thanh Toán Khi Nhận Chứng Chỉ,These ads ran without a disclaimer,154197,4
111509705027865,Tin BĐS Phan Thiết 24h,These ads ran without a disclaimer,153893,1
101821782633568,Tin Nóng 24Giờ,These ads ran without a disclaimer,153262,2
2547423648603867,Energy Tracker Asia,These ads ran without a disclaimer,153213,22
100359985961919,banana.anh.15,These ads ran without a disclaimer,153025,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,152728,2
251654035021399,Du Học Hàn Quốc Hoa Ly,These ads ran without a disclaimer,152728,1
101801606032210,Facevay_vn_huli_0919_1,These ads ran without a disclaimer,152728,2
106613419123231,BEAT HẠ LONG,These ads ran without a disclaimer,152728,2
109187922251166,Hoàng Hải Huy,These ads ran without a disclaimer,152639,2
198061443388359,Trung Tâm Điều Trị Xương Khớp - Phạm Hòa Lan,These ads ran without a disclaimer,151804,1
104904076311021,Klever Fruit,These ads ran without a disclaimer,151632,1
2146967255569384,Hoa Sen Vàng Travel,These ads ran without a disclaimer,151617,1
103355402674135,Giảm Mỡ Chuẩn Y Khoa - Kiến Tạo Vóc Dáng Hoàn Mỹ,These ads ran without a disclaimer,151594,3
104584085387133,Viện Thẩm Mỹ BB KOREA,These ads ran without a disclaimer,151524,1
104662302409098,Số Trường Quay 01,These ads ran without a disclaimer,150888,1
102068506055019,Trạm sách cuối phố,These ads ran without a disclaimer,150865,1
111465047191590,Dịch Vụ Cho Thuê Áo Dài & Nhân Sự Bưng Quả C.U.I Wedding,These ads ran without a disclaimer,150000,1
629590384335715,Công ty TNHH Sunway vina,These ads ran without a disclaimer,150000,1
103441845413131,F- Nhân lực insurance,These ads ran without a disclaimer,150000,1
111485651754640,Nân Nân,These ads ran without a disclaimer,149998,1
222127344325929,Phạm Văn Thanh - Chữa Dứt Điểm Dạ Dày . Đại Tràng Xương Khớp,These ads ran without a disclaimer,149948,2
112741271615679,BH2 SPORT - Siêu thị thể thao,These ads ran without a disclaimer,149877,2
107191531205762,Rich Nguyen Academy,These ads ran without a disclaimer,149775,2
111682491779771,Kinh Tế Thông Minh 2023,These ads ran without a disclaimer,149694,1
201687056371700,Nhật Bản Xin Chào,These ads ran without a disclaimer,149602,2
101433644865497,Góc nhìn Pháp lý Xây dựng,These ads ran without a disclaimer,149427,1
109495448911637,Face-A,These ads ran without a disclaimer,148655,1
102138199277981,Nhà Thuốc Tiểu Đường. 0834379516 - Phạm Văn Thanh,These ads ran without a disclaimer,148635,2
101080405161420,Thẩm Mỹ Viện Quốc Tế Hedy,These ads ran without a disclaimer,148407,1
105620968974505,Sữa Tảo Tăng Cân Spirulina Chính Hãng,These ads ran without a disclaimer,148116,2
108804548657436,PK AUDIO,These ads ran without a disclaimer,147907,2
101756836065129,Bất Động Sản Khu Tây,These ads ran without a disclaimer,147870,1
340626764045253,Bamboo - Eco Friendly,These ads ran without a disclaimer,147634,1
106106552155898,Phạm Văn Thanh Việc Tử Tế -Tấm Lòng Người Việt,These ads ran without a disclaimer,147619,1
121558907580347,Tùng Thanh Nguyễn,These ads ran without a disclaimer,146748,1
111657357765777,Cơm Sườn bình dân,These ads ran without a disclaimer,146643,5
2170830526488700,Linh Chang Order,These ads ran without a disclaimer,146463,1
1029472153772611,Đường Sách TPHCM,These ads ran without a disclaimer,146159,1
108570324189693,Phạm Nhật Dương,These ads ran without a disclaimer,146158,3
208685479508187,U-Report,These ads ran without a disclaimer,146098,6
118091371584953,An Cường,These ads ran without a disclaimer,145645,1
1403725043191074,Cổng Thông Tin Tuyển Sinh Melbourne Polytechnic Việt Nam,These ads ran without a disclaimer,145166,1
100470939551797,Khu Đô Thị Minh Tân - Vĩnh Lộc,These ads ran without a disclaimer,144845,1
101657654885243,Nhà đất giá rẻ nha trang,These ads ran without a disclaimer,144700,2
117399794624246,Đầu Tư Thông Minh,These ads ran without a disclaimer,144593,4
168347279940535,Trạm Đọc Sách Phương Thảo,These ads ran without a disclaimer,144582,1
105523438989978,Thẩm Mỹ Viện Thảo Xinh,These ads ran without a disclaimer,144316,1
106551091787801,Hợp tác phát triển Âu - Á,These ads ran without a disclaimer,144309,1
102256935001837,Phạm Văn Thanh - Lương Y Nhân Dân,These ads ran without a disclaimer,144072,1
0,Marketplace Seller 2935822416,These ads ran without a disclaimer,143998,2
1979904358966231,VietinBank - Mở - Nâng Thẻ Tín Dụng,These ads ran without a disclaimer,143870,1
1678939862140504,CSKH Khánh Ngân Hỗ Trợ Cấp Vốn Khởi Nghiệp 056,These ads ran without a disclaimer,143818,1
