Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
104421318254304,Happy Turtle,These ads ran without a disclaimer,≤100,5
103785709013718,Stellenbosch Staan Op,These ads ran without a disclaimer,≤100,1
106093155231631,GoatCrew,These ads ran without a disclaimer,≤100,6
201175613228571,George Herald,These ads ran without a disclaimer,≤100,1
149290745229517,Online Hate Task Force,These ads ran without a disclaimer,≤100,22
333644780443748,Simone Ann Art,These ads ran without a disclaimer,≤100,1
0,Instagram User 9228646518,These ads ran without a disclaimer,≤100,1
116347314789822,Mamazaya,These ads ran without a disclaimer,≤100,1
117571764991545,Retail Capital,These ads ran without a disclaimer,≤100,3
104205691840664,Advance Level Coaching Institute,These ads ran without a disclaimer,≤100,1
337719597523,Mambaonline.com,These ads ran without a disclaimer,≤100,1
102199481857500,Circular Economy Alliance,These ads ran without a disclaimer,≤100,7
105029532188360,jane_4_sa,These ads ran without a disclaimer,≤100,1
128551193996629,Dr Dean Allen - Author Speaker Historian,These ads ran without a disclaimer,≤100,1
100131906244648,Tshireletso Action4SA,These ads ran without a disclaimer,≤100,1
1563230160440766,Take A Part Now,These ads ran without a disclaimer,≤100,2
106528855197213,Yes Please,These ads ran without a disclaimer,≤100,4
101238339395873,Eve De Jong,These ads ran without a disclaimer,≤100,1
396575854103337,Revived Music Ministry,These ads ran without a disclaimer,≤100,1
225926947426660,The North Coast Courier,These ads ran without a disclaimer,≤100,1
1007699325907616,Hope SA Foundation,These ads ran without a disclaimer,≤100,2
1579017728857865,TEX Butchery,These ads ran without a disclaimer,≤100,1
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,≤100,5
195101650355221,Spiritual Healer,These ads ran without a disclaimer,≤100,1
124109327256894,Dra. Ângela Pistão,These ads ran without a disclaimer,≤100,1
79533673448,Shan Thumbran,These ads ran without a disclaimer,≤100,2
102846954406635,EverGreen Capsules,These ads ran without a disclaimer,≤100,1
750731415621118,Remote Sensing MDPI,These ads ran without a disclaimer,≤100,3
103329418960692,Energies MDPI,These ads ran without a disclaimer,≤100,5
103213222659486,HEAL the Wounds Ministries,These ads ran without a disclaimer,≤100,1
102917208357350,artoftjm,These ads ran without a disclaimer,≤100,1
118037919605906,Entrepreneur 2020,These ads ran without a disclaimer,≤100,2
1026960197418207,LEjiT Lekker Restaurant,These ads ran without a disclaimer,≤100,1
1015991705129378,Brandbase Branding,These ads ran without a disclaimer,≤100,1
104433951731326,jewlsandjules,These ads ran without a disclaimer,≤100,1
101899262609792,Nutketing,These ads ran without a disclaimer,≤100,1
113800037972992,Przyjaciele dla Ukrainy- Friends for Ukraine - Друзі для України,These ads ran without a disclaimer,≤100,1
107373524550859,Business News,These ads ran without a disclaimer,≤100,1
271079456081925,SallysWheels,These ads ran without a disclaimer,≤100,1
392173204605373,LensTraveller,These ads ran without a disclaimer,≤100,1
104268755381890,1652media,These ads ran without a disclaimer,≤100,1
157659114104991,ContentCoby,These ads ran without a disclaimer,≤100,1
101220519492,Good News from Finland,These ads ran without a disclaimer,≤100,4
110073184197491,keepingupwith_theschmalzis,These ads ran without a disclaimer,≤100,1
110842757401179,Immigrant Invest,These ads ran without a disclaimer,≤100,6
203857292983532,AviationCV.com,These ads ran without a disclaimer,≤100,8
109375082451665,SciDev.Net,These ads ran without a disclaimer,≤100,2
73089328843,Lééf Tydskrif,These ads ran without a disclaimer,≤100,2
614043825349133,Pilgram Group,These ads ran without a disclaimer,≤100,4
122100375110013274,Bangla Voice South Africa,These ads ran without a disclaimer,≤100,2
113893111338138,minister_of_ger30,These ads ran without a disclaimer,≤100,3
1608523469383732,The Other Foundation,These ads ran without a disclaimer,≤100,1
249382711785018,Morukuru Family Madikwe,These ads ran without a disclaimer,≤100,2
561401207312234,StartUs,These ads ran without a disclaimer,≤100,1
428157337550611,ICMM,These ads ran without a disclaimer,≤100,12
186064104583580,SA DESIGNERS,These ads ran without a disclaimer,≤100,1
107806974917441,Let's help KZN,These ads ran without a disclaimer,≤100,1
492602880810729,David Garcia,These ads ran without a disclaimer,≤100,3
777036609100917,Calisto's Peri-Peri,These ads ran without a disclaimer,≤100,4
101869815953512,Baba kalumo,These ads ran without a disclaimer,≤100,1
105459088223584,TalkingPots Moot,These ads ran without a disclaimer,≤100,1
170145706342922,Trojan Security,These ads ran without a disclaimer,≤100,1
342824882593895,Curves Ninapark,These ads ran without a disclaimer,≤100,3
221897700441,ASSEGAI,These ads ran without a disclaimer,≤100,1
176337595733443,RONY,These ads ran without a disclaimer,≤100,8
288345971276630,Susan Hyatt,These ads ran without a disclaimer,≤100,1
101524662679764,Siya Seme,These ads ran without a disclaimer,≤100,1
1898493447057419,The Javett Art Centre at UP,These ads ran without a disclaimer,≤100,1
295342903925145,Big Debate South Africa,These ads ran without a disclaimer,≤100,1
103960591568992,Rich Patrol,These ads ran without a disclaimer,≤100,15
459295697876099,Furry Boss,These ads ran without a disclaimer,≤100,1
103117048632121,SA Market,These ads ran without a disclaimer,≤100,3
533132983367044,Capital Placement,These ads ran without a disclaimer,≤100,1
285184488004713,Today Opportunity,These ads ran without a disclaimer,≤100,2
333932807038441,Amazing South Africa,These ads ran without a disclaimer,≤100,1
175158559025224,Chatbot App,These ads ran without a disclaimer,≤100,1
1908972912520485,Lesotho Association of Engineers,These ads ran without a disclaimer,≤100,1
153660100664,British Council,These ads ran without a disclaimer,≤100,2
165476513965,Royal Society Publishing,These ads ran without a disclaimer,≤100,7
208685479508187,U-Report,These ads ran without a disclaimer,≤100,15
104111922031923,Dear listener,These ads ran without a disclaimer,≤100,2
314409392357091,Minister Harry,These ads ran without a disclaimer,≤100,2
107733904694939,Newcastle Mining Machine Operators Training Centre,These ads ran without a disclaimer,≤100,1
389831551149929,AMN Healthcare International,These ads ran without a disclaimer,≤100,1
114319561948157,PCRF - Palestine Children's Relief Fund,These ads ran without a disclaimer,≤100,1
258357757657262,Thermo Fisher Scientific,These ads ran without a disclaimer,≤100,1
102502621977163,UAE Africa Connect,These ads ran without a disclaimer,≤100,5
746693885520338,Well Red Magazine & Co,These ads ran without a disclaimer,≤100,1
122101298252007747,US.ADS,These ads ran without a disclaimer,≤100,1
137999536277468,ontbytSAKE,These ads ran without a disclaimer,≤100,2
105588591671701,Mind Body Pain Specialists,These ads ran without a disclaimer,≤100,1
2128180483906640,Overland Hyper Standerton,These ads ran without a disclaimer,≤100,1
105729492253740,earthcast_,These ads ran without a disclaimer,≤100,2
100491862225192,Shut Up The Prejudice 2.0,These ads ran without a disclaimer,≤100,1
104737415452901,Gopro Offical,These ads ran without a disclaimer,≤100,2
187431497790199,Top News SA,These ads ran without a disclaimer,≤100,1
108645660810152,j.g.horse,These ads ran without a disclaimer,≤100,1
462680307174451,Lightborn,These ads ran without a disclaimer,≤100,8
101310462502550,MMarket,These ads ran without a disclaimer,≤100,1
104195728373091,nikkadragon,These ads ran without a disclaimer,≤100,1
103659628590131,BÜŞRA,These ads ran without a disclaimer,≤100,1
101385892396109,ovrest,These ads ran without a disclaimer,≤100,1
578060418955420,Artizan Made,These ads ran without a disclaimer,≤100,1
111129225056408,PlayTrivians,These ads ran without a disclaimer,≤100,2
47393489592,Jew in the City,These ads ran without a disclaimer,≤100,1
23497828950,National Geographic,These ads ran without a disclaimer,≤100,1
104436558346165,Free Speakin,These ads ran without a disclaimer,≤100,2
324239027616329,Spectrium Graduate School of Business,These ads ran without a disclaimer,≤100,1
114025938452734,FactFusion,These ads ran without a disclaimer,≤100,4
119167918117814,Kerry Hart,These ads ran without a disclaimer,≤100,1
330830077537611,Andre Temidis Branch Real Estate Group,These ads ran without a disclaimer,≤100,1
0,Instagram User 6771014986,These ads ran without a disclaimer,≤100,1
292907060825197,Lucidious,These ads ran without a disclaimer,≤100,2
107748174889193,feliscyoleogane,These ads ran without a disclaimer,≤100,1
107646377819648,Prophetess Iyabo Sanya,These ads ran without a disclaimer,≤100,1
108083032140324,Melanin Particles,These ads ran without a disclaimer,≤100,1
32408604530,United Methodist News,These ads ran without a disclaimer,≤100,1
108055784899419,Kairos Futura,These ads ran without a disclaimer,≤100,1
111535481768708,Jason Behrens,These ads ran without a disclaimer,≤100,4
351750911920719,100 Million,These ads ran without a disclaimer,≤100,3
1171140439609583,Desenhos Artísticos - Augusto,These ads ran without a disclaimer,≤100,1
117145531471206,BridesBlush,These ads ran without a disclaimer,≤100,1
108012784979216,rruz_design,These ads ran without a disclaimer,≤100,2
106893155351604,jennyporrata,These ads ran without a disclaimer,≤100,1
101971649108245,SOFARSOLAR,These ads ran without a disclaimer,≤100,1
0,Instagram User 7279970557,These ads ran without a disclaimer,≤100,1
109498837207940,Brbpanicattackapparel,These ads ran without a disclaimer,≤100,1
0,Instagram User 7264814361,These ads ran without a disclaimer,≤100,6
483396575146184,Robin Twaddle & Associates,These ads ran without a disclaimer,≤100,1
19356432310,California Academy of Sciences,These ads ran without a disclaimer,≤100,1
102962195574342,Best App to have fun,These ads ran without a disclaimer,≤100,1
102211891683343,DA Ward 20 Mogale,These ads ran without a disclaimer,≤100,1
107884330697313,Chris O'neill,These ads ran without a disclaimer,≤100,1
100379049649433,Cool Bits Daily,These ads ran without a disclaimer,≤100,8
594487717340339,DA Branch - Ward 23,These ads ran without a disclaimer,≤100,1
105816535947267,lavisha__r,These ads ran without a disclaimer,≤100,2
243442319064445,Ashoka Nordic,These ads ran without a disclaimer,≤100,3
107246425099811,hsiafrica,These ads ran without a disclaimer,≤100,1
394441780602977,Rhodes Cottage Museum,These ads ran without a disclaimer,≤100,1
107525848662953,Rose Jackson,These ads ran without a disclaimer,≤100,2
266744843422391,Zoetis,These ads ran without a disclaimer,≤100,1
101933768938796,Autos101 Content,These ads ran without a disclaimer,≤100,2
936419253051840,NORTH WEST Provincial Government,These ads ran without a disclaimer,≤100,1
597859916903978,Nomad Africa Magazine,These ads ran without a disclaimer,≤100,1
691306584354816,Ummet Vakfi English,These ads ran without a disclaimer,≤100,2
123572367496203,Mɪᴄʜᴇʟʟᴇ Rᴏᴅʀɪɢᴜᴇᴢ Fans,These ads ran without a disclaimer,≤100,1
106684228815847,Africa's Green Economy Summit,These ads ran without a disclaimer,≤100,3
378649042147492,Radio Islam International,These ads ran without a disclaimer,≤100,3
103228928718364,elda_one_brush,These ads ran without a disclaimer,≤100,2
109323854829811,Minute VPN Android,These ads ran without a disclaimer,≤100,1
110688231108686,Jonathan Ralph,These ads ran without a disclaimer,≤100,3
566951100002495,Gigi Lamayne,These ads ran without a disclaimer,≤100,1
206153222398,At Boshoff,These ads ran without a disclaimer,≤100,1
2262957027289120,Expose Tobacco,These ads ran without a disclaimer,≤100,1
290420461092357,FBS Analytics,These ads ran without a disclaimer,≤100,3
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100,4
250346954988028,Gina Mthembu Attorneys,These ads ran without a disclaimer,≤100,1
101489936134366,NovelOasis,These ads ran without a disclaimer,≤100,12
235625150703753,Decentralized Intelligence Alliance,These ads ran without a disclaimer,≤100,2
1678740415689262,Otter Estates,These ads ran without a disclaimer,≤100,2
181477995294794,SYSPRO Global,These ads ran without a disclaimer,≤100,5
106344660705489,Ntethe Music Records,These ads ran without a disclaimer,≤100,1
104593458269168,Your Daily Fun Break,These ads ran without a disclaimer,≤100,16
107626968384952,"Imana Borena, Inc",These ads ran without a disclaimer,≤100,1
581475018952196,GOOD,These ads ran without a disclaimer,≤100,2
100734838205895,Audrey Tcherkoff,These ads ran without a disclaimer,≤100,1
116914599859169,saintloungecpt,These ads ran without a disclaimer,≤100,1
104844305424507,bravefxacademy,These ads ran without a disclaimer,≤100,2
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,34
5647744585,PETA (People for the Ethical Treatment of Animals),These ads ran without a disclaimer,≤100,1
111707508503126,Deej Ya Mang,These ads ran without a disclaimer,≤100,1
107244790724274,The Social Justice Worrier,These ads ran without a disclaimer,≤100,1
104069709032034,Sportzspace - Stories,These ads ran without a disclaimer,≤100,8
904926756262419,FarmBot,These ads ran without a disclaimer,≤100,6
283425012244083,Jac de Villiers,These ads ran without a disclaimer,≤100,1
339976643050007,Gold Fields Limited,These ads ran without a disclaimer,≤100,11
