Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
252353085687918,Rozdílové smlouvy,These ads ran without a disclaimer,3500,1
2692083230805240,Ivana Kerlesová,These ads ran without a disclaimer,3500,5
1445448092361295,Jaroslav Klaška,Pavel Krček,3500,1
440782776395359,Hradišťáci,Hradišťáci,3500,7
102335125456707,TV SKLAD,TV SKLAD,3500,7
2077179225867461,Změna 2018 Žďár nad Sázavou,Havlik Jan,3500,27
1717379755227552,Platforma pro udržitelný rozvoj a etiku,Platforma pro udržitelný rozvoj a etiku,3500,5
496495500757521,Fridays For Future Česká republika,These ads ran without a disclaimer,3500,2
239676286195162,Petr Malach,Petr Malach,3500,4
421423394666782,Aleš Dufek,Aleš Dufek,3500,8
529860597947361,Zrušme soukromé exekutory,Budoucnost,3500,4
320409158422708,Občané Prahy 1,"Občané Prahy 1, z.s.",3500,3
158630541488126,"Hnutí ""Náš Jirkov""",Josef Dušek,3500,17
2724697507604207,Petr Kratochvíl - radní města Brna pro dopravu,Petr Kratochvíl - radní města Brna pro dopravu,3499,4
332624467407893,STAN Ostrava - Poruba,STAN Ostrava-Poruba,3499,7
491085587663987,Fair & Bio pražírna,Markova Lucie,3495,4
107036735305171,"Společně pro Dolní Břežany, Lhotu, Zálepy, Jarov",ODS Praha Západ,3488,10
281151012433101,Koraba.cz,Ondřej Koraba,3484,17
550267228392609,Festival TANEC PRAHA,These ads ran without a disclaimer,3482,4
1825012987566858,Rozumní - Žijme dobře v Albrechticích,TODO Marketing s.r.o.,3480,13
222915468418758,Tomáš Matýsek,Tomáš Matýsek,3476,10
101708935621419,Jakub Višňák,Jakub Višňák,3472,43
197090889461,KAN,KAN,3470,10
106406245216313,Piráti Mikulov,Česká pirátská strana,3461,4
1015680428580342,Starostové a nezávislí • STAN Praha 3,These ads ran without a disclaimer,3460,12
105224155470312,VIZE 2022,vize,3459,8
104738058969378,marina_marinin,These ads ran without a disclaimer,3454,6
108305517466837,Tomáš Hradil - starosta města Krnova,"Krnovští patrioti, z.s.",3453,44
104994617791094,Petr Hrubiško - SPD,Petr Hrubiško,3452,18
1704229819894849,Petr Kořenek,ČSSD,3450,4
652477438231260,Český národní panel,These ads ran without a disclaimer,3450,1
2102164976773705,Piráti Chrast,Česká pirátská strana,3448,12
1034382646741170,Mansoor Maitah do Senátu,These ads ran without a disclaimer,3446,3
100326698922050,Evelína Hettnerová Terapeut,Evelína Hettnerová,3446,8
383680598764810,Lepší Nové Město,Česká strana sociálně demokratická,3446,10
38492561701,AutoMat,These ads ran without a disclaimer,3445,13
259473867506744,News 1,These ads ran without a disclaimer,3443,3
671658553191652,KDU-ČSL Kuřim,Jelinek Karel,3437,9
273367223021327,Veronika Vrecionová,These ads ran without a disclaimer,3431,6
101051231364600,Miroslav Zborovský - poslanec za JMK,Žijeme reklamou,3424,12
1571432816412854,Ministerstvo pro místní rozvoj,These ads ran without a disclaimer,3421,7
491511080861389,BONTONFILM,These ads ran without a disclaimer,3418,3
192826397742115,Události Luďka Staňka,These ads ran without a disclaimer,3415,4
417640701606199,Mgr. Václav Řehoř,Kricfalusi Jiri,3412,13
48262720942,Timmy Trumpet,These ads ran without a disclaimer,3409,2
108190615361063,Změna pro Břeclav,Jaroslav Válka,3402,1
112631998092005,Iniciativa svobodu Ukrajině,These ads ran without a disclaimer,3400,2
820324158056825,Udržitelný rozvoj,Udržitelný rozvoj,3400,10
201491910041183,"ANO, tohle je Bílina.",Radek Zenker,3400,3
104452639037483,Starostové a nezávislí Unhošť,Starostové a nezávislí Unhošť,3400,4
1718906404922106,City FÓRUM Bratislava,These ads ran without a disclaimer,3393,31
248391982528368,Občanská akademie Černošice,Václav Vojtěch,3393,11
310596576131756,Šimon Reich,Šimon Reich,3392,4
104052178867460,Pardubečka,Dominik Bečka,3391,19
1165715730222155,Consumer Choice Center,These ads ran without a disclaimer,3391,16
2527328377285774,"Zdeněk Kučera, starosta Prahy 18 - Letňany",Zdeněk Kučera,3389,4
1640530606044985,Znojmáci - Znojmo srdcem a rozumem,Pavel Kovařík,3389,20
325550577624107,Šance pro rozvoj,Šance pro rozvoj,3388,21
245915525601678,Lukáš Wagenknecht - váš senátor,Česká pirátská strana,3387,16
108662537444589,InvestExpert,These ads ran without a disclaimer,3369,60
144402356366613,STAN Brandýs nad Labem - Stará Boleslav,Jan Jirovský,3368,12
229294384295513,"Přemysl Rabas, senátor",These ads ran without a disclaimer,3367,13
479728625867303,Divadlo RePublika,These ads ran without a disclaimer,3358,2
119169829948582,Vegan Burger Days,Vojtěch Bulíř,3357,18
56987874554,Liga otevřených mužů,These ads ran without a disclaimer,3357,1
102789465825880,Littlegame02,These ads ran without a disclaimer,3356,14
863132847189517,Гражданство ЕС - Aristipp,These ads ran without a disclaimer,3353,12
716099648421432,Manboxeo - originální dárky,These ads ran without a disclaimer,3352,5
1316309538421971,Petr Soudek - Společně pro Kladno,Petr Soudek,3351,18
185782348196928,Martin Šmída - tak trochu jiný kandidát na hejtmana,Česká pirátská strana,3346,8
100270458947651,STOP Lounským patriotům,STOP Lounským patriotům,3344,3
100358112740736,Petra Pelešková - starostka Libčic,Libčický občanský spolek LOS,3341,19
1148670675177299,Věslav Michalik,Starostové a nezávislí,3341,4
104162468321633,RIGHT POWER CZ,These ads ran without a disclaimer,3336,12
119410337928232,Jiří Sedlář • Sociální demokracie,Jiří Sedlář • Sociální demokracie,3335,39
507982719293514,Petr Bendl,Petr Bendl,3333,9
676720845695423,Institut plánování a rozvoje Prahy - IPR,These ads ran without a disclaimer,3328,4
105173369023135,Мировые новости,These ads ran without a disclaimer,3328,2
287665901740773,Piráti Praha 7,Česká pirátská strana - Praha,3328,14
110860887175705,Martin Trita - ODS Liberec,ODS - Občanská demokratická strana,3327,14
1622272827902070,ODS Fryčovice,Igor Kluziok,3324,11
111613293966704,MO ČSSD Odolena Voda,ČSSD,3319,8
100745105964616,SPD Karviná,Jaroslav Slezák,3315,19
359888061197593,Nestraníci Česká Třebová s podporou Třebováků PRO Zdraví a Sport,Vlastimil Dlouhý,3314,24
1004536833077612,LEROS bylinná harmonie,These ads ran without a disclaimer,3313,1
114588574914775,Petr Kouba - zastupitel města Třeboň,Petr Kouba - zastupitel města Třeboň,3309,13
376082996453301,Mainte trielle,These ads ran without a disclaimer,3306,2
107588965335338,Gоod_Time,These ads ran without a disclaimer,3303,4
273251297864533,"Michal Vronský, starosta Prahy 3","Michal Vronský, starosta Prahy 3",3302,12
108497678577808,Odvážně pro Volary,Tomas Valek,3301,25
1928802007225740,"Odolní - Sdružení pro Odolenu Vodu, Dolínek a Čenkov",Odolní - Tomáš Lohniský,3301,24
406936986165169,Nemocnice Nymburk,These ads ran without a disclaimer,3300,3
297662066762275,Adriana Chochelová,Starostové a nezávislí,3300,3
1516939628553759,ODS Velká Bíteš,ODS Velká Bíteš,3299,6
1104999116310321,Ivana Todlová,Ivana Todlová,3292,7
235273013506719,Medi care,These ads ran without a disclaimer,3291,4
1610472632566706,Cuisine Mama2day,These ads ran without a disclaimer,3287,3
106219981295816,PEPŘ - Pirátské epicentrum Přerov,Česká pirátská strana,3283,12
381665855219339,Aliance pro energetickou soběstačnost,Martin Sedlák,3277,6
216991061646631,ZoomSphere,These ads ran without a disclaimer,3276,1
100405615167244,KB Penzijní společnost a.s.,These ads ran without a disclaimer,3273,1
240411909977878,Realitní Páni - kancelář Stodůlky,Realitní páni,3270,8
66500373395,Eurofound,These ads ran without a disclaimer,3270,20
1015735881922359,Josef Ťulpík,Josef Ťulpík,3269,30
103644812235371,My Dream World,These ads ran without a disclaimer,3269,1
130631260290858,Piráti Středočeský kraj,These ads ran without a disclaimer,3268,3
1201476926617478,Piráti Šumperk,Česká pirátská strana,3266,7
1514048762142011,Unie pro sport a zdraví ve Slaném,Michal Kozelka,3264,9
107259552715614,Skupina Valbek,Lucie Slezáková,3260,6
106813518749336,Latvijas Ziņas.,These ads ran without a disclaimer,3258,3
1017575764980188,Petr Kulhánek,Petr Kulhánek,3257,33
283796335522682,Lepší Beroun,Lepší Beroun,3256,22
318225356687,Skalní Města CZ,These ads ran without a disclaimer,3255,2
272519416258044,Cisco,These ads ran without a disclaimer,3253,9
899669146905517,Hnutí nezávislých za harmonický rozvoj obcí a měst,MÍSTNÍ HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST,3252,15
343177819140145,Nezávislí 2022,NEZÁVISLÍ 2022,3246,8
104293012317977,Protekční fracek,Novak Antonin,3240,25
111617451012493,Libor Turek,ODS,3240,7
369791923154637,Jablonecká energetická a.s.,Jablonecká energetická a. s.,3237,5
207501935952839,Amy Lange Fox 2,These ads ran without a disclaimer,3237,2
1785288798420655,Jarolím Jan,Jan Jarolím,3234,10
255088745405787,Alexandr Hrabálek - primátor města Hradec Králové,Kricfalusi Jiri,3231,9
427383414337626,Společně VM,"Společně VM, Martin Kaman",3230,7
435254553175281,PrimaKurzy.cz,These ads ran without a disclaimer,3228,4
235341939849253,Máme otevřeno / We are open,"The Chemistry Production, s.r.o.",3224,2
206508709757318,Patrioti Králíky - ANO Domovu,Petr Daniel,3219,8
102082212258061,ODS Kroměříž,SINOVIA CONSULT s.r.o.,3217,9
565108056966122,Curiosity Stream,These ads ran without a disclaimer,3216,35
105524718967446,Pavel Knežik,Pavel Knežik,3215,1
611355339050579,PR Gang,Lesensky.cz,3213,39
1522814854405802,HRko - HR párty & Festival HR,These ads ran without a disclaimer,3213,1
400834429985913,Za lepší Střekov,"Za lepší Střekov, politické hnutí",3213,14
992507254191432,ChicMichele,These ads ran without a disclaimer,3212,5
421861864941135,Liberec otevřený lidem,Liberec otevřený lidem,3206,14
178161610228,FSC Česká republika,FSC Česká republika,3206,10
109523188520000,Obchvat pro Valtice,Václav Ročárek,3204,4
104745638862330,Piráti Brno-jih,Pirátská strana - Brno-Jih,3204,2
101417192619266,CEZ Group,These ads ran without a disclaimer,3202,7
347373552121529,Petr Pavel Prezidentem,Markéta Hradecká,3201,5
113837943670979,The Tattooist,These ads ran without a disclaimer,3200,1
100723801653101,Radek Kaňa I lídr pro všechny,Radek Kana - starosta,3200,4
111265737680316,VOLTE online,Volte online s.r.o.,3200,3
397919187215,Evropská komise v ČR,These ads ran without a disclaimer,3200,9
107473258147235,"Stanislav Nekolný, MBA, místostarosta Prahy 18 - Letňany","Stanislav Nekolný, MBA",3198,6
215919868555020,Starostové Moravskoslezský kraj,STAROSTOVÉ A NEZÁVISLÍ,3198,8
545830432421859,Eva Tylová - zastupitelka a kandidátka do Senátu,These ads ran without a disclaimer,3194,9
213188549502508,MUDr. Dana Galuszková,Daniela Ostrá,3194,15
267751653384029,Pardubický kraj,These ads ran without a disclaimer,3192,2
2258789304193151,Jan Mádl - oficiální,Jan Mádl,3190,15
571752413202488,Martin Domín - Mostečan,Martin Domín,3190,7
150247091662541,TOP 09 - Planá,Marek Pelán,3189,8
112796661410626,Dárek pro Putina,Darek pro Putina,3187,3
104011058323850,Nekrachni,"Nekrachni, z.ú.",3186,3
260234168098745,Tomáš Lázna,Lazna Tomas,3185,7
332018473557072,ODS Kolín,Jakub Rejzek,3185,9
804997446264798,Chic Me,These ads ran without a disclaimer,3182,1
160306957326913,Generace 89,Filip Hájek,3180,6
599646530728270,Zdislava Odstrčilová,Miroslav Hanus,3180,35
124596689571,Radio Wave,These ads ran without a disclaimer,3178,16
978664115512241,Chinese Embassy in Prague （Velvyslanectví Čínské lidové republiky）,These ads ran without a disclaimer,3177,11
101182594725832,1012plus,These ads ran without a disclaimer,3177,10
110122621829694,Automatic Aromatherapy Diffuser,Marek Liška,3176,11
105076012329307,Libeňský mourek ve Vinoři,Libeňský mourek,3170,6
188170248637576,ODS Tichá,ODS Tichá,3164,24
966470873363479,MlmJinak.cz,These ads ran without a disclaimer,3163,6
99722385943,Bastard.cz,These ads ran without a disclaimer,3156,1
721331648034162,Prostor Prostějov,Prostor Prostějov,3150,7
615514661843353,Ukliďme Česko,Ukliďme Česko z. s.,3149,11
115542109848074,GoldenSUN.energy - CZ,These ads ran without a disclaimer,3143,9
104067154604719,Epoch Times Česko,Velčovský,3143,27
1777952132237071,Slované v obrazech a poezii / Slavs in pictures and poetry,Hachran Jan,3138,65
101852219172059,Rudenský LES,Martin Dobyáš,3132,12
103969639031083,Za smíchovský led,These ads ran without a disclaimer,3132,5
114337041552313,Václav Cinádr - místostarosta Plzeň 2-Slovany,Václav Cinádr - místostarosta Plzeň 2-Slovany,3131,13
102376885699461,STAN Mariánské Lázně,Petr Nutil,3130,6
764906833714334,Piráti Benešov,Česká pirátská strana,3126,18
680918785319681,"BEZAP - nezávislí pro bezpečnost, zdraví a prosperitu",JUDr. Jaroslav Vaněk,3125,13
1972290063044633,Televize Seznam,These ads ran without a disclaimer,3123,5
101952968463346,"Jan Kolář, zastupitel města Holešov",Jan Kolář,3121,11
102570852376544,Filip Neusser,Filip Neusser,3118,13
573115259464471,"ANO, tohle jsou Lovosice",ANO 2011,3117,7
112692227539570,Antonín Berdych,"Občanská demokratická strana, Praha 1",3113,3
919232861444360,European Youth Event,These ads ran without a disclaimer,3108,24
121180890974320,Info Online,These ads ran without a disclaimer,3107,1
251245588083351,Marta Peterková,Sociální demokracie,3107,10
110210588494125,Law.cfd,These ads ran without a disclaimer,3105,11
1998785540399771,Doprava Ústeckého kraje,These ads ran without a disclaimer,3104,2
400190494167816,Kapka Moře,Kapka Moře s.r.o.,3103,11
228742034354193,koprivnice.kdu.cz,KDU-ČSL,3096,11
110799128326466,Jiří Klečka - kandidát na primátora Plzně,PRO Plzeň,3094,3
287121102193747,MB.Bank HỖ Trợ Vay Tiêu Dùng- Kinh Doanh,These ads ran without a disclaimer,3090,3
900119416850548,Hnutí PRO Hodonín,Hnutí PRO Hodonín,3085,10
445158312161575,StartupJobs,These ads ran without a disclaimer,3079,10
103898215761064,"ANO, tohle je Chropyně",Kamil Zalabák,3078,13
354411268041852,Společně pro Veselí - Veselská TOP 09,Tomáš Zbořil,3072,7
140406832679685,Libor Michálek,These ads ran without a disclaimer,3069,4
185140842205,Zelení v Praze 14,Zelení Praha 14,3069,19
149945438407451,Svoboda zvířat,These ads ran without a disclaimer,3069,4
208129966505452,Nadační fond Life Restart,These ads ran without a disclaimer,3067,13
1385022245089699,Česká justice,These ads ran without a disclaimer,3064,2
630039973759677,Rožnováci,Jan Kučera,3061,32
346678372156866,Občané Klimkovic - sdružení nezávislých kandidátů,Ivo Hlavatý,3055,6
1706194599657489,TotalEnergies,These ads ran without a disclaimer,3053,7
109664387308142,Poradna pro obce,These ads ran without a disclaimer,3049,2
106486778870903,Transparentní Narysov,Tomáš Černohorský,3044,2
192108247522384,Barclays Careers,These ads ran without a disclaimer,3043,5
195441741277468,Miroslav Hanus,Miroslav Hanus,3042,30
1501797940067585,Svoboda a přímá demokracie Středočeský kraj - SPD,Svoboda a přímá demokracie (SPD),3039,6
392011914244276,Muneeb Shakil Kazi,These ads ran without a disclaimer,3038,10
153861871440093,Hungarian Embassy in Prague/Magyarország Prágai Nagykövetsége,Hungarian Embassy in Prague,3033,10
191941597636967,Acer Czech Republic & Slovakia,These ads ran without a disclaimer,3032,3
1795884623865732,Nestraníci Klatovy,Roman Schavel,3031,3
101935243175138,Ondřej Mirovský,Ondrej Mirovsky,3031,8
1887183544636628,Ondřej Rut - místostarosta Prahy 3,Ondřej Rut,3028,14
118843734554059,Republicans Overseas Czech Republic,Republicans Overseas Czech Republic,3026,16
2327044247544218,Hapi,These ads ran without a disclaimer,3024,2
100357072455183,Studentský Disident,Serhiy Kish,3017,38
100426749524580,Мировые события,These ads ran without a disclaimer,3017,1
156945169098,Pavel Bělobrádek,Pavel Bělobrádek,3010,5
102434676896347,Efektivní altruismus Česko,These ads ran without a disclaimer,3006,3
319595688058519,Petualangan Kreatif,These ads ran without a disclaimer,3005,6
556266534498748,DS Smith,These ads ran without a disclaimer,3000,11
257389035475,ODS Mladá Boleslav,ODS - Občanská demokratická strana,3000,1
238421042698315,"Šárka Slavíková Klímová, kandidátka do Evropského parlamentu",TOP 09,3000,3
688841344564183,Teta drogerie,Solvent ČR s.r.o.,3000,1
911281835589836,Krav Maga Junior Jižní Čechy,These ads ran without a disclaimer,3000,1
571612776215678,Opatovice podle vás,Opatovice podle vás,3000,2
635890889871945,Půlmaraton Plzeňského kraje,Půlmaraton Plzeňského kraje,3000,4
152603742237528,Karel Haas,Tichy Ondrej,3000,2
219068455300899,Weer.cz,These ads ran without a disclaimer,3000,1
1780680318672608,Tomáš Kutil,Tomáš Kutil,3000,6
2037399133257293,PROČesko,Kňava Radek,3000,2
1589383344650567,Svoboda a přímá demokracie Plzeňský kraj - SPD,Svoboda a přímá demokracie (SPD),3000,1
514714698986803,Minimum Waste Prague,MIWA Technologies a.s.,3000,1
128588876033,Fakturoid,Jan Korbel,3000,1
665765060451636,KSČM pro Prahu 15,KV KSČM Praha,3000,1
213791518974717,SPD  - Příbramsko,These ads ran without a disclaimer,3000,2
350852515070256,"Marie Kučerová, Újezd nad Lesy",STAROSTOVÉ A NEZÁVISLÍ,3000,4
106940900140,Kafe.cz - pohoda pro ženy,VLTAVA LABE MEDIA a.s.,3000,1
103123001340222,Jiří Hlavenka,Ing. Jiří Hlavenka,3000,1
