Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
109095840891291,M&J  Salon Ślubny,These ads ran without a disclaimer,≤100,1
303724519751899,M1 Radom,These ads ran without a disclaimer,≤100,1
235679763189326,Inneko Gorzów,These ads ran without a disclaimer,≤100,1
228472920687290,Bca.Education,These ads ran without a disclaimer,≤100,2
102275608827492,Wierzenica,These ads ran without a disclaimer,≤100,1
100910856277247,ziels.ko,These ads ran without a disclaimer,≤100,1
249511025094939,Fundación CorpArtes,These ads ran without a disclaimer,≤100,8
103654611278498,FaceIt - Leave The Corona Off Your Face,These ads ran without a disclaimer,≤100,1
102309354901995,Eteme.de,These ads ran without a disclaimer,≤100,1
100925458042748,Viatris,These ads ran without a disclaimer,≤100,4
105280684938489,KnowledgeVerse,These ads ran without a disclaimer,≤100,3
637528543427899,Lustfy.com,These ads ran without a disclaimer,≤100,2
212515512134895,Ketto,These ads ran without a disclaimer,≤100,8
116270664891467,Question Quest,These ads ran without a disclaimer,≤100,10
146391735226382,Slingshot media - مقلاع,These ads ran without a disclaimer,≤100,1
55722708148,United States Parachute Association - USPA,These ads ran without a disclaimer,≤100,1
911768092234666,Активна Громада,These ads ran without a disclaimer,≤100,4
370464556898312,MARES Polska,These ads ran without a disclaimer,≤100,2
110279468085538,The Business of Birth Control,These ads ran without a disclaimer,≤100,6
105904934739020,1Market,These ads ran without a disclaimer,≤100,1
1609569505990338,Східноукраїнський національний університет імені Володимира Даля,These ads ran without a disclaimer,≤100,2
101368642513541,Peace in Ukraine,These ads ran without a disclaimer,≤100,1
102577391475142,Women Power,These ads ran without a disclaimer,≤100,2
124565811560752,Ghost Diving East Med,These ads ran without a disclaimer,≤100,1
691474117916998,FiriatCat Cosplay,These ads ran without a disclaimer,≤100,1
108216198241949,Dr-ea-me DN1,These ads ran without a disclaimer,≤100,5
385022441542202,Catholic Fundamentalism,These ads ran without a disclaimer,≤100,3
1543590875916191,Zzg Bogdanka,These ads ran without a disclaimer,≤100,1
106136461239324,dorota_opolska,These ads ran without a disclaimer,≤100,1
105044221342017,Szkoła pod Starym Dębem,These ads ran without a disclaimer,≤100,1
106424578009615,Asy HR-u,These ads ran without a disclaimer,≤100,1
289610898151603,World Space Week Wrocław,These ads ran without a disclaimer,≤100,2
567336319949307,Prosto z Trasy Damian Bartnikowski,These ads ran without a disclaimer,≤100,1
105698674458834,Zapomniane psy z podlaskiego schroniska,These ads ran without a disclaimer,≤100,1
113284033490142,Wilanów - tu mieszkam,These ads ran without a disclaimer,≤100,1
270786409672501,Marta Roza,These ads ran without a disclaimer,≤100,1
559790697535491,irynakolodiychyk.com - in progress,These ads ran without a disclaimer,≤100,1
108418501905552,HunPolIt Rosonczy-Kovács Mihály’s Perspective,These ads ran without a disclaimer,≤100,1
107612527288322,Fundacja Art System,These ads ran without a disclaimer,≤100,1
0,Instagram User 6623458490,These ads ran without a disclaimer,≤100,1
168445259684429,Trygon Agencja Autorska,These ads ran without a disclaimer,≤100,1
280720682046120,Cosinus Opole,These ads ran without a disclaimer,≤100,1
103153408902194,Krudtteltet - Odense Congress Center,These ads ran without a disclaimer,≤100,1
414502018609606,Stowarzyszenie im. Prezydenta Lecha Kaczyńskiego w Krakowie,These ads ran without a disclaimer,≤100,2
101686228965515,agusolszowa,These ads ran without a disclaimer,≤100,1
107607824849714,Fundacja Spina Recta - razem pokonamy skoliozę,These ads ran without a disclaimer,≤100,1
100347919313323,PTHU Techmex 1988,These ads ran without a disclaimer,≤100,1
635063229940271,Stowarzyszenie Wolnego Słowa,These ads ran without a disclaimer,≤100,1
106410351219077,pop.kultur.ada,These ads ran without a disclaimer,≤100,1
116596123050687,Wiesz więcej,These ads ran without a disclaimer,≤100,1
112176588009927,Prawo i Polityka,These ads ran without a disclaimer,≤100,1
236137466722404,Kokomogo,These ads ran without a disclaimer,≤100,1
104343102223118,LEARNIKA,These ads ran without a disclaimer,≤100,1
228407230610936,Zielonogórski Ośrodek Kultury,These ads ran without a disclaimer,≤100,1
407570586266655,NOMUS Nowe Muzeum Sztuki w Gdańsku,These ads ran without a disclaimer,≤100,1
106802258611979,Ukrainian Refugees,These ads ran without a disclaimer,≤100,1
938185529532255,Uniwersytecka Szkoła Kształcenia Indywidualnego,These ads ran without a disclaimer,≤100,1
101533786342760,tata_z_krakowa,These ads ran without a disclaimer,≤100,1
101201072727049,Cavallia Poznań,These ads ran without a disclaimer,≤100,1
321635649043,Pascal Junior,These ads ran without a disclaimer,≤100,1
1738775243077997,Wicked.,These ads ran without a disclaimer,≤100,1
228132963723740,Beata Chełminiak - kandydatka na Radną Miasta Siemianowice Śląskie,These ads ran without a disclaimer,≤100,1
113139452070430,Iguana Hostel,These ads ran without a disclaimer,≤100,1
1749680085311097,Design Bundles,These ads ran without a disclaimer,≤100,13
336793293633224,Somboon Legacy Foundation,These ads ran without a disclaimer,≤100,6
1225055557636154,EU Aid Volunteers - ActionAid Hellas,These ads ran without a disclaimer,≤100,1
172802309398509,European Jewish Congress,These ads ran without a disclaimer,≤100,6
610789708947378,Pompidou Group of the Council of Europe,These ads ran without a disclaimer,≤100,2
285530825204,Klitschko,These ads ran without a disclaimer,≤100,82
153072008228906,Kieskompas - Election Compass,These ads ran without a disclaimer,≤100,1
326817193995760,Surplex Auctions,These ads ran without a disclaimer,≤100,1
1031662616890133,Volkswagen Krotoski Warszawa-Wolica,These ads ran without a disclaimer,≤100,1
0,Instagram User 9581201765,These ads ran without a disclaimer,≤100,1
108415217546064,Kobiety objaśniają ci świat,These ads ran without a disclaimer,≤100,1
102822026137762,ewaglownia,These ads ran without a disclaimer,≤100,1
100741105390185,Estetico,Piotr Stępiński,≤100,6
1617248508531671,O POHÁR vesnice STŘEŇ,These ads ran without a disclaimer,≤100,1
120129724515843,Precz z układem kuratorskim,These ads ran without a disclaimer,≤100,1
114340516652461,Skórskivideo,These ads ran without a disclaimer,≤100,1
284631182032455,BFI,These ads ran without a disclaimer,≤100,1
103716551912066,paulina_grzelak_121,These ads ran without a disclaimer,≤100,1
298179203581600,Pat Gostek,These ads ran without a disclaimer,≤100,1
191310284240677,Niepubliczna Krakowska Szkoła Sztuki Tańca L'Art de la Danse,These ads ran without a disclaimer,≤100,1
764133386974614,Human Rights Week,These ads ran without a disclaimer,≤100,1
483677418814392,"Dr. Tatiana Dyachenko, Life Coach",These ads ran without a disclaimer,≤100,2
110481607054314,Gwangyang Bay Area Free Economic Zone,These ads ran without a disclaimer,≤100,1
424342377741852,Społeczna Szkoła Podstawowa STO w Augustowie,These ads ran without a disclaimer,≤100,1
1583040588577817,Skladnicaksiegarska.pl Outlet,These ads ran without a disclaimer,≤100,1
689280077858197,Biuro Turystyczne Kaiser Tour,These ads ran without a disclaimer,≤100,1
760095417725345,Which way to - Którędy do?,These ads ran without a disclaimer,≤100,1
2908600735846634,Gabinet terapii logopedycznej i pedagogicznej Agnieszka Zasada,These ads ran without a disclaimer,≤100,2
261644610365750,kroliczki_terapeutyczne,These ads ran without a disclaimer,≤100,1
247418401784833,KWW Jarosław Płotkowski,These ads ran without a disclaimer,≤100,1
333496856854504,nieidealny.pl,Jerzy Damian Fijałkowski,≤100,1
100299541578070,Resort MOCY // Tuning // Serwis Mobilny // Chip tuning // Akcesoria,These ads ran without a disclaimer,≤100,1
130997056752162,Waldemar Kaczmarski,These ads ran without a disclaimer,≤100,1
194510061016215,NysaInfo.pl,These ads ran without a disclaimer,≤100,1
182280675141944,Blinken OSA Archivum,These ads ran without a disclaimer,≤100,1
488979738576411,Młodzieżowy Strajk Klimatyczny Nowy Sącz,These ads ran without a disclaimer,≤100,1
168660546509006,SOLS 24/7,These ads ran without a disclaimer,≤100,1
280778885767782,Fundacja SNG Kultura i Sport,These ads ran without a disclaimer,≤100,1
187461997935711,Unilever Careers,These ads ran without a disclaimer,≤100,1
109944428418164,Akcja dla Ziemi na Zakrzówku,These ads ran without a disclaimer,≤100,1
105677098988986,Wodne Sprawy,These ads ran without a disclaimer,≤100,1
108883297182594,Fotowoltaika Prąd ze Słońca,These ads ran without a disclaimer,≤100,1
1276494669156520,Gmina Jest Wspólna,These ads ran without a disclaimer,≤100,1
354855117875613,海外在住者向けインターネットビジネスコンサルティングの株式会社コンテンツラボ,These ads ran without a disclaimer,≤100,1
102918218449393,Konsulat Honorowy Republiki Mołdawii w Gdańsku,These ads ran without a disclaimer,≤100,1
109490318648356,JMSE MDPI,These ads ran without a disclaimer,≤100,6
1691693781113337,Bardo Methodology,These ads ran without a disclaimer,≤100,1
137039752979460,Every Home for Christ International,These ads ran without a disclaimer,≤100,2
1608915126078574,Gifts for X-mas,These ads ran without a disclaimer,≤100,1
104329759190949,Tamizdat Project,These ads ran without a disclaimer,≤100,1
111074750286070,Пандария,These ads ran without a disclaimer,≤100,5
23901899212,Greater Greater Washington,These ads ran without a disclaimer,≤100,1
102918108583505,Lovessales_home,These ads ran without a disclaimer,≤100,10
102774757778569,Galina Sajin,These ads ran without a disclaimer,≤100,1
102602258311460,inna.kovalchuk_pr,These ads ran without a disclaimer,≤100,1
101217465862758,Safe Ua,These ads ran without a disclaimer,≤100,1
106281628529019,Pierre Toutain-Dorbec / Photographer Publisher,These ads ran without a disclaimer,≤100,2
102177742306751,baby_boss_english,These ads ran without a disclaimer,≤100,1
319084755431291,Wunica,These ads ran without a disclaimer,≤100,5
394680197306048,Reuters News Agency,These ads ran without a disclaimer,≤100,2
104920672206374,Ancient recess,These ads ran without a disclaimer,≤100,1
1820430928266315,Diana Antsupova,These ads ran without a disclaimer,≤100,1
2302211736458019,Психотерапевт Елена Голуб,These ads ran without a disclaimer,≤100,1
110622705645966,Carnegie Politika на русском,These ads ran without a disclaimer,≤100,4
110264368200467,Nastia Xo,These ads ran without a disclaimer,≤100,1
106115675410815,Strangealien,These ads ran without a disclaimer,≤100,2
106255007728017,Важные истории,These ads ran without a disclaimer,≤100,2
335847407079829,The Holy Blessing,These ads ran without a disclaimer,≤100,7
107562341786061,Dov Stories,These ads ran without a disclaimer,≤100,2
60777062712,UFT - United Federation of Teachers,United Federation of Teachers,≤100,2
1633896170035241,Wino i Grono,These ads ran without a disclaimer,≤100,33
110180887056468,English with Ann,These ads ran without a disclaimer,≤100,1
1580646252147888,Dental Tribune Polska,These ads ran without a disclaimer,≤100,1
174082099884796,MARMO Studio,These ads ran without a disclaimer,≤100,1
149120032697691,Andrzej Strażyński,These ads ran without a disclaimer,≤100,1
105373971277806,zapytajeksperta,These ads ran without a disclaimer,≤100,2
232615120184475,Fundacja Art Transfer,These ads ran without a disclaimer,≤100,1
0,Instagram User 6962988324,These ads ran without a disclaimer,≤100,1
322072420989786,Paweł Komoń - Radny Powiatu Radzyńskiego,These ads ran without a disclaimer,≤100,1
113824681663101,"VIA System - Fotowoltaika, pompy ciepła",These ads ran without a disclaimer,≤100,1
174647613371951,Agnieszka Wyderka-Dyjecińska,These ads ran without a disclaimer,≤100,1
0,Instagram User 5532629620,These ads ran without a disclaimer,≤100,1
103055652339061,Stop War,These ads ran without a disclaimer,≤100,1
173518593260780,Короб,These ads ran without a disclaimer,≤100,1
117926408017789,Pulspolkowic.pl,These ads ran without a disclaimer,≤100,1
557706434673877,Александр Клишин,These ads ran without a disclaimer,≤100,1
2124649727751472,Norbert Anisowicz - Radny Miasta Gdyni,These ads ran without a disclaimer,≤100,1
208322693287723,ChronPesel,These ads ran without a disclaimer,≤100,1
697260940446301,MK Biuro Rachunkowe,These ads ran without a disclaimer,≤100,2
107941814964573,SPR Stal Mielec,These ads ran without a disclaimer,≤100,1
100428075429756,Świat okiem Kotełłuszka,These ads ran without a disclaimer,≤100,1
1395121733874028,Future Institute - Instytut Badań nad Prawnymi Aspektami Nowych Technologii,These ads ran without a disclaimer,≤100,1
388924848130529,Solidarni z Donaldem Tuskiem,These ads ran without a disclaimer,≤100,2
102546778228161,START24.pl,These ads ran without a disclaimer,≤100,1
404598576628537,Horeca Business Club,These ads ran without a disclaimer,≤100,1
0,Instagram User 5418715189,These ads ran without a disclaimer,≤100,1
102173672527707,Bezimienny Samuraj,These ads ran without a disclaimer,≤100,2
113534603773901,kretkowskak,Katarzyna Kretkowska,≤100,1
100490961908685,noriakikawana,These ads ran without a disclaimer,≤100,8
309565299063788,Natalia Czerwonka,These ads ran without a disclaimer,≤100,1
111188431191845,Duchowi.pl,These ads ran without a disclaimer,≤100,1
205202722676093,Hubert Marek Norowski,These ads ran without a disclaimer,≤100,1
108005197507569,DIETAma - Amalia Szmajda,These ads ran without a disclaimer,≤100,1
0,Instagram User 8592137356,These ads ran without a disclaimer,≤100,1
225243060675776,Ireneusz Maciej Malewicz,These ads ran without a disclaimer,≤100,1
115129253515956,deyaa.adel,These ads ran without a disclaimer,≤100,1
108870837292711,Worried,These ads ran without a disclaimer,≤100,1
102507818821272,Merkandi,These ads ran without a disclaimer,≤100,1
242924959771045,SmartLunch,These ads ran without a disclaimer,≤100,1
179073505280011,Miasto i Gmina Ropczyce,These ads ran without a disclaimer,≤100,1
1391655971120539,Kocham Wrzeszcz,These ads ran without a disclaimer,≤100,1
106758128863691,Palcem pisane.,These ads ran without a disclaimer,≤100,1
0,Instagram User 3905520200,These ads ran without a disclaimer,≤100,1
103813822511122,Weronika Zdzieborska,These ads ran without a disclaimer,≤100,1
195564446976894,Łukasz Wybraniec - Przewodniczący Rady Osiedla Warszewo,These ads ran without a disclaimer,≤100,1
279184922832995,Hubert Grzegorczyk,These ads ran without a disclaimer,≤100,1
104008505729554,Bystrzyca.info,These ads ran without a disclaimer,≤100,1
425773484655281,Budomont-7 Hurtownia elektryczna,These ads ran without a disclaimer,≤100,1
172092716189694,Riello Polska,These ads ran without a disclaimer,≤100,2
105594004177406,alinasave,These ads ran without a disclaimer,≤100,1
115373519868392,Zamagurie,These ads ran without a disclaimer,≤100,2
114655911932570,Difox,These ads ran without a disclaimer,≤100,2
105527368523220,Anuga Horizon,These ads ran without a disclaimer,≤100,6
115579498521257,Eurozine,These ads ran without a disclaimer,≤100,1
134821969948251,Η ΚΑΘΗΜΕΡΙΝΗ - Επίσημη σελίδα,These ads ran without a disclaimer,≤100,2
136660307087260,ELW24.net - lokalny portal informacyjny,These ads ran without a disclaimer,≤100,1
136349762893506,Wojciech Januszczyk,These ads ran without a disclaimer,≤100,1
570787842957229,Mazowieckie Biuro Rozliczeń Kontraktów,These ads ran without a disclaimer,≤100,1
383294871695840,Studio Kreacja,These ads ran without a disclaimer,≤100,1
2092045487710402,Marek Wesoły - Poseł na Sejm Rzeczypospolitej Polskiej X kadencji,These ads ran without a disclaimer,≤100,1
190128057674577,PEC Gniezno,These ads ran without a disclaimer,≤100,1
817567621598334,Gmina Kruklanki- Nasza Mała Ojczyzna,These ads ran without a disclaimer,≤100,1
267149676725081,Inwestycje w Kurortach.pl,These ads ran without a disclaimer,≤100,1
111348528374972,Pstryki z etyki,These ads ran without a disclaimer,≤100,1
1422863021275384,Vương Hồng Sơn,These ads ran without a disclaimer,≤100,1
765691793628576,Krasnobrodzki Gospel,These ads ran without a disclaimer,≤100,1
41486668846,University of Iowa,These ads ran without a disclaimer,≤100,3
1328176597246580,Stranger's Guide,These ads ran without a disclaimer,≤100,1
101398502137870,truthsituation,These ads ran without a disclaimer,≤100,8
113632118491320,Your Daily Quiz,These ads ran without a disclaimer,≤100,4
1024586117585885,Ruby Love,These ads ran without a disclaimer,≤100,4
102752534870494,juleczkaab,These ads ran without a disclaimer,≤100,2
105721921069785,Virtual Climate Justice Movement,These ads ran without a disclaimer,≤100,1
102160088196117,Georgeo-shop,These ads ran without a disclaimer,≤100,4
2079991985390610,Vusal abdullayev,These ads ran without a disclaimer,≤100,1
101920455856098,emb.417,These ads ran without a disclaimer,≤100,3
251556788236159,Ms. Yellow,These ads ran without a disclaimer,≤100,1
107572505087543,AŘOV - Asociace řidičů osobních vozidel,These ads ran without a disclaimer,≤100,1
111216511377881,Aminu,These ads ran without a disclaimer,≤100,1
114030743695034,Ogólnopolski Związek Zawodowy Straż Pocztowa w Łodzi,These ads ran without a disclaimer,≤100,3
144317922098376,Mariusz Chojnacki,These ads ran without a disclaimer,≤100,1
101064218915251,Slow life Slow ride,These ads ran without a disclaimer,≤100,1
239388212598845,Sebastian Firlik,These ads ran without a disclaimer,≤100,1
259163764160829,FoE Japan,These ads ran without a disclaimer,≤100,2
1416666631943110,LG Seeds Polska,These ads ran without a disclaimer,≤100,1
144435738743592,Zbigniew Piątek - Burmistrz Miasta i Gminy Piekoszów,These ads ran without a disclaimer,≤100,1
117726734940002,Andrássy Universität Budapest,These ads ran without a disclaimer,≤100,1
103814775405193,Синхронизация Онлайн,These ads ran without a disclaimer,≤100,2
322802091631175,Constance Care Centrum Rehabilitacji,These ads ran without a disclaimer,≤100,1
128806396982066,Neuropodświadomość DUSZY,These ads ran without a disclaimer,≤100,1
2314621595255021,kacper.kowalczyk.ig,These ads ran without a disclaimer,≤100,1
2569392349756051,Sakaar,These ads ran without a disclaimer,≤100,2
491014154284831,Męskie Branie,These ads ran without a disclaimer,≤100,1
319172878123088,Zespół Szkół Muzycznych w Poznaniu,These ads ran without a disclaimer,≤100,1
238584952845341,Dictador,These ads ran without a disclaimer,≤100,1
683588772039367,Центр страхования Брно - Insurance for foreigners,These ads ran without a disclaimer,≤100,1
1793510380925494,USR Diaspora,These ads ran without a disclaimer,≤100,2
1648670215356137,Fabio Marziali,These ads ran without a disclaimer,≤100,8
1703117963259292,Keslogic: Entertainment Delivered,These ads ran without a disclaimer,≤100,3
109574374089854,Akademia Online PCUD,These ads ran without a disclaimer,≤100,1
699280340910153,Klub Sportowy Tytani Giżycko,These ads ran without a disclaimer,≤100,1
137699876252746,Kasia Nova,These ads ran without a disclaimer,≤100,1
226980017172257,Dawid Kubica - Kandydat do Rady Miasta Częstochowy,These ads ran without a disclaimer,≤100,1
278317108874478,Miasto i Gmina Środa Śląska,These ads ran without a disclaimer,≤100,1
106883965441482,peremoga_bet,These ads ran without a disclaimer,≤100,2
109363441951213,Forum Obywateli Wejherowa,These ads ran without a disclaimer,≤100,1
182088001647224,Silvirco - Zielony gaz,These ads ran without a disclaimer,≤100,1
395662660519750,Biebrzański Park Narodowy,These ads ran without a disclaimer,≤100,1
110428843985736,Poznajmy sie,These ads ran without a disclaimer,≤100,1
169417252931066,Żaneta Geryk,These ads ran without a disclaimer,≤100,1
498165240284656,Piotr Cezary Lisiecki,KW Konfederacja Wolność i Niepodległość,≤100,1
366137070247183,EZG24.net - lokalny portal informacyjny,These ads ran without a disclaimer,≤100,1
113325511389018,pluplant,These ads ran without a disclaimer,≤100,1
1552011228269500,Domowo Bemowo Bistro-Bar,These ads ran without a disclaimer,≤100,1
103881996046255,paul_mensch_art,These ads ran without a disclaimer,≤100,2
101476276022439,marcin.rozmarynowski,These ads ran without a disclaimer,≤100,1
103998867941715,Adwokat Kościelny Kancelaria Salomon,These ads ran without a disclaimer,≤100,1
115833387779695,Centrum Dialogu Kultur w Węgrowie,These ads ran without a disclaimer,≤100,1
471513779572046,Przepraszam Tworzę się.,These ads ran without a disclaimer,≤100,1
106018034771575,MotywakcJA,These ads ran without a disclaimer,≤100,1
223376301897835,Janusz Ch.,These ads ran without a disclaimer,≤100,1
1813865002232174,Koalicja Obywatelska Leszno,These ads ran without a disclaimer,≤100,1
232172612085907,Rafał Skwiot - akademia urzędnika,These ads ran without a disclaimer,≤100,1
100573895437475,Szkoła Szachowa w Ełku,These ads ran without a disclaimer,≤100,1
110810779548011,r.pr Paulina Tkacz,These ads ran without a disclaimer,≤100,1
1258954644213013,"Dziewoński, Łukaszewicz - architekci",These ads ran without a disclaimer,≤100,1
138636670102718,American Chicken Polska,These ads ran without a disclaimer,≤100,1
485293511852063,Dwór Artusa,These ads ran without a disclaimer,≤100,1
111425141958605,Sparklo,These ads ran without a disclaimer,≤100,7
1193690844094654,Journal des Français à l'étranger,These ads ran without a disclaimer,≤100,3
109411128386535,Ocean Collective,These ads ran without a disclaimer,≤100,3
435633199945731,Earthbound eco sneakers,These ads ran without a disclaimer,≤100,1
101780601699788,Glimmering Jewellery,These ads ran without a disclaimer,≤100,5
120827111935905,Jean-Robert Longhi,These ads ran without a disclaimer,≤100,2
2411446325750030,oppilifitras,These ads ran without a disclaimer,≤100,1
101728385388613,CASSINI EU,These ads ran without a disclaimer,≤100,2
161707728106607,BayWa r.e. Global,These ads ran without a disclaimer,≤100,4
110337877228660,ABA - WORK in AUSTRIA,These ads ran without a disclaimer,≤100,2
113665401836808,Au Bon Roublard,These ads ran without a disclaimer,≤100,1
100472755473098,Mielecka Inspekcja Ochrony Zwierząt MIOZ,These ads ran without a disclaimer,≤100,1
106114061287747,Kobiecanki,These ads ran without a disclaimer,≤100,1
102076565610531,wiadomosci_ze_swiata,These ads ran without a disclaimer,≤100,1
1678677339069221,Maltec - czysta alternatywa,These ads ran without a disclaimer,≤100,2
112226775165962,LC Home,These ads ran without a disclaimer,≤100,1
1521148434776528,MAGFIN Biuro Rachunkowe,These ads ran without a disclaimer,≤100,1
231490393530956,"Fundacja ""Dziecko w Centrum""",These ads ran without a disclaimer,≤100,1
407850886656885,Przewodnik po Wrocławiu,These ads ran without a disclaimer,≤100,1
102952309457793,History in Number,These ads ran without a disclaimer,≤100,2
148812455197389,Godki 22 - Gościnne i Edukacyjne Gospodarstwo Ekologiczne,These ads ran without a disclaimer,≤100,1
102540255132816,Nowa Deweloper,These ads ran without a disclaimer,≤100,1
204767427568,Tatrzański Park Narodowy,These ads ran without a disclaimer,≤100,1
161202113950590,Miejska Biblioteka Publiczna w Żorach,These ads ran without a disclaimer,≤100,1
175508275812068,Goethe-Institut Krakau,These ads ran without a disclaimer,≤100,1
123404459061066,Dom Seniora Pogodna Jesień,These ads ran without a disclaimer,≤100,1
100935191328164,BB Straws - Brand Engrave,These ads ran without a disclaimer,≤100,1
175764992462846,Dziennik www.zgorzelec.info,These ads ran without a disclaimer,≤100,1
106973644463988,iam.madelle,These ads ran without a disclaimer,≤100,1
865274577146164,Fundacja Promocji Wzornictwa,These ads ran without a disclaimer,≤100,1
1316308285142040,Planet Home,These ads ran without a disclaimer,≤100,2
2160074004011055,Adorbs,These ads ran without a disclaimer,≤100,6
2050812538301404,Newchic_Men,These ads ran without a disclaimer,≤100,3
114460187017866,Andrei's,These ads ran without a disclaimer,≤100,2
104391605272409,bersa_psychologies3000,These ads ran without a disclaimer,≤100,2
109237935139418,"The Silencer, by Ruby Veronica Fist",These ads ran without a disclaimer,≤100,1
366218547263232,Algorand Foundation,These ads ran without a disclaimer,≤100,2
113109713573537,DARE Sportz,These ads ran without a disclaimer,≤100,3
105345601277034,ikery_dx,These ads ran without a disclaimer,≤100,1
102675208690935,Great Movies,These ads ran without a disclaimer,≤100,1
127222130698993,Elnashra - Lebanon News,These ads ran without a disclaimer,≤100,6
724984324302844,Anton Bulakh Design,These ads ran without a disclaimer,≤100,1
16704468554,Metropolis Records,These ads ran without a disclaimer,≤100,1
180884555110667,Franch-TS,These ads ran without a disclaimer,≤100,1
580842315366832,zlovy.com,These ads ran without a disclaimer,≤100,1
104474158028210,Realmtour,These ads ran without a disclaimer,≤100,1
471365456770167,Lev Haolam - Fans,These ads ran without a disclaimer,≤100,1
1974798395982471,AOMR,These ads ran without a disclaimer,≤100,9
1914785225460488,History All Day,These ads ran without a disclaimer,≤100,1
524481140907226,Green Motion International,These ads ran without a disclaimer,≤100,4
1675360659149686,University of Aberdeen School of Geosciences,These ads ran without a disclaimer,≤100,3
1598786890449428,Brij Bahadur,These ads ran without a disclaimer,≤100,2
543329866578025,Sport na gorąco - SanoK i OKolice,These ads ran without a disclaimer,≤100,1
132144363505671,Nessy,These ads ran without a disclaimer,≤100,1
1586372485022260,𝑆𝑖𝑟𝑜𝑐𝑐𝑜 𝐵𝑒𝑛𝑔𝑎𝑙𝑠 𝑎𝑛𝑑 𝐶𝑎𝑠𝘩𝑚𝑒𝑟𝑒𝑠,These ads ran without a disclaimer,≤100,1
101227428984505,TEP COP26 countdown,These ads ran without a disclaimer,≤100,5
106278708591533,Foreign Investment Agency Vietnam - FIA Vietnam,These ads ran without a disclaimer,≤100,6
101040919073151,aj.cyber,These ads ran without a disclaimer,≤100,1
123503560855456,Właściciel Firmy,These ads ran without a disclaimer,≤100,1
235126836350884,Kminologia,These ads ran without a disclaimer,≤100,1
110998794852807,macostrowski,These ads ran without a disclaimer,≤100,1
119763054449605,Worldwideodyssey,These ads ran without a disclaimer,≤100,1
208505372573125,K3System,These ads ran without a disclaimer,≤100,1
104651624690184,Jakub Pietkiewicz,These ads ran without a disclaimer,≤100,1
103327058160891,Krosno Plus - Miasto na plus,These ads ran without a disclaimer,≤100,1
116280694827824,Festiwal Folkloru Kujaw,These ads ran without a disclaimer,≤100,1
2388244717862348,Yohannans,These ads ran without a disclaimer,≤100,1
101717949400657,Discover All Goods,These ads ran without a disclaimer,≤100,1
306437516106665,OSP Nowy Dwór Mazowiecki,These ads ran without a disclaimer,≤100,1
167255700738723,Pozwani Przez Fundusz,These ads ran without a disclaimer,≤100,1
101289218907718,Web News,These ads ran without a disclaimer,≤100,3
107978700794711,Business for life,These ads ran without a disclaimer,≤100,1
1693169450742739,Beata Skrzypczak Opowiemci,These ads ran without a disclaimer,≤100,2
393272287791833,B4Wexpert,These ads ran without a disclaimer,≤100,1
282319019267103,Pawel Janas,These ads ran without a disclaimer,≤100,1
104183732689503,Mieczysław Skawiński,These ads ran without a disclaimer,≤100,1
829049213889668,odoserwis.pl,These ads ran without a disclaimer,≤100,1
111473274786778,"Wildlife Division, Nature Conservation Bureau, MoE of Japan",These ads ran without a disclaimer,≤100,2
192772067537653,Максим Чернов,These ads ran without a disclaimer,≤100,1
110442620868228,Inclusion4Schools,These ads ran without a disclaimer,≤100,1
227251125894449,My Wrocławianie,These ads ran without a disclaimer,≤100,1
334635523784533,Parkprzyszkole,These ads ran without a disclaimer,≤100,1
202490933242691,Białołęcki Ośrodek Sportu,These ads ran without a disclaimer,≤100,1
110828118209612,Aid to Ukraine,These ads ran without a disclaimer,≤100,3
2051704971733315,Pigułka Świata,These ads ran without a disclaimer,≤100,2
112654013913482,Fundacja Znaki Pamięci,These ads ran without a disclaimer,≤100,2
103276214494421,Prawne-porady.com,These ads ran without a disclaimer,≤100,1
104592220923357,TenPilot,These ads ran without a disclaimer,≤100,1
129629870238233,Łukasz Grochowski - Ekspert Finansowy,These ads ran without a disclaimer,≤100,2
131731350032653,Paulina Wolsztyniak,These ads ran without a disclaimer,≤100,1
168886853230925,Oh Orkiestra,These ads ran without a disclaimer,≤100,1
285824791957214,Nadbużański Związek Pszczelarzy w Chełmie,These ads ran without a disclaimer,≤100,1
128716843658183,Veloteam.pl,These ads ran without a disclaimer,≤100,1
1829976283761352,Lucyna Podhalicz,Lucyna Podhalicz,≤100,1
365733350698179,Kreweta • Kielce,These ads ran without a disclaimer,≤100,1
2346951878869900,Zona Geopolityki,These ads ran without a disclaimer,≤100,1
277161505689980,Cocoa,These ads ran without a disclaimer,≤100,1
334392889967759,Istanbul Dance Life,These ads ran without a disclaimer,≤100,1
101867372515862,For Ukraine,These ads ran without a disclaimer,≤100,1
963278877051398,Advansor,These ads ran without a disclaimer,≤100,3
1661178864108554,Slovak Professionals Abroad Program at LEAF,These ads ran without a disclaimer,≤100,2
129372794232499,European Transport Workers' Federation,These ads ran without a disclaimer,≤100,1
110384340508921,Democracy Reloading,These ads ran without a disclaimer,≤100,1
1501692810145450,Laboratorio Nazionale D'arte Floreale Federfiori,These ads ran without a disclaimer,≤100,10
1948609735267146,UFI Filters Group,These ads ran without a disclaimer,≤100,1
615902551791466,Stone Group - Płytki i Cegły Ręcznie Formowane,These ads ran without a disclaimer,≤100,1
