Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
150783045870720,Crystal Valley 礦沛氣泡水,These ads ran without a disclaimer,11926,2
132732963433172,桂冠輕鬆生活,These ads ran without a disclaimer,11925,8
163619006832100,Kelvin價值投資,These ads ran without a disclaimer,11917,1
347925855298414,商情101,商情101,11905,5
924255707595714,Mr. Manners,These ads ran without a disclaimer,11905,12
526406654765188,Top War,These ads ran without a disclaimer,11905,4
105505797540116,新北運動聚點,新北市政府體育處,11904,27
364221320111053,三竹 小股王,These ads ran without a disclaimer,11903,9
866920619990655,BuzzOrange 報橘,These ads ran without a disclaimer,11894,32
1076178465726574,健行科技大學 - 校網,These ads ran without a disclaimer,11891,55
1115196678494082,宏國德霖科技大學,These ads ran without a disclaimer,11882,9
100967656079584,黃禎祥,黃禎祥,11880,14
215063195151,BenQ,These ads ran without a disclaimer,11864,4
105312511503253,里長老師-西新里胡家瑒,我要當里長-西新里2號胡家瑒,11863,7
106965308766722,Weight Crash,These ads ran without a disclaimer,11862,27
1157019310990912,聚樂邦 Clubon,聚樂邦 Clubon,11858,100
113957710023963,潘偉龍-屏北立委候選人,偉龍 潘,11855,4
105628284806226,翁渙瑤 Ang Huàn-iâu,翁渙瑤,11848,23
197087507318389,實踐社團,These ads ran without a disclaimer,11832,37
316785098434524,王薇君 - 保護兒童我願意,王薇君 - 保護兒童我願意,11830,4
107491258212566,筱君 台灣plus,These ads ran without a disclaimer,11823,23
294564081178772,謝豪杰,謝豪杰,11823,6
110733181287832,顧奎國 - 阪田戰法,These ads ran without a disclaimer,11806,10
103112405818206,用長照的心-吳長青,吳長青,11800,16
101522118294384,김범金汎嚴選,These ads ran without a disclaimer,11791,2
638619882951161,Miniware 台灣 純天然兒童學習餐具,These ads ran without a disclaimer,11785,2
435781560090230,EVOX,These ads ran without a disclaimer,11777,5
1407916306098645,國際青年商會 中華民國總會,國際青年商會 中華民國總會,11777,17
1860276354190845,美顏工場-Facia Ginza-,These ads ran without a disclaimer,11770,3
103214168999571,簡天屏,簡天屏,11770,24
134630827160860,LIFT ．臺灣需要人才 你需要舞台：海外人才橋接方案,These ads ran without a disclaimer,11756,22
345506812283951,FLH 費米  智慧家庭,These ads ran without a disclaimer,11750,2
113113758437311,O'right｜PRO,These ads ran without a disclaimer,11734,2
109144931991627,Loun Sap,These ads ran without a disclaimer,11719,1
165820350125194,蒂芬妮光療美甲/半永久美妝專門店,These ads ran without a disclaimer,11719,5
445352675829719,Nestlé 雀巢,早安蟲有限公司,11713,6
432508360205159,Emily愛運動、愛減重、更愛精、瘦、美,These ads ran without a disclaimer,11713,2
110102044866638,HERSHEY'S,品瑄 黃,11709,1
152792671915134,涂力旋-用力旋轉未來,力旋涂,11697,16
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,11695,140
102114849121405,謝清輝 後龍輝常讚,宗毅 吳,11685,3
110025324004870,知事官邸生活館,These ads ran without a disclaimer,11684,15
448565462303567,甯之美診所,These ads ran without a disclaimer,11677,5
100703986034117,台南市第一選區（新營、柳營、鹽水、後壁、白河、東山）市議員候選人姚正玉,姚正玉,11668,17
305379846196965,中國國民黨金門縣黨部,耀渝方,11656,29
104063835324490,實 戰 社 團,These ads ran without a disclaimer,11651,57
350951704972904,大都會文化．大旗出版社,子揚 林,11646,4
107043534355976,Finance Insight,These ads ran without a disclaimer,11645,2
1672836939601618,歐3加福魚油,These ads ran without a disclaimer,11622,5
104475761687041,AFAtec,These ads ran without a disclaimer,11621,54
424049337647056,Rohde & Schwarz,These ads ran without a disclaimer,11607,9
101232825034163,關懷輔導協會,These ads ran without a disclaimer,11607,6
1212271885604995,社團法人愛的延續公益協會,These ads ran without a disclaimer,11604,14
100490245133647,A3: Still Alive,These ads ran without a disclaimer,11604,1
221254211781369,護台胖犬 劉仕傑,護台胖犬 劉仕傑,11603,10
345533595934188,陳薇仲 基隆一員,陳薇仲 選基隆市長,11589,20
109375391962343,程正樺 艦長,These ads ran without a disclaimer,11583,12
236327762908449,張忠謀「臺積電基金會」,These ads ran without a disclaimer,11570,5
109159431663346,Energyomni全能源 - Energy歐妮,恩能新元傳媒有限公司,11567,74
0,Instagram User 1881442586,These ads ran without a disclaimer,11556,3
103574808582405,呂宗耀,These ads ran without a disclaimer,11548,55
1874386822838624,台灣世代智庫 Taiwan NextGen Foundation,台灣世代智庫,11544,24
412383505540006,Tatler Taiwan,香港商博施股份有限公司台灣分公司,11540,10
101812532622958,日本Jmaaメディカル居家保健芳療協會,日本Jmaaメディカル居家保健芳療協會,11507,17
106199801231597,TIẾNG TRUNG THẦY DƯƠNG,These ads ran without a disclaimer,11505,1
111149858295913,商毓芳 生活即政治,商毓芳 生活即政治,11500,24
100255669320367,花蓮市民代表－莊依婕,簡單做人，認真做事的莊依婕,11499,6
170417986326226,微笑台灣319鄉+,These ads ran without a disclaimer,11499,4
2075645282663018,張光儀  與光同行照亮雲林,張光儀 雲林縣議員參選人,11497,6
1548795418701002,黃天煌,永杰張,11495,3
152341009257,全家FamilyMart,These ads ran without a disclaimer,11492,2
106771177939151,施昇輝-樂活分享人生,These ads ran without a disclaimer,11479,12
584987724883000,TutorABC,These ads ran without a disclaimer,11470,18
572641856277844,義竹鄉公所,義竹鄉公所,11459,2
1238837176143621,Jay bin Bienvenu,These ads ran without a disclaimer,11451,2
1473764756281903,KP 記憶香氛,These ads ran without a disclaimer,11451,1
155382867863684,台灣環境保護聯盟-Tepu,台灣環境保護聯盟,11443,22
293810851462868,威力醫師的育兒週記-王韋力,These ads ran without a disclaimer,11438,3
296199430542790,何志偉,These ads ran without a disclaimer,11438,7
835545346525507,蔡銘軒,蔡銘軒,11434,8
330041913796100,巨人傑,These ads ran without a disclaimer,11434,11
104641789632448,中華鯨豚協會  Taiwan Cetacean Society,These ads ran without a disclaimer,11425,20
101678205599826,無債一身清,These ads ran without a disclaimer,11418,2
110415697861629,大俠武林,These ads ran without a disclaimer,11407,24
496709473711305,李宗豪,林俐彣,11399,1
116136048144770,下一代學生行人路權聯盟,下一代學生行人路權聯盟,11390,7
243792365804634,林麗 宜蘭縣議員,王徽之,11370,7
905832946178142,Otcave八度文創,These ads ran without a disclaimer,11368,5
667293719966565,吃喝玩樂在台酒,忠青 楊,11361,6
112771835404605,甲上娛樂,These ads ran without a disclaimer,11356,8
1395658227316760,Klean Kanteen Taiwan,These ads ran without a disclaimer,11341,11
1689517457739088,臺中共好社宅-共同好好生活在一起,台中市政府住宅發展工程處,11340,8
105675202074217,聯邦貸款顧問,These ads ran without a disclaimer,11337,1
342151832928318,台北市 禾豐當舖,These ads ran without a disclaimer,11333,8
776257359221734,藍敏煌Blue,藍敏煌Blue,11322,24
599177760107246,台中市議員沈佑蓮粉絲團,佑蓮 沈,11317,21
127651067296805,ASML,These ads ran without a disclaimer,11302,8
115977494435067,國際數位收益資訊,These ads ran without a disclaimer,11301,1
1527583037515313,動植物防疫檢疫署,These ads ran without a disclaimer,11300,3
173292132527048,三竹-資訊,These ads ran without a disclaimer,11299,2
100955938762954,扶苏言情,These ads ran without a disclaimer,11286,5
231881397571066,志祺七七,SimpleInfo,11265,4
105461488907946,王威程 彰化市南區代表參選人,王威程 彰化市南區代表參選人,11250,1
100712972217422,Eatbliss益比喜,These ads ran without a disclaimer,11224,2
2505711192835704,安心貸-貸款理財專家,黃詩凭,11200,1
234258840055124,康裕成 高雄市議長,These ads ran without a disclaimer,11200,10
1864241660492011,氣候先鋒者聯盟,肇元江,11200,2
747024802146590,社區力 empower and together,社區力 empower and together,11185,49
924427494268643,新竹市政府,新竹市 新鮮事,11182,6
123787867695968,工研院科技學習 讚,These ads ran without a disclaimer,11177,3
103075482280406,哇系新街人 郭明德,郭明德,11173,47
104805437969925,JERA 台灣捷熱能源,These ads ran without a disclaimer,11162,7
384377418962780,温俊勇 苗栗縣立委候選人,These ads ran without a disclaimer,11151,4
419601451935147,報呱 Pourquoi.tw,These ads ran without a disclaimer,11147,10
110813777000118,佳晟家成,These ads ran without a disclaimer,11144,4
487664134700017,曾博鴻 - 誠心付出,冠緯何,11134,9
102096215503415,五寶奶爸黃偉群,游芯榕,11130,6
114871868553305,Hami Book,These ads ran without a disclaimer,11125,29
230367554296857,陳允萍,允萍 陳,11120,13
2249873031944230,椰們餐旅-枋寮海景餐廳,These ads ran without a disclaimer,11120,2
247388159305388,幸福樂,逸銘 吳,11115,12
1394671960860089,吳濬彥 Wu Jun Yen,Jun Yen Wu,11107,16
1600694340206781,桃園市非營利組織發展中心,桃園市非營利組織發展中心,11107,255
110658297243264,永恆能源,These ads ran without a disclaimer,11096,2
109936570884469,T大使 未來智造者,These ads ran without a disclaimer,11089,1
290769701616159,2020國際海報徵選,2020國際海報徵選,11082,2
135566773135226,DR.WU,These ads ran without a disclaimer,11080,1
1053855571394821,他群,煜庭 林,11079,36
102258889155646,吳明珠中醫診所（台 北）,These ads ran without a disclaimer,11070,2
112003031124274,高雄永慶不動產首富團隊/忠言自由店／大順店,These ads ran without a disclaimer,11068,13
111654304644525,藍青挺,藍青挺,11067,12
676692975786082,Fun Games For Free,These ads ran without a disclaimer,11064,1
102643062318893,後台小編,These ads ran without a disclaimer,11047,8
326715000821935,新北市議員陳科名,陳威臣,11043,23
106557717920260,南投風報,Fong News,11038,5
839099019464803,李中岑,謝雨庭,11032,6
296147068001093,TFC 臺北婦產科診所 生殖中心,These ads ran without a disclaimer,11032,5
720492554670764,李國璋 新竹市東區市議員,李國璋 新竹市東區市議員,11031,22
102796872631484,彼得龍,These ads ran without a disclaimer,11022,6
1069284236481262,Inspiring 慈悲世界,These ads ran without a disclaimer,11019,6
270261293524093,蔡秋敏議員粉絲専頁,蔡秋敏議員粉絲専頁,11007,44
403167099833231,CUHK Business School,These ads ran without a disclaimer,11004,8
217794301652534,純粹放輕鬆 Relax,These ads ran without a disclaimer,11004,8
119214421485836,富邦MA,These ads ran without a disclaimer,11001,2
192165170847259,李眉蓁,Yu Hung Tsai,11000,7
186612874691719,鄭正鈐,湘筑 徐,11000,4
106114691591480,荃成建築室裝貼膜,These ads ran without a disclaimer,11000,3
189874161583985,林亮君,亮君林,11000,4
136175479741651,士林北投林世宗議員,台北市議員林世宗,10992,24
407888432960687,歐志銘 五結鄉長候選人,歐志銘 五結鄉長候選人,10987,12
112580844802097,新遊稽查｜網癮少女組,These ads ran without a disclaimer,10977,1
404992802884719,Fourdesire,These ads ran without a disclaimer,10975,6
104976765587511,吳明珠中醫診所,These ads ran without a disclaimer,10955,1
1212271885604995,社團法人愛的延續公益協會,庭 溢 張,10953,6
635537303170117,邱俊憲 高雄市議員,邱俊憲 高雄市議員,10911,11
167920746407607,亞洲事實查核,亞洲事實查核實驗室,10911,11
1590652187688540,Best100閱讀精品店,These ads ran without a disclaimer,10896,5
487213414986961,數位外交行動計畫 Digital Diplomacy,Joy  Hu,10892,18
247329462037086,LOVFEE,These ads ran without a disclaimer,10890,1
111833685068617,新港南新里長  王秋宏,子昱劉,10889,7
107302627424226,風傳媒x華爾街日報,風傳媒x華爾街日報,10885,30
105585471704636,曹 - 興 - 誠,These ads ran without a disclaimer,10876,88
365139920253180,東森房屋東區振興加盟店 俊昇開發有限公司,These ads ran without a disclaimer,10875,4
100839845146266,bowwow._.microblading,These ads ran without a disclaimer,10867,14
280478279506662,黑馬鐵皮保養防銹隔熱噴漆抓漏工程,These ads ran without a disclaimer,10862,2
549632978471165,彰化縣政府勞工處,柏堯 林,10855,7
100171125908486,立邦理財諮詢,These ads ran without a disclaimer,10847,1
1266518076746162,失智・時空記憶的旅人（Dementia）,These ads ran without a disclaimer,10840,13
129641406899712,Burke Zechariah,These ads ran without a disclaimer,10839,10
109914197862750,Lifamily,These ads ran without a disclaimer,10834,7
769099963301242,Sense思法人,These ads ran without a disclaimer,10828,15
104895344587140,阪田戰法 - 顧奎國,These ads ran without a disclaimer,10828,34
1661620254123093,亞瑞仕國際驗證股份有限公司,These ads ran without a disclaimer,10825,9
109731404597790,Happyshike-a,These ads ran without a disclaimer,10820,5
373438736075968,星仔精選車庫,These ads ran without a disclaimer,10818,2
105436022018518,陳漢澤,陳漢澤,10812,11
493111720766021,遠東科技大學Far East University,These ads ran without a disclaimer,10811,2
336530880419989,樹人醫專護理科,Wan-yi Chen,10807,18
103953812346425,張國輝｜活力新中山,張國輝,10806,12
115036523213233,李佳玲,奕佐 李,10802,6
106321694750958,直觀點Hit Media,直觀點Hit Media,10800,4
105229568576897,中華民國111年全國中等學校運動會,Li Media & IM,10800,8
100662492558403,ATR Auto parts,These ads ran without a disclaimer,10796,3
2085655364856451,Wind.TAIWAN 離岸風電,Wind.TAIWAN 離岸風電,10795,18
2090165324614425,促進轉型正義委員會,These ads ran without a disclaimer,10778,6
100372948924044,大總統製作委員會,承佑 陳,10757,39
494066520761785,臺中購物節,臺中市政府,10747,2
449192170642,【吉米】 旅行攝,These ads ran without a disclaimer,10742,7
1890263611238474,陳冠廷 Kuan-Ting Chen,These ads ran without a disclaimer,10741,19
109603924926282,以閃亮之名,These ads ran without a disclaimer,10734,1
177642885761305,小周藥師 周本正,翻轉醫療x長照喵,10717,4
105306685647449,洪瑞瑾 竹北市民需要的是能審核預算的代表，不是忙捻香、會跑場的代表,莊淙澍,10713,3
107748503913028,柯P逐字稿,璟妍 林,10712,12
108888670607141,蘇伊文 不沉默,伊文 蘇,10711,12
104598718715488,Thượng Tọa Thích Tuệ Hải - Bậc Thầy Chữa Bệnh Trĩ,These ads ran without a disclaimer,10703,8
1920645851573536,未來城市FutureCity,These ads ran without a disclaimer,10701,25
104176798696412,童話世界團購批發,These ads ran without a disclaimer,10700,1
951777931529749,法國Anna看台灣,宇震 陳,10689,4
101484029140613,暖暖 Sunshine 讓我們一起閃閃發光,暖暖 Sunshine 讓我們一起閃閃發光,10683,12
