Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
144932509181154,Simona Bucura Oprescu,Actualitati Argesene,762,5
113510423782476,Diana Baciuna,DIANA-STEFANA BACIUNA,761,36
110121523699375,Ionut Meraru,Plus Neamț,761,4
155357214489195,PariuriX.com,These ads ran without a disclaimer,761,1
108688187513078,Partidul Mișcarea Populară Cehu Silvaniei,Partidul Mișcarea Populară,760,2
104171824687844,Argeș Media TV,Memories In Life,760,41
106086271013479,Marius Dulce,ROGER GRAPHIC DESIGN SRL,760,5
228249294595194,Calea prosperității,These ads ran without a disclaimer,760,7
164624876574,Avocat Porosnicu Gianina Vera,Claudia-Cristiana Pleșca,760,10
304197160226804,Preda Dragos Octavian,USR Argeș,760,6
1691529741068979,Electrocasnice Arctic,These ads ran without a disclaimer,759,4
1593820680884174,Ocean Generation,These ads ran without a disclaimer,759,7
135324724601976,Mănescu Dumitru,Dumitru Mănescu,759,62
751986918270131,Ion Vladoi,Partidul Mișcarea Populară Constanța,759,14
101871771655051,Partidul Verde Dumitru Ionel,Andrei Florea,759,9
313608429335146,"Împreună dezvoltam Sicula , Gurba si Cherelus",Moga Andrei - Radu,758,22
112571523480822,Un Om Presedinte,Networld IT&C SRL,758,4
1518418778488335,Cătălin Marian Militaru,PMP Olt,758,3
791399554276251,PER Caras-Severin,Ecologisti Caras Severin,758,53
113876360041542,PSD Sector 1,Partidul Social Democrat Sector 1,757,7
311695959686140,USR Ovidiu,Uniunea Salvați România filiala Constanța,757,6
210819049512024,Iulian Cimpoeșu,USR Suceava,756,7
1180756382091081,Bossman's Burgr Factory,These ads ran without a disclaimer,756,6
1423046128019828,Mihaiță Marian Mijache,Mihai Mijache,756,5
254775945324174,USR Cisnădie,Uniunea Salvați România - USR,756,3
109564867079045,Meșter Andrei,Andrei Mester,755,22
108493927636128,Ioana Radescu,PLUS,755,5
151702765627226,Partidul Oamenilor Liberi/Szabad Emberek Pártja/Partei Der Freien Menschen,These ads ran without a disclaimer,755,9
100490954651525,Dragoș Dragoteanu,Dragos Dragoteanu,754,16
101794551268995,Juvederm Romania,These ads ran without a disclaimer,753,1
364446500390294,Ilan Laufer,These ads ran without a disclaimer,753,12
103518022297123,Acțiune Pentru Națiune,These ads ran without a disclaimer,750,2
103702225671655,Mediateasarea - Lobby and advocacy,Adrian Călugăru,750,6
1156537071044716,Dragos Chitic,Partidul Miscarea Populara Neamt,750,3
1039671472723301,Analize Cost-Beneficiu,C.I.S.I.F. - Centrul de Idei si Solutii Financiare - Iasi,750,5
111557897298537,Ciprian Alexandru,USR Giurgiu,750,5
103050792433624,Andrei Cristinel Negru,Acn Insurance Srl,750,15
103426028125023,Denis Fota,Partidul Libertate Unitate și Solidaritate Dolj,750,1
104326494827984,Șuchea Iulian,Suchea Iulian-Nicolae,748,59
713018592100688,PNL Tulcea,Partidul Naţional Liberal,748,14
229145360471768,Ciprian Dobre,Ciprian Dobre,747,3
289057221137118,Euro Jobs,These ads ran without a disclaimer,747,1
364156627669948,Ștefan Pălărie,USR PLUS,747,11
102130021420312,Radu Trufan,USR Maramures,747,9
475728132612518,Székely Nemzeti Tanács,These ads ran without a disclaimer,746,10
669089356470657,Magyarság Háza,These ads ran without a disclaimer,746,3
100296704772989,Wildlife Mission,These ads ran without a disclaimer,746,15
102133364977072,Danetiu Silviu,LD HOSTING,745,18
242636699406893,"Se poate mai mult. Limanu - 2Mai, Vama Veche, Hagieni",Gheorghe-Daniel Georgescu,744,12
108198834362110,Eugen Cucu - Consilier Local Sanpetru,Eugen Cucu,744,25
1392435254351461,Stiripesurse,These ads ran without a disclaimer,743,8
265991200863274,Gheorghe Saftiuc,USR Bacău,743,10
1585503788418339,Felix Cozma,Felix Cozma,743,25
1236451333063726,Ingrid Sofia Höhr,PMP - Partidul Mișcarea Populară Sibiu,742,9
831481247188270,PSD Vladimirescu,Psd Arad CMF 21200019,742,11
110137388242680,Via Premium Travel,These ads ran without a disclaimer,742,5
111037567362947,Asociatia Noel,These ads ran without a disclaimer,742,2
2258442857759226,Aiways,These ads ran without a disclaimer,742,1
827607837339873,AMR - Asociaţia Municipiilor din România,These ads ran without a disclaimer,741,1
195860254198288,Rodica Militaru,Rodica Militaru,741,21
1057135480987413,ALDE Teleorman,ALDE Teleorman,741,9
1069070156464623,PSD Nadlac,PSD ARAD CMF21200019,740,17
852402878128045,Youth Cancer Europe,Youth Cancer Europe,740,3
694605284013356,USR Teleorman,These ads ran without a disclaimer,740,4
105004567519762,Bardócz László oldal,Bardocz László,740,13
241573062569469,Tefal,These ads ran without a disclaimer,739,2
156241728508525,axanews.ro,axanews.ro,739,4
1133003253410668,Kaira Looro - International Architecture Competition,These ads ran without a disclaimer,739,6
1458276387779220,Forța Dreptei Vâlcea,Forța Dreptei Vâlcea,738,12
172679319429447,European Sustainable Energy Week,These ads ran without a disclaimer,738,9
101587722591263,Corneliu Muresan,Corneliu Muresan,738,13
103276201121479,Loredana Ciumpe,These ads ran without a disclaimer,738,15
100821965221766,Sfatul Țării,RO365.RO,738,40
242636699406893,"Se poate mai mult. Limanu - 2Mai, Vama Veche, Hagieni",Partidul Social Democrat – Filiala Constanța - CUI mandatar financiar : 21200019,737,17
103828961490931,Lililama,These ads ran without a disclaimer,737,14
100165678468092,Mike Levente József,Mike Levente József,737,16
114251270211131,Inași Ionuț-Denis,Inasi Ionut-Denis,737,35
145269432164243,Your Europe,These ads ran without a disclaimer,736,7
1723168864595732,Gabriel Oprea,Iancu Armas,736,12
108783407558930,PNL Berzasca,Oliver Ieremici,735,7
112281790119496,Traian Daniel Mihai,These ads ran without a disclaimer,735,5
226592000725941,Star Rádió 100.8 FM,Media Grup Market ADV SRL,735,1
2227594247504966,USR PLUS Moreni,USR Dambovita,734,5
829233313855732,Adrian Gavriliu,Gavriliu Adrian,734,7
108610294195604,Reminder de Iași,Recorder de Iasi,734,11
262406012332343,Corner Renovation,These ads ran without a disclaimer,734,1
113631860020755,Andrei Stan,Andrei Stan - USR PLUS Sector 3,733,5
530423830486509,Pendect,These ads ran without a disclaimer,733,22
1738339926491503,Silviu Dehelean,Dehelean Silviu,733,9
111092853965698,Miss Universe Romania 2021,These ads ran without a disclaimer,732,1
111796787083837,Protect Our Future Too,These ads ran without a disclaimer,732,5
110327810572034,Alexandru Cristian Amza,USR Timiș,731,13
102251732666243,Anonymous Piatra Neamt,Anonymous Piatra-Neamt,731,24
100181882762169,Platforma de mediu pentru București,Fundația Comunitară București,731,12
103860264492019,Alert24.ro,Alert24.ro,730,21
318703191616093,Doris  Rai,Răzvan Bărbos,730,4
110071417502075,Ioan Alexandru Tirla,Ioan Tirla,730,21
413428396067521,Grupul sustinatorilor Antena 3,These ads ran without a disclaimer,730,5
150955332037774,Cristian Seidler.,These ads ran without a disclaimer,730,12
108883091589022,Partidul ACUM,Partidul ACUM,729,2
1204814132862307,Future Energy Leaders Romania,Future Energy Leaders Romania,729,15
312564186105027,Alexandru Iovescu,Alexandru Iovescu,729,23
1981456161950491,PSD ILFOV,PSD ILFOV CMF21200019,728,8
277342846547063,Servus Cluj,Servus Cluj.ro,728,16
103908444786362,Irina Diana Poșa,Catalin Chele,728,12
778440292259694,George Manciu,These ads ran without a disclaimer,727,5
1533260410268341,Primaria Poiana Teiului,Media PR Grup,726,19
628604023958488,Nutu Valea,"Newsar Press, comandată de P.M.P. Arad, CMF 21200020",726,4
223916127625601,Miroslav Stanici,PRO ROMANIA,726,4
110965324016319,Țifui Florin George,Tifui Florin,726,17
575881099537222,PNL Popesti-Leordeni,These ads ran without a disclaimer,726,6
115244700201759,Sebastian Hosu,"Partidul Libertate, Unitate și Solidaritate",725,4
621274961320489,Yalnızlar Semti,These ads ran without a disclaimer,725,1
1587678041519354,PNL Neamt,These ads ran without a disclaimer,724,18
1277315885687038,PepsiCo Romania,These ads ran without a disclaimer,724,4
105860297893714,Alin Prunean,Uniunea Salvati Romania,724,12
307493356308015,Mihai Fifor pentru ARAD,Chesa Ilie,723,6
116045020295882,Marius Humelnicu,Partidul Social Democrat Galati,723,3
409587469595112,Expresul de Sibiu,Expresuldesibiu.ro,723,2
1184423628318290,Theodora Sotcan,Theodora Sotcan,723,19
401073627363763,PSD Obârșia de Câmp-Oficial,MhM TV,723,38
771947142920359,IReader,These ads ran without a disclaimer,723,110
137651470305528,Federația Patronală Petrol și Gaze,Federația Patronală Petrol și Gaze,723,28
1580789518867008,RMDSZ Brassó megyei szervezete,RMDSZ Brassó megyei szervezete,722,12
192944571118410,Milwaukee Instruments,These ads ran without a disclaimer,722,1
753132274703779,Prahova24,Prahova24.ro,721,5
111059980714369,"Alexandra Gheorghe-Iovu, Future Youth Summit Fellow",Eduard Voicu,721,35
1424665614318631,Gherman Petre Lucian,These ads ran without a disclaimer,721,8
175038365852533,Andrei V. Tatar,These ads ran without a disclaimer,719,9
113078210451067,Ovidiu Constantin MAXIM,Partidul Național Liberal - Botoșani,719,4
104523040939102,Reînvață sa fii român.,These ads ran without a disclaimer,719,5
588513598185940,PNL Municipiul Buzau,BANU COSTEL-MARIUS,719,1
179623092608441,USR Simleu Silvaniei,USR Sălaj,718,4
225855028197743,Stiri Din Surse Buzau,Stiri Din Surse Buzau,717,13
103506584878556,Alianța Pentru Unirea Românilor - Lugoj,Alexandru Sirbescu,717,9
1139966472714607,PSD Satu Mare,These ads ran without a disclaimer,717,6
196110100428834,Kolozs Megyei Ifjúsági Fórum - Kifor,DIV ad,716,26
106161408045919,Acțiunea.RO,ACTIUNEA.RO,716,26
842560849222998,Mihai Costel,These ads ran without a disclaimer,716,7
261991093909308,Zsigmond József,Zsigmond József,716,13
113686556763800,Joy_fan,These ads ran without a disclaimer,715,1
1434447230188071,Rizia Tudorache,Luiza-Maria Istratescu,715,10
124634147604996,Țară de poveste,These ads ran without a disclaimer,715,3
100769585099267,Gabriel Zaharie,Zaharie Gabriel,715,17
113404033776885,Herta Gabriel Vasile,Gabriel Vasile Herta,714,6
581389548564155,Asociația Necuvinte,These ads ran without a disclaimer,714,11
116071400223129,Kézdivásárhelyi Fejlesztési Szövetség,Partidul National Liberal,713,11
266685393663803,Dan Hodos,Dan Hodos,712,13
501241386727395,Radu Nicolescu,These ads ran without a disclaimer,711,23
222499971192446,VictorDragusin,Victor Drăguşin,711,11
162486931012489,City Manager,These ads ran without a disclaimer,711,23
108903411331435,Wheeley GO,Life Is Hard,711,4
106989550717001,Alianța pentru Unirea Românilor Iași,ALIANȚA PENTRU UNIREA ROMÂNILOR,710,3
1612373492325952,PNL Caras Severin,Oana Blaghi,710,15
109215917305032,Alianta USR PLUS Otopeni,Alexandru Mircea,710,14
104135688156292,Soluții Colaborative,CIVICA,710,8
397591464403313,Marefind,These ads ran without a disclaimer,710,1
2171851679794048,USR Corbu,Uniunea Salvați România filiala Constanța,710,4
109909395729154,Albert Residence Brasov,These ads ran without a disclaimer,709,2
197276780303655,Forbes Romania,These ads ran without a disclaimer,709,10
107559554466743,Cornel Macarie,PNL Sibiu,708,22
337205269990578,Bogdan-Constantin Matei,These ads ran without a disclaimer,708,4
105813218000409,Cosmin Durle,PSD DOLJ,708,15
701122183654382,Alin Dumitrana,These ads ran without a disclaimer,708,3
299054987630199,Turenschi Aurelia - Maria,Aurelia Turenschi,707,12
502514186907494,Apa Noastră,These ads ran without a disclaimer,706,19
106005417788163,Játszóteres Jancsika,These ads ran without a disclaimer,706,2
591624081252119,USR Zărnești,USR Brașov,706,3
110129654609095,Varianta de ocolire Alesd - fapte si practici -,Denis Svab,706,6
125388588067899,Libraria Online ACT si Politon,These ads ran without a disclaimer,706,2
241935362900357,Iulian Badea,PSD DOLJ,706,16
921280771234862,Rural,These ads ran without a disclaimer,705,4
282065709107629,USR Livezile,USR Livezile,705,15
509548582409324,Ghidul Primãriilor,Ghidul Primariilor,703,3
111976446194304,Aronia Charlottenburg,These ads ran without a disclaimer,703,1
601096316595944,Senatul României,Senatul României,703,5
114301358593611,Hargita Megye Tanácsa,Hargita Megye Tanácsa,703,4
307288202654985,Salvează o inimă,These ads ran without a disclaimer,703,1
1292958904162605,Raksha Santram Saroniya,These ads ran without a disclaimer,702,2
103039157965022,Alexandru Dumitru Cazacu,Alexandru-Dumitru Cazacu,702,24
110792663815605,Bogdan Dăscălescu,Bogdan Dăscălescu,702,9
1691667177798461,Brut,These ads ran without a disclaimer,701,25
113216307195526,Gheorghe Turle,WeCreate Ads,701,8
347096288718051,Daniel Popescu - Deputat USR,Daniel Popescu - Deputat USR,700,10
1623630114537710,eTrezirea,eTrezirea,700,1
1441164559495599,Gheorghe Sorin Ghilea,Sorin Ghilea,700,31
679218552100812,stiripesurse.ro,stiripesurse.ro,700,2
110547470730217,Daniela Cozmeci - Consilier local Bragadiru,USR Ilfov,700,1
138663376173008,Răzvan Gabriel Ioniță,Partidul Naţional Liberal,700,9
540994259720058,USR Valea Lupului,USR Valea Lupului,700,5
1053397528074164,Alexandru Cristea,Partidul Mișcarea Populară Bacău,700,2
101908641468173,Radio Campus Buzau,ALDE Buzau CMF AEP21200063,700,2
157914247936756,Florin Marinescu,PNL - Filiala Arges,700,1
106673321130175,Mihai Cozma,PLUS Neamț,700,2
121736205183882,Vrancea politică,These ads ran without a disclaimer,700,3
1408452646080627,Marius Screciu,Vasilan Pavel-Mihai,700,4
112948040572200,Gabriel Stanciu,PNL Olt,700,5
200214936671407,Societatea Ornitologica Romana,Societatea Ornitologică Română,700,3
969513496528922,Gelda Com,George Drăghici,700,2
1707920742837035,DABO România,These ads ran without a disclaimer,700,1
109168750903906,Vlad Adrian,Tropic Solutions,700,3
1109450242513394,Clubul Sportiv Păulișana Păuliș,Florentin Iancu,700,5
112339373918898,Marian Viorel Tudorică-Măruș,Domi-Cristian Mircea,700,4
666955970114077,PSD Navodari,George Paraschiv,700,7
146911762151935,EUROPE DIRECT Regiunea Centru,Europe Direct Regiunea Centru,700,5
138733536744113,Rezist în Bacău,Denis Blidariu,700,6
103043008188369,Constantin-Alexandru Asandei,PLUS Neamț,699,3
113507014123680,Poenaru Alexandru Marius,UNITED COLORS TEAM SRL,699,10
109215917305032,Alianta USR PLUS Otopeni,"Partidul Libertate, Unitate si Solidaritate",699,4
2253449691332190,Florin Bivol,ALDE Arges,698,2
118847551510788,EMaramures,These ads ran without a disclaimer,698,9
111254638076967,Forța Dreptei Dâmbovița,Vlad Măntoiu,697,17
247959255375057,Magyarország Főkonzulátusa Csíkszereda,These ads ran without a disclaimer,697,2
110566877158397,Laptapir,These ads ran without a disclaimer,696,1
887171274665975,ALDE Sector 4-Partidul Alianța Liberalilor și Democraților,Angel Dumitrescu,696,2
225050644925789,Partidul Mișcarea Populară Huedin,Partidul Miscarea Populara,696,6
331906530724531,USR Maieru,USR Maieru,696,11
428641717189162,Senator PSD Miron Smarandache,Miron Smarandache,695,13
330564931087408,Enroush,These ads ran without a disclaimer,694,12
646139058792733,Festum Varadinum,Heus Media Service,694,15
112205907223005,Partidul Puterii Umaniste - Social Liberal DOLJ,Promovare Craiova,694,9
136902520189642,Talpas Botond,Botond Talpas,693,8
2555623781144719,USR Bran,USR Brașov,693,16
100312945117488,Cornel Ionescu,Midnight Black Company,692,6
194832771045182,Sergiu Papuc,Partidul Social Democrat - Filiala Mures,692,2
104867635061538,Ramona Porumb,Ramona Porumb,692,11
582373968853900,Susțin PRO România Liteni,PRO România Suceava,692,2
106892464384981,PRO România - Răzvad,Pro România Dâmbovița,692,3
1514001565566589,Robert Dorin Filip,Partidul Național Liberal Gorj,692,6
252169165582,ClearVPN,These ads ran without a disclaimer,692,1
814461608650881,stelianmuscalu.ro,These ads ran without a disclaimer,690,1
103201301126374,Laurentiu Cretu,PLUS Neamt,690,2
105862104920194,Leonard Ioan Bulai,Leonard Bulai,690,5
402083366838017,Centrul pentru Tineret al Municipiului Bucuresti,Centrul pentru Tineret al Municipiului Bucuresti,690,4
170252536439294,Carrefour,These ads ran without a disclaimer,690,1
127890307228009,Avon Space,These ads ran without a disclaimer,690,1
313608429335146,"Împreună dezvoltam Sicula , Gurba si Cherelus",These ads ran without a disclaimer,690,19
114011443843389,Romulus Lucian IARU,ROM MEDIAVISION SRL,689,4
1772039399702006,Alternativa Dreapta Galati,Alternativa Dreapta Galati,689,6
29092950651,TED,These ads ran without a disclaimer,689,12
10760031281,Hertie School,These ads ran without a disclaimer,688,5
106166651181802,Bălan Constantin,Uniunea Salvați România - USR,688,2
122112937846171,Bogdan Pater,Partidul Național Liberal,687,8
108148250529618,USR Cluj,Uniunea Salvați România,687,7
1424665614318631,Gherman Petre Lucian,Petre Lucian Gherman,685,15
108349474104762,Mihai Sandu,Sandu Mihai,685,15
105123851038446,Sorin Rednic,Rednic Sorin,684,12
594140750966248,PRO România Galați,These ads ran without a disclaimer,684,5
101462959574536,Agrocentrala,Agrocentrala,683,8
253774712264,EUBAM - EU Border Assistance Mission to Moldova and Ukraine,These ads ran without a disclaimer,682,6
1728821047350437,Adrian Ioan Veştea,These ads ran without a disclaimer,682,6
101387795122039,Darie Gruiță,ROGER GRAPHIC DESIGN SRL,681,3
107725534367174,PER Municipiul Săcele - Aurelian Damian,PER Municipiul Sacele,681,5
101296695043682,Obradov Jelimir Victor,PER,680,10
104964987718477,PMP Moșnița,Partidul Miscarea Populara Filiala Timis prin GO MEDIA SRL,680,6
784605865010605,Eugen Nae Consilier Judetean,Nae Eugen,679,64
110857777744699,Andrei Cazacu,Andrei Cazacu,679,7
799686396757468,PNL Mehedinti,POPESCU VIRGIL-DANIEL,679,18
556186244526967,Republica Oltenia,republicaoltenia.ro,678,2
215808093150234,PER Agigea,Admin Tools SRL,678,7
109828727263598,Hajrá Szereda,Balazs Vizi,677,23
751564958542649,USR Sângeorz-Băi,USR Sângeorz-Băi,676,14
986542964703270,Răzvan Gabriel Pisoschi,Pisoschi Gabriel-Razvan,676,20
