Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
100424635145301,My Cocoons,These ads ran without a disclaimer,3354,2
116631444358032,make_3dprint,These ads ran without a disclaimer,3353,7
77372853052,Walter Ceballos,These ads ran without a disclaimer,3352,4
109741827333608,Mena Garlati Productores asesores de seguros,These ads ran without a disclaimer,3352,2
427383978064902,Gabriel De La Vega,Networking TDF,3350,2
1747071295523861,Comuna Villa Ciudad Parque,Comuna Villa Ciudad Parque,3350,6
428431323926982,Primera Línea,These ads ran without a disclaimer,3350,7
600078246867310,Frente Popular Gimnasista,These ads ran without a disclaimer,3349,1
115105016519953,𝐆𝐮𝐬𝐭𝐚𝐯𝐨 𝐓𝐚𝐭𝐨 𝐌𝐚𝐠𝐥𝐢𝐨,These ads ran without a disclaimer,3349,2
289923144737454,El Arte y el Diván,These ads ran without a disclaimer,3348,1
292115867501203,La Obra De Marte,These ads ran without a disclaimer,3345,1
935155729926015,GD Today,These ads ran without a disclaimer,3345,2
2151076281849429,Todos por la Reactivación de Vías Navegables,These ads ran without a disclaimer,3345,1
579218015834979,Trauma Research Foundation,These ads ran without a disclaimer,3345,1
351028232639432,Instituto Consenso Federal,Maite Crespo Bjerg,3345,12
572919299478227,Gerardo Guidi Chamoun,These ads ran without a disclaimer,3341,1
117557387970283,Hernán Tadeo Barrabes,Hernan Tedeo Barrabes,3341,2
289153557863442,Federalismo y Libertad,These ads ran without a disclaimer,3340,3
113327343421623,UNO Argentina  - Una Nueva Oportunidad,Diego Gaston Villamayor,3340,10
1558351597805165,Oscar Ramirez,Emmanuel Alejandro Viedo,3340,10
107657117450464,evamabeconatur,These ads ran without a disclaimer,3340,1
1447073002263521,PTS en el Frente de Izquierda - Escobar,Frente de Izquierda,3339,2
107696774766237,Integral Consultora,These ads ran without a disclaimer,3338,1
112392811861054,Mauro Verasay,These ads ran without a disclaimer,3337,1
102645315253334,Gestoría Rimini,These ads ran without a disclaimer,3337,1
108472838181783,Fernando Casita Almeda,Fernando Almeda,3336,5
450272448347476,Ninfa Salinas Sada,These ads ran without a disclaimer,3334,1
197558590986305,Sorece. Asociación de psicólogas feministas,These ads ran without a disclaimer,3334,1
100296478573039,90lineas,Alejandro Gabriel Salamone,3334,18
7504006361,JibJab,These ads ran without a disclaimer,3330,1
112798327730770,Belén Vergel,These ads ran without a disclaimer,3329,1
301493510587216,Secretaria de Desarrollo Social y Cultural - SMT,These ads ran without a disclaimer,3327,13
151824778178898,Maison&Objet,These ads ran without a disclaimer,3327,6
191847790970688,Claudia Gauto Parque del Conocimiento,Frente Renovador de la Concordia,3326,2
109707864080289,Dr Martin Olivera,Martin Miguel Olivera Ravasi,3326,2
2722059434476911,SOMOS-Río-Negro,Rodrigo Pacheco,3325,2
160747150779042,Roy López Molina,Roy López Molina,3324,2
697938296970182,Los Descamisados Puerto Madryn,These ads ran without a disclaimer,3324,1
2336812183050679,Los Jingles de Axel,ComunicaciónPop,3323,7
233398543424976,Trail Harricana UTHC,These ads ran without a disclaimer,3321,1
120849580950832,Nos Une Roca,Olga Beatriz Silva,3320,1
366494523450670,La Segunda Seguros,These ads ran without a disclaimer,3320,4
1431888320420117,La Izquierda Diario,These ads ran without a disclaimer,3319,8
667275516732385,"Alberto ""Conta"" Celiz",These ads ran without a disclaimer,3319,2
838280626539844,ricardo_garramuno,These ads ran without a disclaimer,3318,2
495370807278744,UFM Market Trends,These ads ran without a disclaimer,3318,1
1494149867545673,Cesar Mormontoy,These ads ran without a disclaimer,3318,1
108230821880714,Villasan Centro de Estudios Psicojurídicos,These ads ran without a disclaimer,3318,3
104811414607778,Instituto Generosa Frattasi,Maria Laura Fantela,3316,8
317463093373,The Akshaya Patra Foundation,These ads ran without a disclaimer,3316,5
442793219194226,Edgardo Lopez Osuna,These ads ran without a disclaimer,3315,6
1946775385595290,Colonia Aurora Misiones,Colonia Aurora Misiones,3314,3
210897252268891,Women's Global Network for Reproductive Rights (WGNRR),These ads ran without a disclaimer,3312,7
103262657710405,Juan Manuel Cubilla Podestá,Juan Manuel Cubilla Podesta,3311,22
107405288564808,gb_guitarcovers,These ads ran without a disclaimer,3311,1
1133083640127775,Cabañas La Armoniosa - Colón,These ads ran without a disclaimer,3310,3
845893778876289,Analítica427,Analítica427,3309,7
111908196999634,moodvertising,These ads ran without a disclaimer,3309,1
110074704589459,Soulnest.rd,These ads ran without a disclaimer,3309,1
234780743259474,Comunicación y Cultura FLACSO-Argentina,These ads ran without a disclaimer,3307,2
104277524269815,Argentinos Juntos Por El Cambio,These ads ran without a disclaimer,3307,9
1920343608194338,Fabián Perechodnik,Joaquin Nabais,3306,7
100240715799380,Principios y Valores Rosario,These ads ran without a disclaimer,3304,1
119994997754578,Rompiendo Clichés,Rompiendo Clichés,3301,4
133505561452634,Baty Tutaglio,These ads ran without a disclaimer,3300,4
100659926076523,Pablo Amarillo,Frente de Izquierda,3300,2
101061504919639,Kabbalah,Leonardo Lencina,3300,91
890059771081818,Conocedores,Conocedores,3300,4
136640249539414,Alberdi CANTA Y BAILA,These ads ran without a disclaimer,3300,2
105129194693122,Marcos ISUSI,Marcos Ramon Isusi,3300,6
102912456022922,Juntos x TDF,Juntos x TDF,3299,4
109939845134373,Carlos Ernesto Parsons,Carlos Ernesto Parsons,3299,7
2026429347377918,CC ARI Caleta Olivia,Pablo Andres Fernandez,3299,19
237033723167827,MiMarca.com.ar,These ads ran without a disclaimer,3298,8
107463608385117,Nacho Lucero Gatica,Luis Ignacio Lucero Gatica,3298,3
101794262568943,Norali Sosa,Olga Vanesa Paola Leiva,3297,2
114744208541989,tumisiones.com,Brutal SRL,3297,2
1491581411131925,Rulo Hadad,Raul Eduardo Hadad,3297,10
1530876640463290,Paul Landó,These ads ran without a disclaimer,3296,8
292424710885745,Abogados  Rosario,These ads ran without a disclaimer,3296,1
194216434672027,Marcelo Chocarro,These ads ran without a disclaimer,3293,8
884903474868011,Partido Obrero Rosario,Partido Obrero Rosasrio,3293,7
395946737156161,iPanda,These ads ran without a disclaimer,3291,1
111953246962618,Flavia Gisela Gil,Flavia Gisela Gil,3291,7
1125150580830628,Joan's Homes Miami,These ads ran without a disclaimer,3291,1
0,Instagram User 6215874477,These ads ran without a disclaimer,3291,1
40775064593,Microsoft AI Cloud Partner Program,These ads ran without a disclaimer,3290,2
204301556270608,Metroblanc,These ads ran without a disclaimer,3290,1
0,Instagram User 3526543277,These ads ran without a disclaimer,3288,1
104764328592380,Raices Argentinas Swiss,These ads ran without a disclaimer,3288,1
0,Instagram User 5740188925,These ads ran without a disclaimer,3285,1
1409003799151460,Rob Gregg,These ads ran without a disclaimer,3284,2
2577035708987582,Adoradoras de Fe,These ads ran without a disclaimer,3284,1
106194867910071,Animatikons.arg,Animatikons.com,3283,3
664369657413059,Libres Del Sur San Miguel,Libres Del Sur San Miguel,3280,3
109748764767345,Compromiso Leal San Martín,These ads ran without a disclaimer,3280,1
462579653934522,MST Cordillera Chubut,MST Cordillera Chubut,3279,2
746367662125053,Damian Contreras,Florencia Jimena Fernandez,3277,6
128769889363216,centroantilen,These ads ran without a disclaimer,3277,1
102982248330630,Revista Stultifera Navis,These ads ran without a disclaimer,3274,3
104885028423058,Gasadalur-shop,These ads ran without a disclaimer,3273,1
190577010980425,Recuperadores Del Sur Ltda,These ads ran without a disclaimer,3272,7
105816854675787,Calca sin Violencia,These ads ran without a disclaimer,3271,2
101095219032856,Mulheres Iluminando o Mundo,These ads ran without a disclaimer,3270,1
104794628711988,creorabr,These ads ran without a disclaimer,3270,1
268118083254312,Tec,These ads ran without a disclaimer,3270,1
103997372167968,cachol.ttt,These ads ran without a disclaimer,3270,1
119503636583637,Creer,Rito Gabriel Gómez Rojas,3269,1
2130497253914789,VERZI - Arquitectura & Negocios Inmobiliarios,These ads ran without a disclaimer,3267,2
100413751329628,SUR digital,Oscar Alan Soria,3266,16
108165144268764,Loveworld Digital Evangelist,These ads ran without a disclaimer,3265,8
120892087674971,Kethers Luxury Eyewear,These ads ran without a disclaimer,3264,1
1581301962113967,Estamos,radio911fm.com,3263,10
100391794931973,Carlos Sanchez concejal de El Potrero,Carlos Eduardo Sanchez,3263,16
105961284789850,lacavernailuminada,These ads ran without a disclaimer,3262,2
537076326712089,Christin Neddens,These ads ran without a disclaimer,3262,1
104616921649383,"Lucas Cerezoz Concejal ""Por la Victoria 28 de Noviembre""","Lucas Cerezoz Concejal ""Por la Victoria 28 de Noviembre""",3262,5
1503926843230917,Cecilio Intendente,Iván Paz,3260,5
291030267668852,Partido Comunista Congreso Extraordinario (PCCE),Partido Comunista Congreso Extraordinario (PCCE),3260,7
798253993577914,Luis  Picat,These ads ran without a disclaimer,3257,3
103215578466089,Datalimon,These ads ran without a disclaimer,3252,1
119832097776431,Mario Serante - Candidato a Presidente Comunal,Mario Serante - Candidato a Presidente Comunal,3250,4
287098614803459,Cruzada Santiagueña,María Virginia Moroncini Gunther,3247,8
127544144603536,Play Salta,These ads ran without a disclaimer,3247,3
599031600168646,Que Pasa Vicente López,Fernando Ariel Gómez Barbalace,3246,12
172800615922284,FOCUS ON SHAPE,These ads ran without a disclaimer,3246,1
339283863394269,Julian Maneiro,These ads ran without a disclaimer,3244,1
185185308793197,HolaJujuy.com,HolaJujuy.com,3244,2
685346694910046,Política Obrera en Los Ralos -Tucumán,Política Obrera en Los Ralos -Tucumán,3243,5
106534441199077,Socialmediatestpubclient,These ads ran without a disclaimer,3243,6
2411791762479006,janebritomakeup,These ads ran without a disclaimer,3241,20
1149539105213753,Se Acabó la Joda,These ads ran without a disclaimer,3240,2
101716388653588,REFORMA Y ETICA,Tomas Doval,3240,4
160372837337718,Palestina Libre,These ads ran without a disclaimer,3239,2
1536888843262180,Sur en Psico,Matias Javier Garcia,3236,2
315163969394935,Todos Colón,Frente de Todos - Segunda Sección Electoral,3235,9
176626433054344,Dugar Chappel,Dugar Eduardo Chappel,3234,7
118096611217091,Enrique Bethencourt,Luciana Urueña,3234,2
110641628281183,Refugio.Migrantes,These ads ran without a disclaimer,3233,8
364332937016673,Castagno · Franchi · Marcos - Abogados,Castagno Franchi,3233,17
1488831318060288,Unión Europea en Argentina,These ads ran without a disclaimer,3232,7
109333011345235,Conciencia Por La Quiaca,Paolo Emmanuel Maminote,3230,8
333541433377510,Plastico.com,These ads ran without a disclaimer,3228,5
325885259477,PASTOR W F KUMUYI,These ads ran without a disclaimer,3228,7
102094901560414,Ministito,These ads ran without a disclaimer,3227,1
102202928179402,Revista De Frente,Miguel Angel Macia,3225,14
101597293314559,José Mongeló,These ads ran without a disclaimer,3224,5
101644179089638,politologosenaccion,These ads ran without a disclaimer,3223,4
109491214622319,Graciela Castañeda,Maria Graciela Castañeda,3222,26
793257517373607,Evercoach by Mindvalley,These ads ran without a disclaimer,3222,2
263371344115259,Sergio Santana,These ads ran without a disclaimer,3221,3
108657190813160,Entretenimiento,These ads ran without a disclaimer,3218,3
109390727443113,Funniest Videos On The Internet,These ads ran without a disclaimer,3218,2
106970812471021,Inverarg: invertir en bolsa,These ads ran without a disclaimer,3218,15
201673720722814,"Julio ""Tato"" González",These ads ran without a disclaimer,3216,2
363380674520383,José Ricardo Ascarate,José Ricardo Ascárate,3215,10
727335750769472,Lis Diaz,Lis Silvana Diaz,3214,8
1484615598448274,Fernanda Esquivel,These ads ran without a disclaimer,3214,1
100919332298649,Susana Mezzadri,Susana Monica Mezzadri,3213,6
173324026055875,El Portal Bonaerense,Guillermo Daniel Ponce,3213,7
18983389920,Open Society Foundations,These ads ran without a disclaimer,3209,5
593149474205894,Topo Ramos,Nicolas Luis Martorell Todaro,3207,11
461766194303345,Zaida Villarraga Psicologia,These ads ran without a disclaimer,3206,1
103154898348695,UCeDe Cañuelas,Facundo Cuomo,3204,7
1531765457125465,Piero Boffi,Mario Piero Boffi,3202,5
1000784113363966,Nueva Universidad UNS,These ads ran without a disclaimer,3202,1
497736923632359,Julieta Arce,Julieta Arce,3200,2
656084757854368,Ignacio Vilchez,Francisco Bernardo Larramendy Molina,3200,4
175844725888213,Alejandro Bodart,These ads ran without a disclaimer,3200,1
102634248135638,Super Roman,These ads ran without a disclaimer,3200,11
103151256014555,La Libertad Avanza Charata,Charata Libre,3200,1
601215177036478,sunoutclimatizacion,These ads ran without a disclaimer,3200,2
439556636562737,MCF - Movimiento Compromiso Federal,These ads ran without a disclaimer,3200,6
100347752988330,Andrés Chavarri,Andres Alberto Chavarri,3200,5
172231032823361,Den Helder,These ads ran without a disclaimer,3199,2
101318968914746,Agrupación hoteleros y gastronómicos 2 de Agosto Zona Norte,These ads ran without a disclaimer,3199,19
278344032288402,PlanetadeLibros Argentina,These ads ran without a disclaimer,3196,25
513379952062754,Frente de Izquierda - Izquierda Socialista La Matanza,Frente de Izquierda,3195,2
141436678064080,Guillermo Daniel Fernández,These ads ran without a disclaimer,3195,3
112524641857576,Data Olavarría,These ads ran without a disclaimer,3194,40
337926076644727,Secretaria De Ambiente y Espacios Públicos - Catamarca Capital,These ads ran without a disclaimer,3194,19
111489434049215,Sueñovela amante,These ads ran without a disclaimer,3194,15
109863434767068,Ana Negrete,Frente de Todos La Plata,3192,2
743267213084732,Iván Sánchez,Emanuel Daniel Franco,3190,15
109587158002522,Gana Salta,These ads ran without a disclaimer,3189,2
2299305870398168,Pablo Outes,Salta es una Masa,3188,1
101199295570656,producciones disorders,These ads ran without a disclaimer,3185,1
106231734258223,Agrofy News,These ads ran without a disclaimer,3184,33
587012551433082,QSocialNow,QSocialNow,3183,19
395195373889111,Olano Viajes,These ads ran without a disclaimer,3182,1
593371571021420,"Findo: Find my Friends, Phone",These ads ran without a disclaimer,3182,1
1785994238280966,FutFem Stories,These ads ran without a disclaimer,3182,1
877398905678278,Mary Kay Global,These ads ran without a disclaimer,3182,1
7332451780,Saba University School of Medicine,These ads ran without a disclaimer,3182,4
262157961125714,Viver de Render,These ads ran without a disclaimer,3182,4
103987721240632,Municipalidad de San Patricio del Chañar,Leandro Bertoya,3182,5
148180262002141,Caro Runas,These ads ran without a disclaimer,3177,3
114975438177297,José Maria Ginestar,These ads ran without a disclaimer,3176,1
453854718285490,Otoniel Pérez Miranda,otoniel perez miranda,3176,10
102607229596620,La Libertad Avanza Curuzú Cuatiá,These ads ran without a disclaimer,3176,3
102239321975013,Avicola King Pollos,These ads ran without a disclaimer,3176,2
137442569445398,TRUCK BR USA,These ads ran without a disclaimer,3175,42
112610310558670,Vamos Con Vos Ezeiza,Pablo Alejandra Lopez,3174,5
398254601017213,Franco Lucero,Pablo Andres Lucero,3174,10
111189596894404,Snack-crate,These ads ran without a disclaimer,3173,5
103038699318269,Lucas de la Fuente,Lucas de la Fuente,3173,3
1718021941805108,Reina Animal,Alfredo Jose Colman,3172,1
488517991163574,Crianças de Terreiros.  Fotoetnografia Miúda #KékeréUERJ,These ads ran without a disclaimer,3170,3
1215954961915796,RumiNews España,These ads ran without a disclaimer,3169,5
108738960919885,Julio Collado,Julio Cesar Collado,3168,24
235828313279972,Cooperativa Calf,These ads ran without a disclaimer,3167,2
